nonlinearity_strength,measurement_noise_mm,assemblies,mean_zero_quality,mean_lsq_quality,mean_locked_hybrid_quality,mean_hybrid_minus_lsq,relative_hybrid_improvement_percent,hybrid_beats_lsq_percent
0.0,0.0,150,1.9453536548814387,0.411378134599112,0.3677509899138744,-0.043627144685237595,10.605119965297195,77.33333333333333
0.0,0.01,150,1.9453536548814387,0.41148129004659606,0.36796950083804864,-0.04351178920854742,10.574427139474594,77.33333333333333
0.0,0.03,150,1.9453536548814387,0.4110475934920522,0.36818979102276417,-0.042857802469288074,10.426481786498217,75.33333333333333
0.5,0.0,150,1.9453536548814387,0.41437903656376324,0.3604342050273708,-0.0539448315363925,13.018233736853531,86.0
0.5,0.01,150,1.9453536548814387,0.414306108476076,0.3603719752548591,-0.05393413322121688,13.017943042066284,85.33333333333334
0.5,0.03,150,1.9453536548814387,0.4143929976181874,0.36057900004554255,-0.05381399757264484,12.9862227117621,84.66666666666667
1.0,0.0,150,1.9453536548814387,0.42259166967688905,0.3598538300407049,-0.06273783963618397,14.845971688025248,95.33333333333334
1.0,0.01,150,1.9453536548814387,0.4227176033789553,0.35986233486571406,-0.06285526851324125,14.869328367404927,95.33333333333334
1.0,0.03,150,1.9453536548814387,0.4233390731242798,0.36065633676764824,-0.06268273635663164,14.806744837897298,96.0
