assembly_index,nonlinearity_strength,measurement_noise_mm,method,final_quality
25,0.0,0.01,LOCKED_HYBRID,0.3074862787225899
26,0.0,0.01,ZERO,1.4917386440140823
26,0.0,0.01,LSQ,0.18853316206485785
26,0.0,0.01,LOCKED_HYBRID,0.18665132401062776
27,0.0,0.01,ZERO,2.4166127589848014
27,0.0,0.01,LSQ,0.5439791661808361
27,0.0,0.01,LOCKED_HYBRID,0.4503948253969312
28,0.0,0.01,ZERO,2.2811374370306705
28,0.0,0.01,LSQ,0.5757638665998811
28,0.0,0.01,LOCKED_HYBRID,0.5345270960872088
29,0.0,0.01,ZERO,1.4285586159810915
29,0.0,0.01,LSQ,0.7132491484077974
29,0.0,0.01,LOCKED_HYBRID,0.62957485042485
30,0.0,0.01,ZERO,0.6658849129500888
30,0.0,0.01,LSQ,0.5450878997138943
30,0.0,0.01,LOCKED_HYBRID,0.47299970623755544
31,0.0,0.01,ZERO,2.2397953821965553
31,0.0,0.01,LSQ,0.42684737728911054
31,0.0,0.01,LOCKED_HYBRID,0.39077430699508
32,0.0,0.01,ZERO,1.8048079171588252
32,0.0,0.01,LSQ,0.44750344028790867
32,0.0,0.01,LOCKED_HYBRID,0.33896610351369494
33,0.0,0.01,ZERO,2.4165525014803397
33,0.0,0.01,LSQ,0.30930667029601056
33,0.0,0.01,LOCKED_HYBRID,0.26924352935672563
34,0.0,0.01,ZERO,2.98423005705513
34,0.0,0.01,LSQ,0.7929970287345558
34,0.0,0.01,LOCKED_HYBRID,0.6452269137260706
35,0.0,0.01,ZERO,1.7743602875546443
35,0.0,0.01,LSQ,0.18626941217252638
35,0.0,0.01,LOCKED_HYBRID,0.15880073911062564
36,0.0,0.01,ZERO,2.851636172333662
36,0.0,0.01,LSQ,0.8134024703010118
36,0.0,0.01,LOCKED_HYBRID,0.6602413488798676
37,0.0,0.01,ZERO,0.602624737431612
37,0.0,0.01,LSQ,0.5146790760088754
37,0.0,0.01,LOCKED_HYBRID,0.4503280190729525
38,0.0,0.01,ZERO,1.9788373744470487
38,0.0,0.01,LSQ,0.5769937222733256
38,0.0,0.01,LOCKED_HYBRID,0.5085951986858005
39,0.0,0.01,ZERO,3.221039752161868
39,0.0,0.01,LSQ,0.3464876098794052
39,0.0,0.01,LOCKED_HYBRID,0.2809215739003817
40,0.0,0.01,ZERO,2.9040792184263053
40,0.0,0.01,LSQ,0.635867346634984
40,0.0,0.01,LOCKED_HYBRID,0.5784782939656175
41,0.0,0.01,ZERO,1.3729148851223447
41,0.0,0.01,LSQ,0.07921931752757595
41,0.0,0.01,LOCKED_HYBRID,0.0910029267914861
42,0.0,0.01,ZERO,2.192608013001001
42,0.0,0.01,LSQ,0.48840314991381095
42,0.0,0.01,LOCKED_HYBRID,0.4465894015912768
43,0.0,0.01,ZERO,1.8806609199217557
43,0.0,0.01,LSQ,0.18299666646998375
43,0.0,0.01,LOCKED_HYBRID,0.20333048343550994
44,0.0,0.01,ZERO,2.4261362607930455
44,0.0,0.01,LSQ,0.4468116782802249
44,0.0,0.01,LOCKED_HYBRID,0.3850961178513149
45,0.0,0.01,ZERO,1.547151968580552
45,0.0,0.01,LSQ,0.6143515002784224
45,0.0,0.01,LOCKED_HYBRID,0.5143545050980893
46,0.0,0.01,ZERO,1.3799697026277968
46,0.0,0.01,LSQ,0.5318475468308986
46,0.0,0.01,LOCKED_HYBRID,0.47627440839068125
47,0.0,0.01,ZERO,0.8697939199488077
47,0.0,0.01,LSQ,0.1296108797066238
47,0.0,0.01,LOCKED_HYBRID,0.15032131927295664
48,0.0,0.01,ZERO,4.11393847152039
48,0.0,0.01,LSQ,0.7963127636823135
48,0.0,0.01,LOCKED_HYBRID,0.6211885802883844
49,0.0,0.01,ZERO,0.9550110962145455
49,0.0,0.01,LSQ,0.9245741686147838
49,0.0,0.01,LOCKED_HYBRID,0.8219106468514452
50,0.0,0.01,ZERO,2.050127297567709
50,0.0,0.01,LSQ,0.22548216526406403
50,0.0,0.01,LOCKED_HYBRID,0.20497124301956535
51,0.0,0.01,ZERO,0.6520876532435166
51,0.0,0.01,LSQ,0.6600286897364067
51,0.0,0.01,LOCKED_HYBRID,0.5560696149741006
52,0.0,0.01,ZERO,2.2626040231196454
52,0.0,0.01,LSQ,0.14736153859850878
52,0.0,0.01,LOCKED_HYBRID,0.17394703797714187
53,0.0,0.01,ZERO,1.4506201761335267
53,0.0,0.01,LSQ,0.1688385826820519
53,0.0,0.01,LOCKED_HYBRID,0.1720901948272542
54,0.0,0.01,ZERO,2.9556294955993403
54,0.0,0.01,LSQ,0.17259911835518804
54,0.0,0.01,LOCKED_HYBRID,0.17059008615123072
55,0.0,0.01,ZERO,1.0174334836450127
55,0.0,0.01,LSQ,0.1399962627945997
55,0.0,0.01,LOCKED_HYBRID,0.13925183273043412
56,0.0,0.01,ZERO,5.051681499562863
56,0.0,0.01,LSQ,0.554339977953136
56,0.0,0.01,LOCKED_HYBRID,0.4556538481416656
57,0.0,0.01,ZERO,1.164245869618852
57,0.0,0.01,LSQ,0.24733419514142838
57,0.0,0.01,LOCKED_HYBRID,0.28221868437315195
58,0.0,0.01,ZERO,1.3508553716102871
58,0.0,0.01,LSQ,0.41408969607969015
58,0.0,0.01,LOCKED_HYBRID,0.34103717326262123
59,0.0,0.01,ZERO,2.1091358062493164
59,0.0,0.01,LSQ,0.6169801246646819
59,0.0,0.01,LOCKED_HYBRID,0.5850943211367141
60,0.0,0.01,ZERO,2.882435551563397
60,0.0,0.01,LSQ,0.6062496257038703
60,0.0,0.01,LOCKED_HYBRID,0.5464076307004736
61,0.0,0.01,ZERO,0.30417554994544743
61,0.0,0.01,LSQ,0.20014402850065857
61,0.0,0.01,LOCKED_HYBRID,0.16335366037821475
62,0.0,0.01,ZERO,1.2820567788559873
62,0.0,0.01,LSQ,0.4587617033575652
62,0.0,0.01,LOCKED_HYBRID,0.4145319819089818
63,0.0,0.01,ZERO,1.5250666128131019
63,0.0,0.01,LSQ,0.19214384019781827
63,0.0,0.01,LOCKED_HYBRID,0.19485089241089057
64,0.0,0.01,ZERO,1.570784351356406
64,0.0,0.01,LSQ,0.2009568965343568
64,0.0,0.01,LOCKED_HYBRID,0.1589463836810205
65,0.0,0.01,ZERO,1.0278516368906032
65,0.0,0.01,LSQ,0.8341534980654194
65,0.0,0.01,LOCKED_HYBRID,0.686941978557928
66,0.0,0.01,ZERO,3.0111401614695423
66,0.0,0.01,LSQ,0.4519625816771726
66,0.0,0.01,LOCKED_HYBRID,0.4328380447735043
67,0.0,0.01,ZERO,3.2388814668669
67,0.0,0.01,LSQ,0.2726929683846881
67,0.0,0.01,LOCKED_HYBRID,0.23396966217752946
68,0.0,0.01,ZERO,2.3924203085632896
68,0.0,0.01,LSQ,0.14281169842836353
68,0.0,0.01,LOCKED_HYBRID,0.15644249217866502
69,0.0,0.01,ZERO,2.332184663820965
69,0.0,0.01,LSQ,0.07907811836700777
69,0.0,0.01,LOCKED_HYBRID,0.14511899512264292
70,0.0,0.01,ZERO,2.1422091446007663
70,0.0,0.01,LSQ,0.33817028964469326
70,0.0,0.01,LOCKED_HYBRID,0.30420452667652587
71,0.0,0.01,ZERO,2.248839133850331
71,0.0,0.01,LSQ,0.19604023098621848
71,0.0,0.01,LOCKED_HYBRID,0.1803478760012227
72,0.0,0.01,ZERO,2.805692914497667
72,0.0,0.01,LSQ,0.36556718529607524
72,0.0,0.01,LOCKED_HYBRID,0.3074347476874043
73,0.0,0.01,ZERO,1.0491970188156143
73,0.0,0.01,LSQ,0.35741983743162775
73,0.0,0.01,LOCKED_HYBRID,0.38367591805504936
74,0.0,0.01,ZERO,2.8984666075134773
74,0.0,0.01,LSQ,0.5040876854019753
74,0.0,0.01,LOCKED_HYBRID,0.3846256075682171
75,0.0,0.01,ZERO,2.357547917192663
75,0.0,0.01,LSQ,0.42468470470931874
75,0.0,0.01,LOCKED_HYBRID,0.35068784997979924
76,0.0,0.01,ZERO,1.1095180616739537
76,0.0,0.01,LSQ,0.5557809232917532
76,0.0,0.01,LOCKED_HYBRID,0.48976052670751263
77,0.0,0.01,ZERO,3.919966680540069
77,0.0,0.01,LSQ,0.6126131278548348
77,0.0,0.01,LOCKED_HYBRID,0.5121625178685687
78,0.0,0.01,ZERO,2.617882909769142
78,0.0,0.01,LSQ,0.17068016447043088
78,0.0,0.01,LOCKED_HYBRID,0.21804181253368995
79,0.0,0.01,ZERO,1.0628434739793116
79,0.0,0.01,LSQ,0.10810082308237341
79,0.0,0.01,LOCKED_HYBRID,0.12457511912493507
80,0.0,0.01,ZERO,2.7275463525215553
80,0.0,0.01,LSQ,0.21180346589717775
80,0.0,0.01,LOCKED_HYBRID,0.19024779943634118
81,0.0,0.01,ZERO,1.2483277401848079
81,0.0,0.01,LSQ,0.2825151455728764
81,0.0,0.01,LOCKED_HYBRID,0.25728875998490613
82,0.0,0.01,ZERO,1.604603145299418
82,0.0,0.01,LSQ,0.7814814657624161
82,0.0,0.01,LOCKED_HYBRID,0.7500971035642842
83,0.0,0.01,ZERO,1.35689611025799
83,0.0,0.01,LSQ,0.5077782307329457
83,0.0,0.01,LOCKED_HYBRID,0.45986370016309447
84,0.0,0.01,ZERO,2.7066580917168235
84,0.0,0.01,LSQ,0.4467976175708544
84,0.0,0.01,LOCKED_HYBRID,0.39684278696938763
85,0.0,0.01,ZERO,1.03867365944627
85,0.0,0.01,LSQ,0.5821801682126809
85,0.0,0.01,LOCKED_HYBRID,0.4792732852005912
86,0.0,0.01,ZERO,1.952368315579373
86,0.0,0.01,LSQ,0.39131221128929417
86,0.0,0.01,LOCKED_HYBRID,0.33710214378752934
87,0.0,0.01,ZERO,0.7858548735479849
87,0.0,0.01,LSQ,0.16314952565587243
87,0.0,0.01,LOCKED_HYBRID,0.15005869825204698
88,0.0,0.01,ZERO,1.9153407012427184
88,0.0,0.01,LSQ,1.0423289016264823
88,0.0,0.01,LOCKED_HYBRID,0.8645347751320911
89,0.0,0.01,ZERO,1.0453618262908542
89,0.0,0.01,LSQ,0.17553505980119194
89,0.0,0.01,LOCKED_HYBRID,0.1487163166182087
90,0.0,0.01,ZERO,1.777798128293531
90,0.0,0.01,LSQ,0.5239482359837133
90,0.0,0.01,LOCKED_HYBRID,0.46380727635628943
91,0.0,0.01,ZERO,1.9974016211719876
91,0.0,0.01,LSQ,0.7877484998984725
91,0.0,0.01,LOCKED_HYBRID,0.7526042703556044
92,0.0,0.01,ZERO,2.1597723323820524
92,0.0,0.01,LSQ,0.5909577957807017
92,0.0,0.01,LOCKED_HYBRID,0.4805808081162536
93,0.0,0.01,ZERO,1.3460509293513754
93,0.0,0.01,LSQ,0.3534114823605041
93,0.0,0.01,LOCKED_HYBRID,0.2846389592858515
94,0.0,0.01,ZERO,2.6927077324301463
94,0.0,0.01,LSQ,0.1368178489058304
94,0.0,0.01,LOCKED_HYBRID,0.15569840247872335
95,0.0,0.01,ZERO,1.3584962918279815
95,0.0,0.01,LSQ,0.12225043639103293
95,0.0,0.01,LOCKED_HYBRID,0.1471810850816438
96,0.0,0.01,ZERO,1.9760234360798496
96,0.0,0.01,LSQ,0.4473438347541841
96,0.0,0.01,LOCKED_HYBRID,0.4200646510631006
97,0.0,0.01,ZERO,1.3668798082713876
97,0.0,0.01,LSQ,0.8566935909152905
97,0.0,0.01,LOCKED_HYBRID,0.7602315705220168
98,0.0,0.01,ZERO,2.3959945683277297
98,0.0,0.01,LSQ,0.37841438348912304
98,0.0,0.01,LOCKED_HYBRID,0.34037077902022495
99,0.0,0.01,ZERO,1.0189501791519857
99,0.0,0.01,LSQ,0.8584948240249638
99,0.0,0.01,LOCKED_HYBRID,0.7239012700355137
100,0.0,0.01,ZERO,1.4689033789393495
100,0.0,0.01,LSQ,0.09570683528101975
100,0.0,0.01,LOCKED_HYBRID,0.13275514737966762
101,0.0,0.01,ZERO,3.0598270117725295
101,0.0,0.01,LSQ,1.183726914628653
101,0.0,0.01,LOCKED_HYBRID,1.0433570681261806
102,0.0,0.01,ZERO,4.196097649754516
102,0.0,0.01,LSQ,0.2753723084921294
102,0.0,0.01,LOCKED_HYBRID,0.2570551151689925
103,0.0,0.01,ZERO,0.6901177708030407
103,0.0,0.01,LSQ,0.36337850312526343
103,0.0,0.01,LOCKED_HYBRID,0.4188769001720841
104,0.0,0.01,ZERO,2.5515362259430656
104,0.0,0.01,LSQ,0.3772691405925868
104,0.0,0.01,LOCKED_HYBRID,0.3161860845798977
105,0.0,0.01,ZERO,1.3305658734409873
105,0.0,0.01,LSQ,0.4685168813745883
105,0.0,0.01,LOCKED_HYBRID,0.4264428596606717
106,0.0,0.01,ZERO,1.4793390685131103
106,0.0,0.01,LSQ,0.2902708210466975
106,0.0,0.01,LOCKED_HYBRID,0.23954627112034294
107,0.0,0.01,ZERO,2.422646143485004
107,0.0,0.01,LSQ,1.03690031334893
107,0.0,0.01,LOCKED_HYBRID,0.9086681980043999
108,0.0,0.01,ZERO,3.134631035972934
108,0.0,0.01,LSQ,0.9014151635133025
108,0.0,0.01,LOCKED_HYBRID,0.7568167870324334
109,0.0,0.01,ZERO,3.1204113182658633
109,0.0,0.01,LSQ,0.4824576833503352
109,0.0,0.01,LOCKED_HYBRID,0.409296147876596
110,0.0,0.01,ZERO,1.408147051807156
110,0.0,0.01,LSQ,0.6887322786117328
110,0.0,0.01,LOCKED_HYBRID,0.5742246009712799
111,0.0,0.01,ZERO,4.212986500429119
111,0.0,0.01,LSQ,0.6022400721602549
111,0.0,0.01,LOCKED_HYBRID,0.518377043842523
112,0.0,0.01,ZERO,1.7972184857466051
112,0.0,0.01,LSQ,0.34541472916907323
112,0.0,0.01,LOCKED_HYBRID,0.2804400566839179
113,0.0,0.01,ZERO,3.4154995491501796
113,0.0,0.01,LSQ,0.2970001180020411
113,0.0,0.01,LOCKED_HYBRID,0.3168367731524149
114,0.0,0.01,ZERO,1.4322788602478846
114,0.0,0.01,LSQ,0.27885483211931883
114,0.0,0.01,LOCKED_HYBRID,0.2692786178481842
115,0.0,0.01,ZERO,1.677227061137124
115,0.0,0.01,LSQ,0.3355252964971589
115,0.0,0.01,LOCKED_HYBRID,0.3025586654920337
116,0.0,0.01,ZERO,1.4280256630100863
116,0.0,0.01,LSQ,0.26535371556231946
116,0.0,0.01,LOCKED_HYBRID,0.24663115277915382
117,0.0,0.01,ZERO,3.0768301938499563
117,0.0,0.01,LSQ,0.2682707293220121
117,0.0,0.01,LOCKED_HYBRID,0.2329015184951955
118,0.0,0.01,ZERO,3.7962305550130218
118,0.0,0.01,LSQ,0.13861686437586107
118,0.0,0.01,LOCKED_HYBRID,0.12260495208463887
119,0.0,0.01,ZERO,1.4839945944996373
119,0.0,0.01,LSQ,0.5212366283746029
119,0.0,0.01,LOCKED_HYBRID,0.4729978833362516
120,0.0,0.01,ZERO,1.3022767547174527
120,0.0,0.01,LSQ,0.44298455274567966
120,0.0,0.01,LOCKED_HYBRID,0.358592945766656
121,0.0,0.01,ZERO,0.6992459321098975
121,0.0,0.01,LSQ,0.5128500057516067
121,0.0,0.01,LOCKED_HYBRID,0.4175177973761606
122,0.0,0.01,ZERO,3.338435181868111
122,0.0,0.01,LSQ,0.3111142805579931
122,0.0,0.01,LOCKED_HYBRID,0.3156162001307957
123,0.0,0.01,ZERO,2.1951351149333265
123,0.0,0.01,LSQ,0.1365107052588942
123,0.0,0.01,LOCKED_HYBRID,0.15225956833631676
124,0.0,0.01,ZERO,1.9806380592027655
124,0.0,0.01,LSQ,0.2605827356527967
124,0.0,0.01,LOCKED_HYBRID,0.3046574237907642
125,0.0,0.01,ZERO,1.4773075793599928
125,0.0,0.01,LSQ,0.382069114237804
125,0.0,0.01,LOCKED_HYBRID,0.3251828163685122
126,0.0,0.01,ZERO,1.9924524681891107
126,0.0,0.01,LSQ,0.13213115412000692
126,0.0,0.01,LOCKED_HYBRID,0.10835350177062703
127,0.0,0.01,ZERO,1.6409104327105946
127,0.0,0.01,LSQ,0.9257510968230043
127,0.0,0.01,LOCKED_HYBRID,0.8006920653149475
128,0.0,0.01,ZERO,2.9917774111759052
128,0.0,0.01,LSQ,0.15879596499118678
128,0.0,0.01,LOCKED_HYBRID,0.18357273522398715
129,0.0,0.01,ZERO,2.0361090707793315
129,0.0,0.01,LSQ,0.6056076982001599
129,0.0,0.01,LOCKED_HYBRID,0.5148768005745662
130,0.0,0.01,ZERO,1.7917735576733107
130,0.0,0.01,LSQ,0.14971733605664947
130,0.0,0.01,LOCKED_HYBRID,0.16223542972809096
131,0.0,0.01,ZERO,2.9215622465922575
131,0.0,0.01,LSQ,0.6276732139311101
131,0.0,0.01,LOCKED_HYBRID,0.6111200723739898
132,0.0,0.01,ZERO,0.6976364417067229
132,0.0,0.01,LSQ,0.23877205176872118
132,0.0,0.01,LOCKED_HYBRID,0.23538673664591042
133,0.0,0.01,ZERO,1.9308008647151094
133,0.0,0.01,LSQ,0.38873945027544277
133,0.0,0.01,LOCKED_HYBRID,0.3281467219442381
134,0.0,0.01,ZERO,2.0444238503297676
134,0.0,0.01,LSQ,0.26490607661733556
134,0.0,0.01,LOCKED_HYBRID,0.287826557312302
135,0.0,0.01,ZERO,0.4281280425956212
135,0.0,0.01,LSQ,0.29486441157353255
135,0.0,0.01,LOCKED_HYBRID,0.27935946685216306
136,0.0,0.01,ZERO,0.5779464705870386
136,0.0,0.01,LSQ,0.18535934243092875
136,0.0,0.01,LOCKED_HYBRID,0.19689369362171913
137,0.0,0.01,ZERO,0.9816507000840072
137,0.0,0.01,LSQ,0.6114349645901301
137,0.0,0.01,LOCKED_HYBRID,0.5231236114297118
138,0.0,0.01,ZERO,2.151413649262188
138,0.0,0.01,LSQ,0.2755679894559775
138,0.0,0.01,LOCKED_HYBRID,0.24438121019144166
139,0.0,0.01,ZERO,2.480628241591852
139,0.0,0.01,LSQ,0.24293405301510004
139,0.0,0.01,LOCKED_HYBRID,0.22952105951795865
140,0.0,0.01,ZERO,1.4917637731233073
140,0.0,0.01,LSQ,0.5040003589182663
140,0.0,0.01,LOCKED_HYBRID,0.38990718188361545
141,0.0,0.01,ZERO,2.813662871213417
141,0.0,0.01,LSQ,0.6653542403766662
141,0.0,0.01,LOCKED_HYBRID,0.5721758812653586
142,0.0,0.01,ZERO,2.6450552909797502
142,0.0,0.01,LSQ,0.4241546961663588
142,0.0,0.01,LOCKED_HYBRID,0.37264392781247646
143,0.0,0.01,ZERO,2.1105300361096813
143,0.0,0.01,LSQ,0.139153291641963
143,0.0,0.01,LOCKED_HYBRID,0.17107543030325534
144,0.0,0.01,ZERO,0.8860862040770975
144,0.0,0.01,LSQ,0.12945109360531937
144,0.0,0.01,LOCKED_HYBRID,0.15602564635347232
145,0.0,0.01,ZERO,1.03049240411579
145,0.0,0.01,LSQ,0.46490603590289237
145,0.0,0.01,LOCKED_HYBRID,0.382142702723287
146,0.0,0.01,ZERO,0.5881514756729764
146,0.0,0.01,LSQ,0.4053319204794733
146,0.0,0.01,LOCKED_HYBRID,0.3464604007733275
147,0.0,0.01,ZERO,0.8235038828376948
147,0.0,0.01,LSQ,0.18647376730875434
147,0.0,0.01,LOCKED_HYBRID,0.22926480617898062
148,0.0,0.01,ZERO,1.9966347096046217
148,0.0,0.01,LSQ,0.4622948204214828
148,0.0,0.01,LOCKED_HYBRID,0.39259785724543833
149,0.0,0.01,ZERO,4.424001998966092
149,0.0,0.01,LSQ,0.6223790076212855
149,0.0,0.01,LOCKED_HYBRID,0.5508181257404328
150,0.0,0.01,ZERO,2.8675060735579905
150,0.0,0.01,LSQ,0.8521621300233296
150,0.0,0.01,LOCKED_HYBRID,0.75047013071
1,0.0,0.03,ZERO,1.5342477805167538
1,0.0,0.03,LSQ,0.07220687033318968
1,0.0,0.03,LOCKED_HYBRID,0.11236215400947298
2,0.0,0.03,ZERO,1.3284158434111055
2,0.0,0.03,LSQ,0.2724053184572638
2,0.0,0.03,LOCKED_HYBRID,0.2640044218427507
3,0.0,0.03,ZERO,2.5917702492582455
3,0.0,0.03,LSQ,0.165165586455124
3,0.0,0.03,LOCKED_HYBRID,0.18982025950823647
4,0.0,0.03,ZERO,1.5409505885437198
4,0.0,0.03,LSQ,0.32890507405622293
4,0.0,0.03,LOCKED_HYBRID,0.3289513444630191
5,0.0,0.03,ZERO,2.318380693796794
5,0.0,0.03,LSQ,0.11440878542714597
5,0.0,0.03,LOCKED_HYBRID,0.10891868798775557
6,0.0,0.03,ZERO,0.9943972574791287
6,0.0,0.03,LSQ,1.0125739237621707
6,0.0,0.03,LOCKED_HYBRID,0.8663723817574547
7,0.0,0.03,ZERO,1.869381604659369
7,0.0,0.03,LSQ,0.34346680607962987
7,0.0,0.03,LOCKED_HYBRID,0.2796721473615911
8,0.0,0.03,ZERO,2.2315627758934418
8,0.0,0.03,LSQ,0.9457576867086542
8,0.0,0.03,LOCKED_HYBRID,0.7780666819234795
9,0.0,0.03,ZERO,1.1530119126597849
9,0.0,0.03,LSQ,0.42200842941587186
9,0.0,0.03,LOCKED_HYBRID,0.3545723294829728
10,0.0,0.03,ZERO,1.4221495252781753
10,0.0,0.03,LSQ,0.7441897319206341
10,0.0,0.03,LOCKED_HYBRID,0.5927625594651456
11,0.0,0.03,ZERO,2.2276467862574005
11,0.0,0.03,LSQ,0.33575638442524447
11,0.0,0.03,LOCKED_HYBRID,0.28093732817338973
12,0.0,0.03,ZERO,2.0305347781646526
12,0.0,0.03,LSQ,0.4645224136445102
12,0.0,0.03,LOCKED_HYBRID,0.4271990893979265
13,0.0,0.03,ZERO,0.801672187289214
13,0.0,0.03,LSQ,0.2466667711189091
13,0.0,0.03,LOCKED_HYBRID,0.20117920999974181
14,0.0,0.03,ZERO,0.6485239917035357
14,0.0,0.03,LSQ,0.32236436336541247
14,0.0,0.03,LOCKED_HYBRID,0.2762430616067345
15,0.0,0.03,ZERO,1.5765215827149157
15,0.0,0.03,LSQ,0.14807123205854317
15,0.0,0.03,LOCKED_HYBRID,0.16509546665624286
16,0.0,0.03,ZERO,3.628462852213796
16,0.0,0.03,LSQ,0.30402272159083216
16,0.0,0.03,LOCKED_HYBRID,0.31237981964323197
17,0.0,0.03,ZERO,0.7976188473266353
17,0.0,0.03,LSQ,0.16772709929375396
17,0.0,0.03,LOCKED_HYBRID,0.18725956412771322
18,0.0,0.03,ZERO,1.9392101505651989
18,0.0,0.03,LSQ,0.2347616409364272
18,0.0,0.03,LOCKED_HYBRID,0.23787670505871153
19,0.0,0.03,ZERO,0.6399229518236
19,0.0,0.03,LSQ,0.34614161833400403
19,0.0,0.03,LOCKED_HYBRID,0.2963007132579495
20,0.0,0.03,ZERO,2.0091503641564437
20,0.0,0.03,LSQ,0.19568930166912266
20,0.0,0.03,LOCKED_HYBRID,0.17833445225888847
21,0.0,0.03,ZERO,4.2211016270796105
21,0.0,0.03,LSQ,0.30581177268937193
21,0.0,0.03,LOCKED_HYBRID,0.2591124700031292
22,0.0,0.03,ZERO,0.7791378592473812
22,0.0,0.03,LSQ,0.47809911115438547
22,0.0,0.03,LOCKED_HYBRID,0.3986922690632283
23,0.0,0.03,ZERO,0.9387689163955599
23,0.0,0.03,LSQ,0.08224489415411193
23,0.0,0.03,LOCKED_HYBRID,0.09780095411907802
24,0.0,0.03,ZERO,1.9936687115368452
24,0.0,0.03,LSQ,0.2492673980318136
24,0.0,0.03,LOCKED_HYBRID,0.2680302201010285
25,0.0,0.03,ZERO,1.9513151407790752
25,0.0,0.03,LSQ,0.3151734748401332
25,0.0,0.03,LOCKED_HYBRID,0.30838274554953
26,0.0,0.03,ZERO,1.4917386440140823
26,0.0,0.03,LSQ,0.1883821055002807
26,0.0,0.03,LOCKED_HYBRID,0.1845945981888939
27,0.0,0.03,ZERO,2.4166127589848014
27,0.0,0.03,LSQ,0.5394768132766652
27,0.0,0.03,LOCKED_HYBRID,0.45008988378354675
28,0.0,0.03,ZERO,2.2811374370306705
28,0.0,0.03,LSQ,0.5693465725228826
28,0.0,0.03,LOCKED_HYBRID,0.5299117880101916
29,0.0,0.03,ZERO,1.4285586159810915
29,0.0,0.03,LSQ,0.7108768687016898
29,0.0,0.03,LOCKED_HYBRID,0.6263489336741379
30,0.0,0.03,ZERO,0.6658849129500888
30,0.0,0.03,LSQ,0.5474563784966622
30,0.0,0.03,LOCKED_HYBRID,0.47860488041079174
31,0.0,0.03,ZERO,2.2397953821965553
31,0.0,0.03,LSQ,0.4322611398863949
31,0.0,0.03,LOCKED_HYBRID,0.3944453311151932
32,0.0,0.03,ZERO,1.8048079171588252
32,0.0,0.03,LSQ,0.45377654275705864
32,0.0,0.03,LOCKED_HYBRID,0.3424757351342884
33,0.0,0.03,ZERO,2.4165525014803397
33,0.0,0.03,LSQ,0.31511576172862316
33,0.0,0.03,LOCKED_HYBRID,0.273082179586103
34,0.0,0.03,ZERO,2.98423005705513
34,0.0,0.03,LSQ,0.7919951223047547
34,0.0,0.03,LOCKED_HYBRID,0.6442746448870564
35,0.0,0.03,ZERO,1.7743602875546443
35,0.0,0.03,LSQ,0.1811642922173442
35,0.0,0.03,LOCKED_HYBRID,0.16846628746402315
36,0.0,0.03,ZERO,2.851636172333662
36,0.0,0.03,LSQ,0.8052557316820601
36,0.0,0.03,LOCKED_HYBRID,0.6501130667536668
37,0.0,0.03,ZERO,0.602624737431612
37,0.0,0.03,LSQ,0.5120483830531538
37,0.0,0.03,LOCKED_HYBRID,0.4505920881751181
38,0.0,0.03,ZERO,1.9788373744470487
38,0.0,0.03,LSQ,0.5736363880455203
38,0.0,0.03,LOCKED_HYBRID,0.5046348344152275
39,0.0,0.03,ZERO,3.221039752161868
39,0.0,0.03,LSQ,0.34602688712021157
39,0.0,0.03,LOCKED_HYBRID,0.2810198945486648
40,0.0,0.03,ZERO,2.9040792184263053
40,0.0,0.03,LSQ,0.6361552529835339
40,0.0,0.03,LOCKED_HYBRID,0.578422299680074
41,0.0,0.03,ZERO,1.3729148851223447
41,0.0,0.03,LSQ,0.08047157560621032
41,0.0,0.03,LOCKED_HYBRID,0.08669851978782937
42,0.0,0.03,ZERO,2.192608013001001
42,0.0,0.03,LSQ,0.4881405365282984
42,0.0,0.03,LOCKED_HYBRID,0.448110135798702
43,0.0,0.03,ZERO,1.8806609199217557
43,0.0,0.03,LSQ,0.18763453724982596
43,0.0,0.03,LOCKED_HYBRID,0.2101657981560103
44,0.0,0.03,ZERO,2.4261362607930455
44,0.0,0.03,LSQ,0.4410897835011196
44,0.0,0.03,LOCKED_HYBRID,0.3884837201760119
45,0.0,0.03,ZERO,1.547151968580552
45,0.0,0.03,LSQ,0.6194989285184094
45,0.0,0.03,LOCKED_HYBRID,0.5180172515711512
46,0.0,0.03,ZERO,1.3799697026277968
46,0.0,0.03,LSQ,0.5273360108322906
46,0.0,0.03,LOCKED_HYBRID,0.4695507667728702
47,0.0,0.03,ZERO,0.8697939199488077
47,0.0,0.03,LSQ,0.1259176704801258
47,0.0,0.03,LOCKED_HYBRID,0.1436405685612983
48,0.0,0.03,ZERO,4.11393847152039
48,0.0,0.03,LSQ,0.7984434424283792
48,0.0,0.03,LOCKED_HYBRID,0.6270249340332605
49,0.0,0.03,ZERO,0.9550110962145455
49,0.0,0.03,LSQ,0.9247068645381684
49,0.0,0.03,LOCKED_HYBRID,0.8197835198142235
50,0.0,0.03,ZERO,2.050127297567709
50,0.0,0.03,LSQ,0.22894601961687733
50,0.0,0.03,LOCKED_HYBRID,0.20752602978180543
51,0.0,0.03,ZERO,0.6520876532435166
51,0.0,0.03,LSQ,0.6667935891072756
51,0.0,0.03,LOCKED_HYBRID,0.5661725270643442
52,0.0,0.03,ZERO,2.2626040231196454
52,0.0,0.03,LSQ,0.14590675570539074
52,0.0,0.03,LOCKED_HYBRID,0.17873390429805783
