assembly_id,component_index,zero_quality,deterministic_quality,structured_quality,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success
100021,2,0.22551019248917759,0.03202253210843221,0.0488465121000319,-0.0005116773433588828,6.212020862233431e-18,0.0005022376289102325,0.0005022376289102325,True
100021,3,0.8724619045876787,0.09348880029266383,0.1538290390403061,-0.4471091155898438,0.04193407904474282,-0.2403927205577526,0.2403927205577526,True
100021,4,0.9089958212467928,0.1105444958856463,0.1424085244170673,-0.03775220536515707,-7.951386703658792e-16,-0.06756147829799908,0.06756147829799908,True
100021,5,0.9843378409587321,0.13686908391592045,0.1298305292830048,-0.1330878923845979,-0.000591035872995204,0.02203168883600998,0.05323515695383916,True
100022,1,0.04480094156035554,0.0623548156795,0.0448009415603555,-4.41087691175422e-18,0.002827242937610842,5.380353280959316e-18,0.0023560357813423687,True
100022,2,0.07404693937646849,0.10305996025174077,0.0740469393764684,-7.546343375424102e-19,0.0018456206038907816,-9.41900637346782e-19,0.0015380171699089847,True
100022,3,0.16382693151201994,0.11916636508776426,0.1638269315120199,-0.08783196701668648,0.0,-0.15718439429091532,0.15718439429091532,True
100022,4,0.268092453366664,0.14847386586693356,0.268092453366664,-0.13371714730135417,0.0,-0.04633895107903223,0.05348685892054167,True
100022,5,0.28960345579979807,0.19231942413404635,0.2067098923679152,-3.640808812087419e-17,0.0021138314234983467,6.661067097207818e-17,0.0017615261862486222,True
100023,1,0.0942048098644081,0.031455375205906584,0.0942048098644081,-0.0692328308314803,0.0,-0.12389931535091542,0.12389931535091542,True
100023,2,0.1277653069661956,0.06305343557043751,0.0826525445200526,-7.091332055617114e-18,0.002242847878007955,-0.037927601852313274,0.037927601852313274,True
100023,3,0.20316177937167337,0.06305343557042731,0.0698547215479381,-0.17113688362054905,-1.5902773407317584e-15,0.13328185863162323,0.13328185863162323,True
100023,4,0.21678913028037106,0.0657870706503805,0.077236041078202,-0.011849293251473776,1.1927080055488188e-15,-0.02120553650078791,0.02120553650078791,True
100023,5,0.44971741031637164,0.06721951242110615,0.0717670005961089,0.533861969062126,-0.0286955295662499,0.01189209958590682,0.2135447876248504,True
100024,1,0.009504180868201869,1.966566496018192e-18,0.0,-1.3535155243630125e-19,0.0009813517173737998,1.0333801956502464e-18,0.0008177930978114998,True
100024,2,0.053287549554571066,0.06326212931669019,0.0454528319523599,-1.6145205384406418e-18,0.002868381637817633,-2.439454888092385e-19,0.0023903180315146943,True
100024,3,0.5736767151031554,0.06326212931669022,0.0454528319523599,0.774043365619171,-3.3413269146443337e-18,3.1396151470878963e-16,0.3096173462476684,True
100024,4,0.45520144965837706,0.20597577239587944,0.3505672231049712,-0.20904138775640446,0.004637171132445679,-0.3741011960939054,0.3741011960939054,True
100024,5,0.4518401601118228,0.20596465112232773,0.2581004692392147,0.00010126875661729996,-1.1927080055488188e-15,-0.03201794386261277,0.03201794386261277,True
100025,1,0.5661063534676134,0.048829175470128904,0.083891347413735,0.09405629350431202,0.05519998295472584,-0.08987091057869928,0.08987091057869928,True
100025,2,0.5712819031823074,0.07330796218962163,0.1584049158350347,-0.0747954359022005,0.0,-0.1338541727726399,0.1338541727726399,True
100025,3,0.6241079130042695,0.18445206579469048,0.1822662454103595,0.06592866037925886,0.0055648538206625455,0.1268435699210321,0.1268435699210321,True
100025,4,0.6213790177693236,0.18928061981240046,0.2086905223310379,-0.023301458361105015,-3.975693351829396e-16,-0.0447400774652126,0.0447400774652126,True
100025,5,0.6572303151351303,0.25421403820380134,0.2273781976722506,-2.131586824366466e-17,0.002994748945359766,2.5207700510287978e-17,0.0024956241211331383,True
100026,1,0.16795857404000317,0.05608206176609018,0.1679585740400031,-0.12343581564407477,1.5902773407317584e-15,-0.22090116588340705,0.22090116588340705,True
100026,2,0.3096875291952201,0.07564721271337667,0.1665287723523428,-0.04306261733835945,0.014557226342807175,-0.07706501007344557,0.07706501007344557,True
100026,3,0.8583125463817891,0.07564721271337303,0.1236787983075693,-0.7929482751079685,-4.65139844194609e-16,-1.4596084732260703e-16,0.3171793100431874,True
100026,4,0.5248286299949396,0.10679440618936996,0.1903869945209588,0.688845396715382,0.016404150479358504,-0.12268542090236668,0.27553815868615283,True
100026,5,0.5446505226150772,0.12415876508209801,0.1686015025008398,-9.664607093952213e-17,0.001979290918539508,4.631576155586514e-17,0.0016494090987829236,True
100027,1,0.038649491161367955,0.011817479143970624,0.0386494911613679,-0.02532233573913175,3.975693351829396e-16,-0.05594910571607964,0.05594910571607964,True
100027,2,0.04081352654472631,0.01482485123772016,0.0275014476334997,-0.00803550321216268,-3.975693351829396e-16,0.007887259681823024,0.007887259681823024,True
100027,3,0.12996474591401588,0.044592936478081144,0.107472079495643,-0.0655220787582821,0.0,-0.11725854050775829,0.11725854050775829,True
100027,4,0.16054768955942436,0.067810226555068,0.1260848163624417,-0.0013849832346555014,0.0008449229623791939,-0.06290882747807369,0.06290882747807369,True
100027,5,0.3663623540527943,0.12121836989946135,0.1339019897560332,-0.25238747061331995,0.0035034031413414346,-0.0044907698248296815,0.10095498824532798,True
100028,1,0.10342465047300478,0.00196684452526938,0.003465466168959,0.14793945127614394,0.0,-0.004954439832640626,0.059175780510457576,True
100028,2,0.10869904757706089,0.01556957974727626,0.0262889195852204,0.034909024348229116,0.0,-0.22727134038042218,0.22727134038042218,True
100028,3,0.7117603558326728,0.022839699204716627,0.1193627521864451,-0.9640768414528892,0.0,-0.1809749272919105,0.38563073658115565,True
100028,4,0.48841137459986567,0.18623890047559627,0.184585004068457,1.4389666127721432,0.008041143275821797,-0.03632520864461946,0.5755866451088573,True
100028,5,0.4780277968696324,0.22158509334289406,0.2321732840849327,-0.038765930810789544,0.0020288478399877207,-0.06937564488860692,0.06937564488860692,True
100029,1,0.014685625355030653,0.008334908038757475,0.0146856253550306,0.02139007360773341,0.0,-0.020995457372494263,0.020995457372494263,True
100029,2,0.014692357577471638,0.008334908038757473,0.0104322855815657,-2.8076484953507953e-18,9.667989772184974e-07,2.4724229985862984e-18,8.056658143487479e-07,True
100029,3,0.08210048959213344,0.08879235329254995,0.0788597695898164,0.02143089018565595,0.0037857052339784025,0.04171259160445183,0.04171259160445183,True
100029,4,0.1058958800413049,0.12320055682301366,0.0954614452878987,9.298700354271768e-19,0.0015768215813805368,-1.9617283058409596e-18,0.0013140179844837807,True
100029,5,0.5155696035755715,0.16677074468333933,0.1801504114291368,-0.34879624965890776,0.017286117289482695,-0.42833312560507847,0.42833312560507847,True
100030,1,0.0054066421710547595,0.003068569720715247,0.0054066421710547,0.007874943777584574,4.969616689786745e-17,-0.007729662338950025,0.007729662338950025,True
100030,2,0.37030378070866365,0.0178791277492261,0.070102145435653,0.030427103950603985,0.0357353632342392,-0.10502293677099948,0.10502293677099948,True
100030,3,0.7512641670918574,0.13908772973891273,0.2355610252953909,-0.6040990315915707,0.004957185988890462,-0.19112420597577157,0.2416396126366283,True
100030,4,1.319196443152445,0.13908772973890887,0.1799920887045508,-0.815161879308719,-5.943152034925079e-16,1.7895368437954747e-16,0.3260647517234876,True
100030,5,1.3655728409158183,0.13941562833646803,0.1576998553183108,-0.002959021623482843,0.0,-0.12373748348310443,0.12373748348310443,True
100031,1,0.09297742718862406,0.034222178388181125,0.092977427188624,-0.07725416120156393,0.0,-0.10737604491248044,0.10737604491248044,True
100031,2,0.15687687976103584,0.03422217838818194,0.0586805094418841,0.28327308268035023,-9.93923337957349e-17,0.014392724946759907,0.1133092330721401,True
