assembly_id,component_index,greedy_quality,lookahead_quality,greedy_utilization,lookahead_utilization,predicted_two_step_quality,greedy_z,greedy_theta,greedy_locator,lookahead_z,lookahead_theta,lookahead_locator
100110,5,0.11929872236148499,0.11617332259275745,0.06346472348277654,0.6078375892280007,,-0.15866180870694135,-0.03526050847726401,0.061975397459601345,-0.19634900019787765,0.33632958259812784,-0.6078375892280007
100122,1,0.009171049791326501,3.2283045037471076,0.017865237564118706,0.4765251396486662,0.008007087272744764,0.0178828244875759,-0.008485628011152064,-0.017865237564118706,1.1913128491216656,0.2754408914439966,-0.03893515564283321
100122,2,0.008175692966716237,8.540928283815278,0.0709445832289825,0.4584939375404505,0.04585986174780346,-0.02815954979558159,-0.008528303718666632,-0.0709445832289825,-0.06935907152259142,0.5501927250485406,0.0160404064035019
100122,3,0.048421420067497396,3.228460307419409,0.023585838610159948,0.45888669454219305,0.07806394317526039,-0.005624565208165178,-0.00844854480924857,0.023585838610159948,-0.31406100820900157,-0.5506640334506316,0.14737093219684086
100122,4,0.07790021709367961,2.112018596721604,0.2954788747608492,0.3797252292244755,0.15428703862140514,-0.1299798418012784,-0.008522619118425412,-0.2954788747608492,0.39659259094890764,-0.4556702750693706,-0.1487553919668705
100122,5,0.07879303000338767,0.07764392633866904,0.006981201280279792,0.5394283072918626,,-0.0022440699510731243,-0.00837744153633575,0.002224541416564474,-1.3485707682296566,0.13822741419090903,-0.34842673110691
100125,1,0.04391703256679243,3.0712576190277625,0.07473941905937231,0.9662524752443462,0.1615152014787696,-0.056689551836870966,-0.043529322820761385,-0.07473941905937231,-2.4156311881108654,-0.22911456159616694,0.562684904318032
100125,2,0.04420350966314647,1.2408313121699142,0.02147145386108351,0.3595527876601049,0.04972823845532903,0.0022573489628258114,-0.02141554305680633,-0.02147145386108351,0.848902884491104,0.13918695800489864,-0.3595527876601049
100125,3,0.043568281203642825,1.8063332505794545,0.21489742210839813,0.8500347937547661,0.05809508408837278,0.00942194121504758,-0.008550423508519644,0.21489742210839813,2.125086984386915,-0.14650168088580295,-0.07574523161917801
100125,4,0.060313366643742906,4.785987288897199,0.019371300395901514,0.3396680503756157,0.05845351116377921,-0.048428250989753785,-0.008270607935770613,-0.01735335648478431,-0.8491701259390393,-0.33145115660260127,0.09400477249674696
100125,5,0.06417100561628017,0.057372644216314723,0.07694405367772394,0.39792013148583694,,-0.004829544265039787,-0.008136583793753616,0.07694405367772394,0.2009062327522959,0.4775041577830043,-0.110921331025202
100135,1,0.05330154041332477,11.25414539415424,0.018068775857300334,0.9173887899911926,0.05799003052191813,0.02159675217194642,-0.004695956181911254,-0.018068775857300334,-1.5674155626104178,1.100866547989431,-0.34397509352124844
100135,2,0.06309278461658374,4.104399495445937,0.12309542961815467,0.6887800244113207,0.058448840119207195,-0.025102029846790774,-0.015216330308057868,-0.12309542961815467,-0.8041718554073028,-0.8265360292935848,-0.5946362803921857
100135,3,0.058368404550408516,5.656794266999518,0.05911483335128807,0.6820068361251935,0.07377531975943467,-0.034196801394151786,-0.01469788552336067,0.05911483335128807,0.6977645614581819,-0.8184082033502322,0.026472514447200213
100135,4,0.07926873409043811,8.613290942698297,0.03788505244324436,0.39748162689428335,0.17808950204847648,-0.08527757347562281,-0.014821290362324423,-0.03788505244324436,-0.4831358715168138,-0.31113523407781973,0.39748162689428335
100135,5,0.13523765375963198,0.13525509205346778,0.2185323682392575,0.8164463942886779,,0.009896942665574927,-0.015092907440558315,-0.2185323682392575,2.041115985721695,0.7905910300682307,0.20663310215373532
100141,1,0.013355591153415742,4.826383860472428,0.03433547160417749,0.5283733252133396,0.08396379622537187,-0.026453671859326122,-0.009281564957880527,0.03433547160417749,1.320933313033349,-0.4602787961943165,-0.46849466063150946
100141,2,0.027774988860148724,4.723594581690874,0.059775666072000355,0.9549469233546423,0.05072547926636144,0.1269411200938203,-0.009072781469654867,0.059775666072000355,-2.2939209513303047,0.8918589296060708,0.9549469233546423
100141,3,0.05072629408825079,1.145795202778128,0.1911068468956184,0.34675922245128943,0.17224534156409765,-0.09766861431462771,0.02390196122604901,-0.1911068468956184,0.8668980561282236,-0.31439074495029123,-0.3095531939285374
100141,4,0.07640553203585729,2.025886110787593,0.10137942065171718,0.5854722251027994,0.09567513933988812,-0.013614500633860119,-0.009381673493042978,-0.10137942065171718,-1.4636805627569984,-0.0032852123877638137,-0.13229183578012169
100141,5,0.0969119609289933,0.09569426405260403,0.1313062626904054,0.4921501736165251,,-0.3282656567260135,-0.0093803038622562,0.03981560345350458,1.2303754340413127,-0.12717681526503108,-0.2365773009437443
100148,1,0.05350213972626477,5.891443229044937,0.05952627313616898,0.6867503157519836,0.23718180358002242,-0.14881568284042246,-0.009377319468211498,0.025840524449779023,0.047605618367315694,-0.6104557889436615,0.6867503157519836
100148,2,0.12988524996100312,7.413749425230826,0.08323745074529798,0.15619187700797202,0.20565292067023203,0.20809362686324495,-0.009008238464887297,-0.07416491721942908,-0.21568726071260824,-0.16128291639072306,-0.15619187700797202
100148,3,0.20573306618414294,10.030827275916645,0.14347938647584788,0.4797306024975884,0.27293820557018433,-0.07311208380534921,-0.009756195044825782,-0.14347938647584788,1.199326506243971,-0.2580772274410119,-0.04335728732309599
100148,4,0.2728619739730592,6.414341890111996,0.3319996614649508,0.7683996116384084,0.28692749156157077,-0.1616746743265182,-0.009382243620344073,-0.3319996614649508,0.7100591203762504,0.39820698338787897,-0.7683996116384084
100148,5,0.28457145339663953,0.2838429040232253,0.026848315832545818,0.7858164626240811,,-0.05200360070062054,-0.009381000662355202,-0.026848315832545818,-1.9645411565602027,0.5847025161241884,-0.33808098138475245
100153,1,0.015378664931884556,1.1896469838577257,0.17307085258594856,0.8709638323264874,0.028660488576092442,-0.029045696579571567,-0.014309445833283174,-0.17307085258594856,0.5199680708437919,-0.1189980442917451,-0.8709638323264874
100153,2,0.028687722322086454,4.698331582700337,0.42504946097684004,0.5168408481179922,0.09826331388955194,-0.0306705663752337,-0.00010289271875864726,-0.42504946097684004,-1.2921021202949807,0.5607982068359645,-0.02755581442680568
100153,3,0.0985230605500823,2.5322982943325987,0.43412028279792214,0.9760800940122671,0.25418137658836404,0.4191953047101587,0.004792197949833386,-0.43412028279792214,1.5413469767242556,-0.1990331509063337,-0.9760800940122671
100153,4,0.1294324750597119,5.710549822953535,0.11029785989519454,0.8593380313421553,0.1690315963583017,-0.07738715723817252,-0.00172477665779239,-0.11029785989519454,-0.08507984839204893,0.33053327922496856,0.8593380313421553
100153,5,0.16934445332867526,0.16916030905147625,0.42961137486324713,0.4872038491367211,,-0.07069598170906516,2.188802702155082e-06,-0.42961137486324713,-0.47989240965365265,-0.5846446189640653,-0.46624087840041883
100155,1,0.06321878403021382,11.033443441246517,0.19227860075224787,0.956799913656598,0.08852864202651707,-0.23286752851279233,0.014656398594579864,-0.19227860075224787,-0.0009572681715073458,1.1481598963879176,-0.2630687261775554
100155,2,0.09220234209467457,1.788438090181665,0.29692431048732604,0.8763619506554625,0.10227729892023274,-0.1258188579290065,-0.005239095852376252,-0.29692431048732604,-1.8543574264315712,-1.051634340786555,-0.21355850435639573
100155,3,0.10648969980766973,9.127289689344426,0.12779456666474998,0.7118208933027501,0.11406672747453252,-0.03862438482431452,0.0003115971681112661,-0.12779456666474998,1.6122890726480092,0.8541850719633001,0.40426794034016783
100155,4,0.1140725349770628,7.329184870489973,0.25783258899791844,0.428686071471569,0.15889376911367734,-0.02872547672474496,-0.00033344650872444033,-0.25783258899791844,1.0717151786789225,-0.2250834954956348,-0.37111806575504747
100155,5,0.15996786860626322,0.16083009333492745,0.11635331603915278,0.6374300661233601,,-0.03908560013360596,8.75563743286456e-05,-0.11635331603915278,-1.282235446632229,-0.7162661802233165,-0.6374300661233601
100171,1,0.02001715804932741,8.014606589924707,0.2451022118588516,0.6793100887127324,0.0625437464970706,0.02116122293295899,6.481908094736487e-07,-0.2451022118588516,0.4435217867686471,-0.8151721064552788,-0.35491487101973823
100171,2,0.06345044329832705,4.596443434004318,0.25403280179509125,0.8612090494365898,0.09519681231362524,-0.07422278558314149,0.011389641993374066,-0.25403280179509125,-2.1530226235914744,0.41708048482591115,0.47374977730286594
100171,3,0.0987272699522403,0.5396386310528695,0.25400485347502144,0.48838739401611975,0.11351684492098048,-0.11033121962852242,-1.8545378820957597e-05,-0.25400485347502144,0.8113326676114693,0.4119125188900136,-0.48838739401611975
100171,4,0.11515351921625329,3.3530047039015027,0.29818186355793697,0.5687749524402633,0.16077063857405058,-0.039342900968166554,-0.0003187221492604103,-0.29818186355793697,-0.5223293835487005,0.2876900626189514,-0.5687749524402633
100171,5,0.16095258814184804,0.1633578951895741,0.35205288300081045,0.4673551310151535,,-0.03766344679960766,-1.6745588595459899e-09,-0.35205288300081045,1.1683878275378838,-0.29041725595558215,-0.32721077018414374
100173,1,0.040385621524622425,1.3690980522147447,0.3788120921632636,0.4039231327071839,0.0734257451758864,-0.43614690514745924,0.00011632654087083693,-0.3788120921632636,1.0098078317679597,0.028967350492341986,0.1384321645288508
100173,2,0.08075014356566998,8.190748365680554,0.11394029517009185,0.724485971322499,0.11033022769841111,-0.06751019623883442,5.45884183144274e-05,-0.11394029517009185,-1.8112149283062475,-0.8602200275228139,0.1474387809910426
100173,3,0.10913984390748777,8.539836301264248,0.11036469316026798,0.2584328141019622,0.12461794001938867,-0.09131714383504436,0.06470350999979875,-0.11036469316026798,0.10642978377866605,0.023895118900999716,-0.2584328141019622
100173,4,0.12463641347557204,3.553037628421296,0.2957391574230266,0.5751202718901793,0.17051504149313979,-0.039030613851684194,0.004240041972707028,-0.2957391574230266,-1.40555079267237,0.5764981550455783,-0.5751202718901793
100173,5,0.16224869215639265,0.16945714609637808,0.3574291067481783,0.5879504631209778,,-0.10299383271752462,3.489964143352646e-08,-0.3574291067481783,1.3532610974465835,0.30077681846584126,-0.5879504631209778
