metric,value
assemblies,30.0
greedy_mean_final_quality,0.16318644785419753
lookahead_mean_final_quality,0.16376608379765428
absolute_lookahead_minus_greedy,0.0005796359434567522
relative_lookahead_benefit_percent,-0.3551985787291849
lookahead_better_percent,40.0
greedy_better_percent,60.0
median_difference,0.00019077094029686104
p95_absolute_difference,0.007023912296976434
mean_greedy_utilization,0.1654385641708279
mean_lookahead_utilization,0.6480225174026052
