split,assembly_id,assembly_index,component_index,sequence_length,nonlinearity_strength,state_mean_gap,state_max_gap,state_parallelism,state_rms,state_quality,state_signed_mean,state_signed_end_difference,state_estimated_angle_deg,component_profile_rms,component_parallelism,lsq_z_adj_mm,lsq_theta_adj_deg,lsq_locator_offset_mm,lsq_utilization,state_profile_p000,state_profile_p010,state_profile_p020,state_profile_p030,state_profile_p040,state_profile_p050,state_profile_p060,state_profile_p070,state_profile_p080,state_profile_p090,state_profile_p100,pre_correction_quality,lsq_true_quality,composite_q_true_quality,composite_q_z_adj_mm,composite_q_theta_adj_deg,composite_q_locator_offset_mm,composite_q_utilization,composite_q_optimizer_success,composite_q_evaluations,composite_q_winning_start,numerical_reference_true_quality,numerical_reference_z_adj_mm,numerical_reference_theta_adj_deg,numerical_reference_locator_offset_mm,numerical_reference_utilization,numerical_reference_optimizer_success,numerical_reference_evaluations,numerical_reference_beats_composite_q,best_reference_source,best_reference_true_quality,best_reference_z_adj_mm,best_reference_theta_adj_deg,best_reference_locator_offset_mm,reference_gain_over_composite_q,reference_relative_gain_percent,target_delta_z_mm,target_delta_theta_deg,target_delta_locator_mm
training,TRAINING_0002,2,1,10,1.0,0.3796824231130506,0.8737171433350766,1.34044269231488,0.45332394078951177,0.8234850717078532,0.0831170077283985,1.34044269231488,0.07680166295008461,0.4548354040036461,1.3673015939544002,-0.11462537255298667,-0.08400085686191507,0.10580036641156564,0.10580036641156564,-0.5615257396100207,-0.6181287528790684,-0.18528843057372724,-0.05534000114809828,-0.24105289854556258,-0.024055226382948623,0.36607998555581645,0.31679603876107,0.40829327941543064,0.804530627046469,0.7789169527048593,0.8234850717078532,0.19651249191670386,0.10873331345258755,-0.0822477115683959,-0.07026527262044123,0.05131649272187996,0.058554393850367696,False,4989,GRID,0.10880608059584959,-0.08243081605666613,-0.07026319503104758,0.05141788981457274,0.05855266252587299,False,1438,False,COMPOSITE_Q,0.10873331345258755,-0.0822477115683959,-0.07026527262044123,0.05131649272187996,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,2,10,1.0,0.2583068479106425,0.8029992759138128,0.8057190758087582,0.3333664800098534,0.5934442078909494,0.0570707641582271,-0.8057190758087582,-0.04616429252732997,0.3741971387545484,0.7952104761445905,-0.24920322484099242,0.045678382139051815,0.645152004966287,0.645152004966287,0.8029992759138128,0.5809299179117583,0.37127473270369554,0.1793386121423364,-0.044372738076789126,-0.43366514704541836,-0.2765803821322883,-0.05340927820399986,-0.052681341358529823,-0.09519273513433146,-0.0027197998949454044,0.5934442078909494,0.08836388669290135,0.06095091814245053,-0.2391096908608801,0.04241526214413039,0.6213545170660886,0.6213545170660886,True,4661,GRID,0.06097656984755522,-0.23881013645861093,0.04241522494465827,0.6170106204716759,0.6170106204716759,False,1034,False,COMPOSITE_Q,0.06095091814245053,-0.2391096908608801,0.04241526214413039,0.6213545170660886,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,3,10,1.0,0.26091996565899295,0.6038301548178779,0.08488833569786464,0.3153514392542632,0.31642668077784697,0.23101873711550508,0.08488833569786464,0.004863743353694608,0.2968347533628505,0.10981905994870927,-0.19511292697683597,0.00269516423987239,-0.12056632865983578,0.12056632865983578,0.33186939010552197,0.4237791103528544,-0.06590405986852625,-0.04431957404292863,0.6038301548178779,0.2883953614443853,0.03580411785019966,0.38702760499964145,0.3947845024933324,-0.01898285473591696,0.4167577258033866,0.31642668077784697,0.25623350243128523,0.19244764719636576,-0.14779841262101576,-0.004524938218459174,-0.10184505517817581,0.10184505517817581,False,5397,LSQ_REFINED,0.19251387325264632,-0.14752075029757977,-0.0045272905712408825,-0.10635575975375522,0.10635575975375522,False,1266,False,COMPOSITE_Q,0.19244764719636576,-0.14779841262101576,-0.004524938218459174,-0.10184505517817581,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,4,10,1.0,0.13612989895797303,0.30778758848242577,0.05287146706409998,0.1568531168219044,0.16472199803354007,0.043367445948785444,0.05287146706409998,0.003029311916615162,0.1389583108591913,0.09424820127604451,-0.11397419552403884,-0.0020159652297792466,0.23708688209557388,0.23708688209557388,0.19651805240453774,0.2202238595157981,-0.08955181576145943,-0.0871611314951053,0.15433759512995296,-0.19216420102878426,-0.15296859457326,0.1786792998748971,0.23584377387911276,0.007417354951029201,0.24938951946863772,0.16472199803354007,0.13533998471080425,0.11938813628290142,-0.074794887745636,-0.0028937281394765947,0.20809137725980775,0.20809137725980775,True,3817,GRID,0.11939362324306951,-0.07397562720920273,-0.002893722842019827,0.20091499509571908,0.20091499509571908,False,1118,False,COMPOSITE_Q,0.11938813628290142,-0.074794887745636,-0.0028937281394765947,0.20809137725980775,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,5,10,1.0,0.3979549545400648,0.8224280002172304,0.27665362281502315,0.46163833974499036,0.4952748072461945,0.3815496850719715,0.27665362281502315,0.015851084569905666,0.38294720095542994,0.32727005167384393,-0.4182705378972122,-0.011003188434177698,0.12330311983768302,0.1673082151588849,0.4429821829558007,0.6275050320977963,0.03204174424543764,0.025655641012477925,0.6651286569812767,0.28217434036635064,0.04317374544221002,0.5831585680830669,0.739734637551626,0.27938027281263295,0.7196358057708239,0.4952748072461945,0.2876905620192008,0.23197733170096957,-0.31371537220048434,-0.014550859686739597,0.1325364374997733,0.1325364374997733,True,5013,GRID,0.23198692453661965,-0.3135526355574492,-0.014550863251934111,0.12972465130376704,0.12972465130376704,False,1098,False,COMPOSITE_Q,0.23197733170096957,-0.31371537220048434,-0.014550859686739597,0.1325364374997733,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,6,10,1.0,0.14046404049415165,0.35366075744024483,0.027786093605286333,0.16552272410282948,0.1731255398721878,-0.048817546153136764,0.027786093605286333,0.0015920258923286354,0.2505438318784492,0.0343238168814193,-0.01651918399813099,-0.005802570308229622,0.2193909467730707,0.2193909467730707,0.30019245681893275,0.08659575838767859,-0.20297040166059174,-0.29190970318288684,-0.041816753151680396,-0.1466616964526666,-0.19949928543670387,-0.12232345881360082,0.056809877236211906,0.04077027130056642,0.3279785504242191,0.1731255398721878,0.1706228877022722,0.14364670018175013,-0.0031207648644072947,-0.0015129876018339786,0.215928543689165,0.215928543689165,True,3965,GRID,0.14368205567544573,-0.0027505856309299635,-0.0015129859244885568,0.20946223173261483,0.20946223173261483,False,1114,False,COMPOSITE_Q,0.14364670018175013,-0.0031207648644072947,-0.0015129876018339786,0.215928543689165,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,7,10,1.0,0.606693666433365,1.4833030202043425,1.4050369287880151,0.7338750323834108,1.1218975878660578,0.5257617563176001,1.4050369287880151,0.08050263310541629,0.7207609152499049,1.4153647306464534,-0.49203068353511376,-0.09580648077726896,-0.11326388658091469,0.1968122734140455,-0.05721202033825196,-0.3114797181325813,0.07662817205070235,0.2511729818218452,0.2751321462337899,0.5997205995332288,0.9355364766665486,0.631382778488649,0.8484977548049298,1.306188765268602,1.347824908449763,1.1218975878660578,0.3313837822596638,0.15516953480676343,-0.48325358891303727,-0.07200093697291125,-0.007704041354279238,0.1933014355652149,True,4905,GRID,0.15532139587796137,-0.48298270496718504,-0.0719984396518194,-0.012503045842813032,0.19319308198687402,False,1126,False,COMPOSITE_Q,0.15516953480676343,-0.48325358891303727,-0.07200093697291125,-0.007704041354279238,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,8,10,1.0,0.48733745689461844,1.034467351120247,1.3594111724104554,0.5729923094373941,0.9216640250713357,-0.2872811057798571,1.3594111724104554,0.07788847482280617,0.4866787250679286,1.3695975433084084,0.2382209278143626,-0.09256250734854801,0.16473672416397064,0.16473672416397064,-0.6900768909056366,-1.0002738819292958,-0.7244348745284959,-0.5349723957507536,-0.5698569277576592,-0.45973214645088617,-0.0017287252308564513,-0.14094608431113162,0.08904198682362217,0.5227442102415072,0.6693342815048188,0.9216640250713357,0.3177494080094832,0.14871804866985172,0.16854563894973268,-0.07066785859679925,0.25730847683921326,0.25730847683921326,True,6005,LSQ_REFINED,0.14872135781611592,0.16852058336678447,-0.0706678652207875,0.2639651032052329,0.2639651032052329,False,1274,False,COMPOSITE_Q,0.14871804866985172,0.16854563894973268,-0.07066785859679925,0.25730847683921326,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,9,10,1.0,0.22333693419417333,0.4868975586542247,0.0810783520057391,0.26434673041809775,0.2638285264980509,-0.2069812646661966,-0.0810783520057391,-0.004645447369625645,0.19598033690555727,0.07712003359081666,0.20391699162264398,-0.010653362041183346,0.010289369587975475,0.0815667966490576,0.08045029628914235,-0.4033251206832453,-0.2853260150364907,-0.13634894088920876,-0.2546911547551106,-0.30825802270572,0.004997718335287237,-0.32462889968639863,-0.358528662753676,-0.035341767446375266,-0.000628055716596737,0.2638285264980509,0.25775958733283105,0.16383051698841816,0.1595064751924985,0.004358033337499031,0.11949265144982235,0.11949265144982235,True,4885,GRID,0.16383497173150133,0.15950297432333094,0.004358028426037177,0.12042552519425241,0.12042552519425241,False,1282,False,COMPOSITE_Q,0.16383051698841816,0.1595064751924985,0.004358033337499031,0.11949265144982235,0.0,0.0,0.0,0.0,0.0
training,TRAINING_0002,2,10,10,1.0,0.2572412929208719,0.7057963401324807,1.0661504806719024,0.31275848311790266,0.6400322824293668,-0.07073603121285754,-1.0661504806719024,-0.0610858997233751,0.4021371049556426,1.074633469374449,0.1028934106383553,0.05479222758180219,-0.10797966016308098,0.10797966016308098,0.7057963401324807,0.3244658066994403,-0.034083181555477945,0.036431137685583814,0.25421333239020594,-0.0743482945400211,-0.12547539645509698,-0.2665257912840834,-0.399289996759954,-0.5579976853919972,-0.36035414053942166,0.6400322824293668,0.1395077215013581,0.12987919946898782,0.08700744082907359,0.05640423135537078,-0.08107254910228366,0.08107254910228366,True,5109,GRID,0.1299273480582459,0.08646658466115675,0.056404861332386425,-0.0735635625808333,0.0735635625808333,False,1154,False,COMPOSITE_Q,0.12987919946898782,0.08700744082907359,0.05640423135537078,-0.08107254910228366,0.0,0.0,0.0,0.0,0.0
