capability_factor,assemblies,zero_mean,structured_mean,structured_median,structured_p95,win_vs_zero_percent,mean_improvement_percent
0.6,450,0.9463194619832624,0.2262507487244206,0.2148508511982229,0.4183870466577279,98.66666666666669,69.54918215101111
0.8,450,0.9463194619832624,0.221520937676073,0.2086138149674095,0.4087891296467071,98.88888888888889,70.31153782197023
1.0,450,0.9463194619832624,0.2171795945976289,0.2046601861415052,0.401472579705143,99.11111111111111,70.75964802838509
