method,evaluation,predicted_quality,best_quality_so_far,best_z_adj,best_theta_adj,best_locator_offset,optimization_case_id,part_case_id,scenario_type,severity_level,disturbance_flag
random_search,25,3.2470833135960446,1.35718364070479,1.1632881916522475,-0.12331838409058937,0.2215922936823176,9,1019,,high,normal
random_search,26,10.194108117309067,1.35718364070479,1.1632881916522475,-0.12331838409058937,0.2215922936823176,9,1019,,high,normal
random_search,27,10.321298144995236,1.35718364070479,1.1632881916522475,-0.12331838409058937,0.2215922936823176,9,1019,,high,normal
random_search,28,2.279954158289073,1.35718364070479,1.1632881916522475,-0.12331838409058937,0.2215922936823176,9,1019,,high,normal
random_search,29,1.1676920636737962,1.1676920636737962,0.5037045722342559,-0.09119516363088476,-0.2832362003516804,9,1019,,high,normal
random_search,30,6.959501171359799,1.1676920636737962,0.5037045722342559,-0.09119516363088476,-0.2832362003516804,9,1019,,high,normal
bayesian_optimization,1,2.1370432499344947,2.1370432499344947,-0.7555611316076472,0.09321969362844951,0.289085142227715,9,1019,,high,normal
bayesian_optimization,2,7.885617177519617,2.1370432499344947,-0.7555611316076472,0.09321969362844951,0.289085142227715,9,1019,,high,normal
bayesian_optimization,3,12.857266178995067,2.1370432499344947,-0.7555611316076472,0.09321969362844951,0.289085142227715,9,1019,,high,normal
bayesian_optimization,4,5.064096792344096,2.1370432499344947,-0.7555611316076472,0.09321969362844951,0.289085142227715,9,1019,,high,normal
bayesian_optimization,5,12.799361564557685,2.1370432499344947,-0.7555611316076472,0.09321969362844951,0.289085142227715,9,1019,,high,normal
bayesian_optimization,6,7.010447998321797,2.1370432499344947,-0.7555611316076472,0.09321969362844951,0.289085142227715,9,1019,,high,normal
bayesian_optimization,7,1.1835013121421714,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,8,4.090606127255619,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,9,2.47244863600116,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,10,6.377182950991729,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,11,2.175244636870353,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,12,4.196348063372955,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,13,2.7540767896003016,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,14,2.6697576465574198,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,15,2.860504952439014,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,16,10.911008229559137,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,17,6.998757623695432,1.1835013121421714,-0.5080047703370472,-0.06522542451885793,0.3316184307053902,9,1019,,high,normal
bayesian_optimization,18,1.127301342723336,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,19,1.3904472810086568,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,20,4.532554948075773,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,21,1.1463581608053217,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,22,1.2310636287339132,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,23,1.1677845133609939,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,24,1.142183900066168,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,25,1.154074667716478,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,26,1.1642960532721107,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,27,1.128864981667838,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,28,2.351505157116034,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,29,4.776062934026781,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
bayesian_optimization,30,1.16911276173399,1.127301342723336,0.5044358438666183,-0.17249462802001903,-0.24510694592507054,9,1019,,high,normal
random_search,1,8.358872441356095,8.358872441356095,-0.7129575908726193,-0.3066992187833488,0.15200732468390665,10,674,,medium,normal
random_search,2,12.616663826221775,8.358872441356095,-0.7129575908726193,-0.3066992187833488,0.15200732468390665,10,674,,medium,normal
random_search,3,2.9413586132329055,2.9413586132329055,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
random_search,4,11.292255924139601,2.9413586132329055,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
random_search,5,14.912650447036205,2.9413586132329055,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
random_search,6,6.783162452245298,2.9413586132329055,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
random_search,7,3.0117277758767034,2.9413586132329055,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
random_search,8,11.95073783900438,2.9413586132329055,0.17386172339226524,0.2459812045598988,-0.4716726808142693,10,674,,medium,normal
random_search,9,2.6467479240757994,2.6467479240757994,-1.996774223487242,0.6822940291276753,-0.11187422895994859,10,674,,medium,normal
random_search,10,5.136774672735541,2.6467479240757994,-1.996774223487242,0.6822940291276753,-0.11187422895994859,10,674,,medium,normal
random_search,11,4.809771381363565,2.6467479240757994,-1.996774223487242,0.6822940291276753,-0.11187422895994859,10,674,,medium,normal
random_search,12,2.011639020641053,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,13,2.511010354822934,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,14,11.64547916279868,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,15,2.1007910291534504,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,16,2.117763681684214,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,17,8.703468029366805,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,18,11.053961276488254,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,19,15.831093648497841,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,20,5.998837452620622,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,21,11.87136355012409,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,22,2.0756342688489644,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,23,6.523212425965329,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,24,8.637969399648144,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,25,4.610708495833054,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,26,4.498434511105478,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,27,4.340544286013331,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,28,4.238747408913932,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,29,6.500943335404038,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
random_search,30,4.390010730541713,2.011639020641053,0.9299449646420861,0.5317274237122587,0.7041287113159271,10,674,,medium,normal
bayesian_optimization,1,8.358872441356091,8.358872441356091,-0.7129575908726193,-0.3066992187833488,0.15200732468390665,10,674,,medium,normal
bayesian_optimization,2,12.61666382622178,8.358872441356091,-0.7129575908726193,-0.3066992187833488,0.15200732468390665,10,674,,medium,normal
