assembly_id,batch_condition,component_index,severity,scenario_type,safe_predicted_quality,safe_actual_quality,safe_prediction_error,safe_prediction_absolute_error,safe_z_adj,safe_theta_adj,safe_locator_offset,safe_correction_utilization,safe_correction_effort,safe_capability_penalty,safe_mean_gap,safe_max_gap,safe_parallelism,safe_rms
266,offset_drift,3,high,mixed,1.0997842585001214,1.214956000984169,0.11517174248404749,0.11517174248404749,0.5065944093108028,-0.028083154758360207,0.50530825987335,0.50530825987335,0.3146141466547631,0.003959282451012192,0.708789997190658,1.7159391177495555,1.3339269076513123,0.8735919420671132
266,offset_drift,4,extreme,mixed,1.3655594011833647,0.9450279037073807,-0.42053149747598406,0.42053149747598406,-1.2984148561945306,0.01269627814505081,0.5891279534072553,0.5891279534072553,0.45347718391570907,0.008225662253284874,0.5578614160225129,1.2605188105352614,1.1123350476442395,0.6581332144677653
266,offset_drift,5,low,waviness,0.6404755688900383,1.1776909138614888,0.5372153449714505,0.5372153449714505,-0.6110474090303901,0.017945399399481365,-0.25075782363614685,0.25075782363614685,0.2023559182424703,0.001637916705910133,0.8743815068822232,1.9101918683754993,0.7991287322962186,1.0258028159530657
274,offset_drift,1,high,tilt,1.670387445281867,1.5618963661932022,-0.10849107908866484,0.10849107908866484,-2.5,-0.007336937030891111,1.0,1.0,0.8165042115409565,1.2766671650985648,1.9893848943138794,2.3725115800581027,0.17095596283267245,2.020406350318057
274,offset_drift,2,medium,bend,2.8254378333176215,3.8822898550969467,1.0568520217793251,1.0568520217793251,-2.1230084069350714,-0.1492612498818917,0.10286331761820522,0.8492033627740285,0.499065355164965,0.02857513506546052,3.7973993411718157,5.414303087225827,2.4341501864764084,3.885340706347312
274,offset_drift,3,high,twist,2.0752569989285194,3.8582506114791384,1.782993612550619,1.782993612550619,-1.2785167404312623,0.1782566331680353,-0.20262996466120664,0.5114066961725049,0.3289690868987895,0.004328826405400933,4.93268019421195,5.601495119844238,0.6770250138818588,4.94890513097724
274,offset_drift,4,extreme,bend,2.6129606017303386,2.7955933143298597,0.18263271259952107,0.18263271259952107,2.1821877478018896,0.10090230494997066,0.5311643714660921,0.8728750991207559,0.5919225338227122,0.07448733271459208,2.038357391023309,4.086955525711591,2.4381042787106795,2.2656815569618596
274,offset_drift,5,low,mixed,2.160550767866377,3.6512602317552156,1.4907094638888387,1.4907094638888387,-1.4974707227929243,-0.27859201190393856,-0.7733888241371543,0.7733888241371543,0.5804640425285604,0.013477540186743938,3.3863000043901685,5.197795707627119,2.4242819183653936,3.487469426404111
281,offset_drift,1,medium,mixed,0.45212558362585803,0.45092269707845406,-0.0012028865474039696,0.0012028865474039696,-0.5901049278047146,-0.030819500712391035,-0.16426001411589353,0.23604197112188582,0.16669010829226336,0.0011114236880994594,0.18328149628320511,0.5140979200987594,0.7250617961820865,0.2419033330923873
281,offset_drift,2,medium,mixed,0.4958446448173538,0.4174343180002697,-0.0784103268170841,0.0784103268170841,-0.10037618965026818,-0.02373041549706545,-0.04289955577418181,0.04289955577418181,0.03579337423148713,5.124662555501148e-05,0.22077285859732065,0.5915856001150283,0.48484730307629087,0.28272589463677794
281,offset_drift,3,high,mixed,1.6161809005579206,1.6167918011650073,0.000610900607086684,0.000610900607086684,-2.5,0.009132811183356404,1.0,1.0,0.8165084042002602,1.2766674389651862,1.7336011943987746,2.502538270472401,0.5604434998568903,1.778169117465874
281,offset_drift,4,low,mixed,1.8386607767535752,1.0551636235156994,-0.7834971532378758,0.7834971532378758,1.9075178523739051,0.09876371717611154,0.29950159140989974,0.763007140949562,0.4756241163914138,0.009048732003724524,0.6428491148769578,1.4704848515619195,1.1449825192096272,0.7766867782114788
281,offset_drift,5,medium,waviness,2.2948348479304594,2.4786176728444125,0.18378282491395304,0.18378282491395304,1.490335830878713,0.000450456809937716,0.6023998799977079,0.6023998799977079,0.48930627713803654,0.009576825313867401,2.445779953584621,3.8130997118326775,1.1528444736812329,2.551004311148533
288,offset_drift,1,high,bend,0.9625862001817325,1.1168130140982182,0.15422681391648574,0.15422681391648574,0.7813116481921805,-0.055101503822962306,-0.4516854077963508,0.4516854077963508,0.318224148274901,0.004050664341811446,0.9526052583823527,1.4748829464754087,0.9617029609950052,1.0005566434238824
288,offset_drift,2,medium,mixed,0.7722362249352744,0.3837893891055188,-0.38844683582975564,0.38844683582975564,-1.5664422166662333,0.07322174097841105,0.3003374417404201,0.6265768866664934,0.4027093180268303,0.006486991793025389,0.34439084952562293,0.5117816446590635,0.304436895716765,0.3560657213508341
288,offset_drift,3,high,waviness,0.3790677300488234,0.18191812290147505,-0.19714960714734833,0.19714960714734833,0.2938954450883253,-0.021476047716782576,-0.05885161583167664,0.11755817803533013,0.07660228458309969,0.00023471640013400768,0.1531343817476148,0.32105468490006195,0.07039086481041522,0.18544143464047452
288,offset_drift,4,extreme,tilt,0.6364755469783837,0.653412706486328,0.016937159507944277,0.016937159507944277,0.1649599341144996,-0.04793134890416173,-0.8045392133893463,0.8045392133893463,0.4666307095167845,0.008724382517645903,0.3967625640308273,0.9512210049457164,0.6699966817298197,0.48018631274418905
288,offset_drift,5,low,mixed,0.851432740945677,1.0843099788985928,0.23287723795291582,0.23287723795291582,-0.01189039688962179,-0.03578536289130163,0.5337051369387087,0.5337051369387087,0.30862765828630473,0.003810041258371523,0.6595482929360003,1.4286030125182738,1.2647142038086412,0.7845032611971832
290,offset_drift,1,high,waviness,0.7982697090793706,0.9631624595295798,0.16489275045020924,0.16489275045020924,-0.8256538479558078,-0.017237633870086144,-1.0,1.0,0.608078676028689,1.2647903870496322,0.9106669086119298,1.6700710604348399,0.30085347536332685,0.986850262065509
290,offset_drift,2,medium,mixed,1.6287003875261856,1.3065427073694957,-0.3221576801566899,0.3221576801566899,0.6234572249134551,0.10444639375303444,-0.9246058811341815,0.9246058811341815,0.5551767255641218,0.31462710811065964,0.7450661530951278,1.535021176122902,1.7899827975484555,0.8552166933955021
