assembly_id,batch_condition,zero_final_quality,random_final_quality,old_bo_final_quality,safe_bo_final_quality,safe_improvement_vs_zero_percent,safe_improvement_vs_random_percent,safe_improvement_vs_old_bo_percent,safe_final_mean_gap,safe_final_max_gap,safe_final_parallelism,safe_final_rms
547,fixture_drift,1.1484128706056236,2.665815666307976,1.5285254824675885,1.1181336917971543,2.636610889993019,58.05660136487552,26.848868100511787,0.9742314337479991,1.544158571997904,0.8485176249122468,1.080614025997094
549,fixture_drift,0.8800325190669672,3.409087421486002,1.3934330111261133,1.7639387216753672,-100.44017504552443,48.257744563603,-26.5894167563769,1.3102929532319396,3.071078869943703,0.9761454918027985,1.5668352718183505
554,fixture_drift,1.2766550580017495,4.261712455885964,1.5630108178550466,1.7290044699694755,-35.43239100746242,59.429349401987416,-10.620121768717226,1.3354580561688474,2.9004095327507384,1.0102507592014618,1.5516896553316128
556,fixture_drift,1.1233166361833504,1.5144956771095053,1.0800148734195978,1.3143596352246363,-17.007047958479923,13.21469878783934,-21.698290234008006,1.1287379751381905,1.9877255313832016,0.8418899571172722,1.268535961330371
571,fixture_drift,1.3111035243575158,1.6275997333212044,0.6322091297142841,0.7185397381872671,45.195804538823474,55.85279823553127,-13.655387816369977,0.4653916611903639,1.6445704414540256,0.06122300301571171,0.671842064892368
598,fixture_drift,1.4434556720951248,1.8248975347947676,1.308280104400026,1.421782701641823,1.501464220362535,22.089724242971258,-8.675710718221836,1.2022225488301312,2.138852270532977,0.9488174860539178,1.3481501001671536
606,fixture_drift,1.5743256336547593,1.0884150566328166,1.390318262895936,1.1326490728596466,28.054968511804713,-4.064076103805003,18.533108347406912,1.1322681050704346,1.9881188793632272,0.2534896806287714,1.2048607334091663
613,fixture_drift,0.7799646255546323,1.6045942782303906,0.8037597494078611,0.5492312659936606,29.582541566791882,65.77133089372758,31.667234344804466,0.2527015440643644,0.7208935761046696,0.7496102473714588,0.322696557315127
640,fixture_drift,1.0342050193219994,1.4098872856767546,0.6668683162800212,2.3844105132994473,-130.5549159742631,-69.1206479782471,-257.5534262296879,1.4406463112510897,3.785735416542729,2.1182741867203676,1.8101373894519135
653,fixture_drift,1.0794384977435327,1.0197262286551163,0.6596206396528361,0.8153536634715729,24.465019065375653,20.04190531149559,-23.609483156970402,0.8029734022673657,1.4710814709090503,0.1545165543059266,0.8678223522687025
655,fixture_drift,0.588284258358563,2.44431518394115,0.2110042454174263,2.289248438215754,-289.13984280375604,6.3439750627973535,-984.9300371596652,2.162265350440206,3.598071056091282,1.0909816587092767,2.3385301864352472
673,high_variation,0.8069841868156475,1.3674372167533546,0.5944273350730384,1.2673791876007148,-57.051303892556035,7.317193647120646,-113.21011212329084,1.0433950187877903,1.9298587225430923,0.8701192043475836,1.1436730389717493
710,high_variation,1.601127378536881,2.470044722820355,0.6635912212419837,1.7118546900003198,-6.915584165740896,30.69539696246131,-157.96825443175638,1.0811579052496216,2.352498233172104,1.832308961595273,1.3206515999521997
721,high_variation,0.4916768124952523,1.2672686776828648,1.4703919955119225,2.5505581488925353,-418.74688496056825,-101.26419865092058,-73.461101303435,1.819627215569619,3.4246862837081675,2.5970758867521364,1.9814133308355886
730,high_variation,0.6512748887322064,1.7940502969671677,1.2671919347490554,0.919467411916308,-41.17961982323227,48.74907278404275,27.44055681680203,0.5648909267324662,1.6349347450843554,0.6211090927709826,0.7318698253996682
732,high_variation,1.1138424525638102,1.6789291599759848,0.8082515817385153,1.868898052349925,-67.78836612378616,-11.314884326427299,-131.22726816444992,0.9525932738289627,2.533009948038751,2.3287962866863827,1.2457819978369582
735,high_variation,0.589255046240713,3.5100557919013515,1.986135183756005,1.2925036332307909,-119.34536521606604,63.17711997020257,34.92368274819436,1.0255019392007103,1.793088637561678,1.1149180955670481,1.1245103153196012
742,high_variation,1.0813110430222963,2.190230568564009,0.8026253417523119,1.126494388338938,-4.178570597998603,48.56731503489576,-40.35121117401389,0.5272567117793411,1.559109802446114,1.437483967245237,0.6933924389773033
752,high_variation,0.8059744854303739,2.465386822057849,2.666594022101098,1.7459879019184137,-116.63066678669014,29.179961282463406,34.523669990728784,0.8086161475630218,1.6586056475034028,3.0396046612357495,0.9393996502776145
753,high_variation,0.8029299149316965,1.896959353724612,1.6012248296291025,1.4448872822647734,-79.95185574667333,23.831405273508434,9.763622476460235,0.766400345749719,1.2777111636903227,2.504991969851847,0.80156238477207
757,high_variation,0.3240739967080693,1.8171039873701489,1.2274236363565754,0.37303070066381794,-15.10664368417364,79.47114181375518,69.60864288298177,0.2696198712468311,0.5628598368131882,0.3083383973047566,0.30785269054385184
761,high_variation,0.2984783219730516,1.4774595569435325,1.0814441375215882,2.8185531665677366,-844.3074954107428,-90.77024161653313,-160.6286417185808,1.2109621578923513,3.0342799715710758,4.6710116736246405,1.4367702564131628
780,high_variation,1.082803591801636,1.1347036754566877,1.3404620978912702,2.4842244319432774,-129.42521162216224,-118.93155769883657,-85.32597347223032,1.4205818792195821,2.6434648685667455,3.680163528726395,1.6096134898946095
781,high_variation,0.4277345474735871,1.1979889554858256,1.5558421607736264,1.054619831448003,-146.55942281892175,11.967482953937704,32.21549987284029,0.7069832156539634,1.654244704389307,0.8675871878776535,0.8597529907172601
786,high_variation,0.6475508743188872,2.6603473459952784,2.009902025754922,2.3541565200030967,-263.5477324433029,11.509430392730572,-17.127924139430238,0.9557190001911718,3.3868854906762014,3.039266614435251,1.3959518841230956
