assembly_id,batch_condition,global_final_quality,global_final_mean_gap,global_final_max_gap,global_final_parallelism,batch_final_quality,batch_final_mean_gap,batch_final_max_gap,batch_final_parallelism,individual_final_quality,individual_final_mean_gap,individual_final_max_gap,individual_final_parallelism
45,normal,0.6958469677686876,0.3814855558237532,0.7803533314343796,1.0088350628069875,0.26094999543016945,0.1222257302808949,0.27690368854805214,0.4223583263632794,0.05540349932668591,0.04675361132020271,0.11876640764865928,2.7755575615628914e-17
46,normal,0.884809464803581,0.7391626085201339,1.3196923002378622,0.6191832122347992,0.41800693883648926,0.4134677098285672,0.7939813005094013,0.03270647579109093,0.15142140932609569,0.1606948153083912,0.28413483625728686,6.938893903907228e-17
47,normal,0.3721982291168907,0.1865431216512683,0.44308338844679573,0.5380799203602944,0.36669634380453114,0.3972430788285837,0.6337203139296415,0.048396816083413785,0.21598581784555268,0.21737179034344237,0.420699725408254,0.0
48,normal,0.36017810410086554,0.3978091622206392,0.49257687545314777,0.17488952425366328,0.694900370701387,0.7235040609122061,0.9336547748251044,0.4115872121900449,0.09253247055935307,0.08120170158449105,0.19452512251732018,0.0
49,normal,0.25720949004744087,0.16185035869466985,0.44723103990988333,0.18121614457106228,0.35778459495711573,0.22953950773626763,0.4697577484254407,0.4052605918726458,0.06391180206351026,0.07199133803403393,0.11425215656465591,6.280918710480088e-17
50,normal,0.46361802623535375,0.43488388758290253,0.6720009189140703,0.277954791896278,0.905189682473015,0.7561714662677125,1.1199665465291926,0.8644315283399862,0.3094341233458568,0.3325484744771925,0.5762321747477448,0.0
51,normal,0.924386738396148,0.3780496495248364,1.1539601712081928,1.3900564671145825,0.571780472527139,0.3521987288738125,0.6217234909416602,0.8035797306708742,0.23916146901869753,0.22124729760496123,0.4886905841000369,0.0
52,normal,0.49098730617987313,0.44425468052615874,0.7729279039908044,0.26154180924865117,0.5300105482686427,0.24706773608233315,0.5810493398537109,0.8480185456923593,0.10013146670775938,0.0857322907653647,0.21346699083715226,5.551115123125783e-17
53,normal,0.5324902591432656,0.5290870160465212,0.7287765723298335,0.336326277903652,0.2880868568415574,0.20339211735495455,0.43037255243619704,0.25015045854005613,0.057620271972235786,0.05070973166047393,0.12081329076931055,0.0
54,normal,0.47648691660221015,0.2364470817584441,0.6293388346394606,0.6311108976847201,0.4072638971256072,0.42358511594673953,0.7289075518293341,0.044634161241011855,0.25298589453856485,0.25936743340187357,0.4852677372660905,0.0
55,normal,0.4375541266059576,0.2696537726157847,0.5930604537332731,0.48767271642947757,0.31952269900442126,0.2539761184464243,0.6056643539676505,0.09880402001423053,0.19070384880344063,0.2027393096204689,0.3575511976599765,2.7755575615628914e-17
56,normal,0.5951305522634331,0.3980898567730927,0.8877113754867941,0.5471029290114253,0.655461518348602,0.5790554673179903,1.3344840786686971,0.03937380743228283,0.29945056629722655,0.2556390243001851,0.6393215384381647,5.551115123125783e-17
57,normal,0.5431065281772217,0.32939218786768426,0.7415742952021025,0.6069579008954502,0.11482544538721609,0.09156075654412271,0.23274937343634416,0.020481164451742,0.1484923551734959,0.13362763052677767,0.3085610828019421,0.0
58,normal,0.3488529769384733,0.28667321978963906,0.6162810180923199,0.14942271109614874,0.48165454612970304,0.29068818817123265,0.7547351169399611,0.43705402534755944,0.290312516263709,0.2752050176186848,0.5865376667655199,8.326672684688674e-17
59,normal,0.5128526129987678,0.3026807331835261,0.653922858371953,0.6322907612937646,0.10078238929920066,0.07949938444036742,0.17879542100067694,0.04581402485005634,0.08051015003321838,0.07960799347225961,0.15883490008613185,1.3877787807814457e-17
60,normal,1.5523465290766303,0.8582696319807146,1.914272757146365,2.056604186955511,1.0817402983144881,0.5280630733118845,1.3820360768798328,1.4701274505118034,0.09655980199490471,0.08818996431213749,0.19877548058771224,2.7755575615628914e-17
61,normal,0.5094720341917168,0.31382498563726885,0.632719026901635,0.6322907612937647,0.5059473073580333,0.5011870126256333,0.9530226533473782,0.04581402485005648,0.2448322813818629,0.21103578028700412,0.5198890139476406,1.3877787807814457e-16
62,normal,0.5175868417893035,0.24177145717232057,0.4970779252659498,0.8943927832201455,0.36787709895926857,0.32513438085451707,0.4770408012063219,0.3079160467764373,0.0700379297322239,0.06707415164196724,0.14043008665053144,2.7755575615628914e-17
63,normal,1.0099546586455965,0.9109577392203363,1.2755928775698715,0.8597640823776429,1.0591995127600105,1.236652637911903,1.6018119916219546,0.27328734593393456,0.1863635895446471,0.1729123262869222,0.3808549622446087,5.551115123125783e-17
64,normal,0.7065742983300234,0.7579079097103943,1.165156768525492,0.16345444967849115,1.0395171812336914,1.0836028084019609,1.5842805200697316,0.423022286765217,0.2975730797829404,0.25978063573290316,0.6265357936029016,1.1102230246251565e-16
65,normal,0.4188170583578368,0.2759869940373688,0.6400286231635096,0.3695634070755447,0.21213720885326637,0.1330480919407843,0.30355407236192494,0.21691332936816343,0.16111676767378577,0.1386807173583237,0.34244490304663405,2.7755575615628914e-17
66,normal,0.3110010148197189,0.2418014837408897,0.5821928815497445,0.11580702208337046,0.6063670954458633,0.4972106538816077,0.8757874958990727,0.4706697143603378,0.12688839473365449,0.1427518540687442,0.22708469625662223,2.7755575615628914e-17
67,normal,0.4228689738179098,0.1836115812553732,0.5636049290675992,0.5862552303605865,0.3361470261420183,0.3681784147140745,0.6154325590506537,0.0002215060831216864,0.2211076796206727,0.22829156279263538,0.42332483677167676,2.7755575615628914e-17
68,normal,0.9870594465053406,0.9679145178354296,1.4129267537316748,0.5744376950003613,0.9919990088565056,0.6422196191438628,1.2585840948461289,1.1609144314440691,0.057953531921337814,0.054774700747684646,0.11869707523718151,0.0
69,normal,0.3108230229900434,0.17156572695960068,0.3730624895236441,0.42180580261045575,0.26133511295222583,0.22669764589424582,0.39864245373186724,0.16467093383325243,0.08453532655873078,0.0791043951199204,0.1717730660054798,5.551115123125783e-17
70,normal,0.6278109540963462,0.6449240536345315,0.9427885135928262,0.2833745284673322,0.38430803393302065,0.31922915494296483,0.5469723584708197,0.3031022079763762,0.06091767936111411,0.05489589693696674,0.12753281930132165,5.551115123125783e-17
71,normal,0.4584384748275717,0.28450874066183207,0.5526951591765061,0.5878807980880766,0.4564065810960949,0.49670283281099886,0.8368999086712361,0.0014040616443683727,0.23021014361658607,0.24130756507438852,0.4349240051365609,0.0
72,normal,0.7753536019939764,0.3818082229655843,0.7345793012684071,1.3246214800344058,0.5655574701508607,0.30752945966870227,0.7144891336372589,0.7381447435906976,0.05422621506654533,0.05648280197396406,0.10314871122772296,0.0
73,normal,0.6096147588275737,0.24937365930794228,0.8063955700203209,0.8659298866060359,0.27590871559851465,0.19843841454315322,0.36813215421048073,0.2794531501623277,0.1292119212381235,0.1314882056469858,0.24905187265425865,1.1102230246251565e-16
74,normal,0.5938068115383575,0.3233117591628293,0.840159545913552,0.6803611210273699,0.29706962933982184,0.24582488400717667,0.5536864012034695,0.0938843845836617,0.2723953667464032,0.23926730176628458,0.5735980582925222,8.326672684688674e-17
75,normal,0.45693258953211957,0.42219261411204967,0.869598265594542,0.07057861903409524,0.7966862120965033,0.704497533747807,1.1866409724562923,0.5158981174096129,0.15945056220579032,0.17563921020669235,0.29054927388545887,1.3877787807814457e-17
76,normal,0.4891785173371305,0.2969069854060989,0.5850129875259573,0.6322907612937645,0.0863849592473746,0.062155764469411366,0.15492806324694997,0.04581402485005635,0.05530699805147487,0.048903670520889786,0.116149410527526,2.0816681711721685e-17
77,normal,0.3664833557879983,0.3349305405155606,0.7478950913533362,0.0037460432997231535,0.7919499796536551,0.6540806972012471,1.1667161805727382,0.5827306931439852,0.2483122410289275,0.2252696541035721,0.5131217883338146,5.551115123125783e-17
78,normal,0.6019672097394766,0.26413591898011224,0.9809298337979708,0.6322907612937647,0.3220151154137725,0.27345515773276213,0.6439591528489174,0.045814024850056256,0.3480546034181476,0.3260239674372042,0.708831374259664,2.7755575615628914e-17
