batch_id,batch_condition,assembly_id,n_components,variation_multiplier,batch_offset_bias_mm,batch_angular_bias_deg,fixture_drift_mm,severity_sequence,scenario_sequence,final_mean_gap,final_max_gap,final_parallelism,final_rms,final_quality_score
2,offset_drift,245,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+twist+mixed+twist+tilt,1.0578163953847195,1.2728561564462666,0.45594305272623137,1.0659299570887342,0.9425776770760386
2,offset_drift,246,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+twist+mixed+mixed,0.6123461109808976,0.9670213779278897,1.1102230246251565e-16,0.6397736038312941,0.5377876070557657
2,offset_drift,247,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,offset+mixed+mixed+mixed+mixed,1.3144385373782372,1.9690739837780797,0.3232419163812912,1.3567934926404868,1.217705680525331
2,offset_drift,248,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,waviness+mixed+mixed+offset+twist,1.3638536905963117,1.9634992558573447,0.839120614183486,1.4041638542000163,1.3903584536111442
2,offset_drift,249,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,tilt+mixed+mixed+mixed+mixed,1.2409880455525546,1.5360439157776655,0.26720063996865384,1.2547744073257103,1.038747221122233
2,offset_drift,250,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,offset+mixed+mixed+mixed+mixed,0.2143287139975363,0.457051236949658,0.17111183367229615,0.25421311266598146,0.27816884665244523
2,offset_drift,251,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+mixed+mixed,1.585966563964025,2.1683477124283423,0.38604547797968325,1.6214135668543381,1.404249282997049
2,offset_drift,252,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,bend+offset+twist+twist+twist,1.1221655422290124,1.2027358444784955,0.0,1.1251133961344668,0.8099817556256991
2,offset_drift,253,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+bend+tilt+mixed,1.726912635477715,2.033439286468777,0.2091660835555489,1.739564269669277,1.36481182861754
2,offset_drift,254,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+mixed+mixed+offset+twist,2.172735259516214,2.5428772377916022,0.8084937280765709,2.187891405139572,1.8760210081292732
2,offset_drift,255,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,waviness+mixed+mixed+waviness+bend,1.753009395405147,2.218886774243976,0.45660258577499246,1.7794735242513098,1.5064969790523655
2,offset_drift,256,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,bend+mixed+mixed+mixed+mixed,0.7378277984361958,1.2017900896624738,0.044420811978933994,0.7833245518699797,0.673544065210279
2,offset_drift,257,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,offset+mixed+tilt+bend+bend,1.566994637906769,1.7256366694870446,0.12110022956071598,1.5722293097187285,1.1813423920582318
2,offset_drift,258,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,twist+mixed+mixed+waviness+twist,1.3813334774897947,1.9693328264938037,2.220446049250313e-16,1.4174872792228288,1.1469486191173623
2,offset_drift,259,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+waviness+mixed+waviness,2.521270904432826,2.9438098508392097,0.07075387619976636,2.5332355134723272,1.9140739407887732
2,offset_drift,260,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,twist+twist+tilt+bend+twist,1.2559599403146502,1.4804800901817052,0.3497231092581615,1.264428581745738,1.052291800100929
2,offset_drift,261,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+tilt+waviness,1.6966225934390688,2.269750002756915,0.07140500302090569,1.725139658400687,1.3838472456051356
2,offset_drift,262,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+tilt+waviness+mixed+offset,1.3086189527386043,1.9116877766139089,0.05767543326642843,1.3489370183839318,1.1182883506240755
2,offset_drift,263,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,tilt+mixed+mixed+mixed+mixed,1.0326921796487365,1.3369388090172971,0.1958300327931336,1.0507335204521397,0.8747116584829642
2,offset_drift,264,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+mixed+twist+offset+twist,1.065540997743127,1.2134592592246607,0.11144225485576831,1.0693547048101264,0.8240682240280794
2,offset_drift,265,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+twist+tilt+mixed+bend,0.8902929112949206,1.2630005241728721,1.1595066589144014,0.9703864907417293,1.0908786773888313
2,offset_drift,266,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+mixed+mixed+waviness,1.2702406039386516,1.7714918636246715,0.5489235192788654,1.3065113716106638,1.2078479332137229
2,offset_drift,267,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,offset+offset+mixed+mixed+waviness,0.5970179108394429,0.8061746946591389,0.09613766309971605,0.609843281229124,0.5107834087024018
2,offset_drift,268,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+bend+mixed+waviness,2.0385315588176494,2.4993414887976524,0.39646952115044565,2.055340357009681,1.6858368063306923
2,offset_drift,269,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+bend+bend+tilt+twist,1.22000126667271,1.4227756397602525,0.12738910840260564,1.230442915140299,0.9540940959647004
2,offset_drift,270,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+waviness+twist+mixed+bend,1.4904117978639786,2.0481949764553105,0.5917500291604102,1.5385458293149876,1.3929616239754086
2,offset_drift,271,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,waviness+offset+mixed+tilt+waviness,1.233784385367304,1.4441835823166431,0.06622278027346251,1.2396547328345122,0.947222697670674
2,offset_drift,272,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+mixed+bend+mixed+mixed,1.0982122329382829,1.4391121067149144,0.34871105753544596,1.1396749655913205,0.979778115715725
2,offset_drift,273,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+waviness+mixed+waviness+bend,1.3682384110245134,1.7396503189109858,0.0,1.3849757277043746,1.070864191751087
2,offset_drift,274,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+bend+twist+bend+mixed,1.634546750429167,1.921345777466191,0.2990096717331512,1.6503467337551927,1.321505333264072
2,offset_drift,275,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+mixed+waviness,1.7055524378592946,2.2304484294647366,0.38247048551367424,1.7336735025182086,1.4689087561031324
2,offset_drift,276,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+twist+twist+mixed+offset,1.4005193695307931,1.914515599413611,0.1613340168933406,1.423826924581037,1.1852933882094272
2,offset_drift,277,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+bend+mixed+offset,0.6785662577148308,0.9079891374834217,0.45875967300189213,0.6932006765326283,0.6829145881133062
2,offset_drift,278,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+mixed+bend+mixed,0.22989096215014124,0.5257636930699557,0.02934530547179981,0.2818301879934824,0.26368300700691727
2,offset_drift,279,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,offset+mixed+tilt+mixed+twist,1.2027791248067605,1.4524216238275374,0.309957236780513,1.209629568783964,1.0105103525028396
2,offset_drift,280,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+twist+offset+tilt,0.22627061205455776,0.46217894712064006,0.6918221598810499,0.26651452060615,0.44073296777748927
2,offset_drift,281,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+mixed+waviness,1.7336969796130746,2.292360401977761,0.21390685934289477,1.7627240271925784,1.4482616749993769
2,offset_drift,282,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+mixed+bend+mixed,1.329629048632627,1.7891994031467089,0.9738176706881323,1.3669581323914197,1.3644896499793824
2,offset_drift,283,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,tilt+bend+offset+mixed+bend,1.4796775508469762,1.6126697391324374,0.30432824138168435,1.486094426071653,1.1676121020154948
2,offset_drift,284,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,offset+mixed+bend+mixed+tilt,0.2897895563475222,0.6270380475725585,0.3225933647343838,0.34473222485089267,0.4062995130814286
2,offset_drift,285,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,waviness+waviness+bend+tilt+offset,1.2161029477989256,1.5273917679598226,0.10644038028078939,1.2313988479683127,0.9781204136086925
2,offset_drift,286,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,bend+bend+waviness+mixed+bend,1.3655108752587182,2.005078401244919,1.3208405359197815,1.4697679248800983,1.5544057362150354
2,offset_drift,287,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,bend+mixed+mixed+twist+mixed,1.1092337353913586,1.6707970352967716,1.3815299162264922,1.1831641829873312,1.3667846243731199
2,offset_drift,288,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,bend+mixed+waviness+tilt+mixed,1.1409703205808834,1.3475112512082021,0.2549878940208826,1.1479231098724136,0.9378331507302319
2,offset_drift,289,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+bend+waviness+mixed+mixed,1.3836481295270684,1.8445349979849683,0.22674068803937575,1.4094435267905703,1.1774214973444808
2,offset_drift,290,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,waviness+mixed+mixed+tilt+mixed,1.164997844633158,1.6277890880282584,0.044184095652609834,1.198946491101525,0.9709859576043602
2,offset_drift,291,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+twist+mixed,1.2854941826125716,1.8557996258969838,0.2059887343469975,1.3322503392568943,1.1374097967826553
2,offset_drift,292,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,twist+offset+mixed+mixed+mixed,1.4052697964607326,1.8753067736739415,0.7827727961351103,1.4429011237322888,1.3632949222541642
2,offset_drift,293,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+tilt+mixed+mixed+twist,0.7916508278983175,1.40613373764856,1.0614971269602185,0.8832779410053955,1.0661123018526684
2,offset_drift,294,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+twist+bend+tilt+tilt,1.878130433397975,1.9998379901884764,0.25020768511950253,1.8821524977291595,1.4266680823847022
2,offset_drift,295,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+tilt+waviness+mixed,1.1655217350698632,1.7703077677056887,1.1399936421061732,1.2148025208840052,1.344227195552918
2,offset_drift,296,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,offset+offset+waviness+offset+waviness,0.7826448726630006,1.1326492981143113,0.0,0.8109161722178811,0.6556798684549817
2,offset_drift,297,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,waviness+mixed+mixed+mixed+mixed,0.9063049626105654,1.3949481078794363,0.07909331002303066,0.950899527522199,0.8091938669061295
2,offset_drift,298,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+tilt+waviness+mixed+bend,1.6373338827763295,1.9509925180829355,0.5203017431383383,1.6500434161327968,1.3975927848125607
2,offset_drift,299,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+tilt+mixed+offset+mixed,0.6868916919668224,1.1951910805007908,0.49908477224479586,0.7490976793932195,0.7892600313530447
2,offset_drift,300,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,offset+mixed+mixed+mixed+waviness,2.0503755790896694,2.1770326480789794,0.13442259762022513,2.0526494825947426,1.5138141956961362
2,offset_drift,301,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,bend+mixed+waviness+mixed+offset,1.2924161700903232,1.5430202590673998,0.09105316150765352,1.3007964767838154,1.0080265248779945
2,offset_drift,302,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+mixed+mixed+mixed,1.9530523668679465,2.4100082931327886,0.24605006236813587,1.976863230246841,1.5804195397353453
2,offset_drift,303,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+waviness+mixed+waviness,1.5417734789368203,1.8843845199327176,0.39945421062253694,1.5575771614430913,1.3034413789919315
2,offset_drift,304,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+bend+mixed+waviness+mixed,1.4638934413438087,2.0005497405588253,0.048278176244755056,1.4955775390314594,1.2033741613473627
2,offset_drift,305,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+twist+waviness+mixed,0.9072034411251638,1.1451861563683567,0.288757847570306,0.9166566190249944,0.7940098954216473
2,offset_drift,306,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+waviness+bend+offset,1.1502505089472084,1.5640406792387047,0.6046458848242802,1.1791436818766263,1.1135954900907206
2,offset_drift,307,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,tilt+twist+offset+bend+bend,1.4487344750212805,1.549889636727856,0.3348404553284321,1.4530133130033283,1.1453407014236034
2,offset_drift,308,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,offset+mixed+waviness+offset+mixed,2.0795405864842813,2.229164424897057,0.0,2.081422378803805,1.500753741294782
2,offset_drift,309,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,offset+twist+offset+mixed+tilt,0.3246934056677523,0.6518367964360309,0.6529519466922347,0.38556019223817545,0.5274006638626229
2,offset_drift,310,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+bend+mixed+mixed+mixed,0.7106681314854343,1.6709532083393297,1.1600142760118937,0.8610650731832936,1.1485971920693265
2,offset_drift,311,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+waviness+mixed+offset+mixed,0.7074312017439497,0.9870607927344583,0.017175441815043824,0.7302206599649762,0.5865222968845332
2,offset_drift,312,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,bend+mixed+tilt+mixed+mixed,1.2341035224743664,1.668947680304727,0.09639673040608987,1.2585593742928074,1.0256903173848355
2,offset_drift,313,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,tilt+bend+mixed+waviness+waviness,1.3202672322989244,1.773228002262734,1.0630865228977862,1.3582909342818252,1.382803620666016
2,offset_drift,314,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+mixed+mixed+bend,1.192613171581774,1.5842980713911077,0.008113066777618583,1.2194660784150746,0.9574539007666575
2,offset_drift,315,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,bend+mixed+mixed+waviness+mixed,0.8238002297943983,1.3423684866766505,0.15607086040359164,0.8726181952764768,0.7839336925900398
2,offset_drift,316,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+offset+twist+mixed+waviness,0.8059052338031446,1.024790722987655,0.04293284684759868,0.8183818155950168,0.6439268226510211
2,offset_drift,317,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,waviness+mixed+mixed+waviness+mixed,1.0951635824713664,1.8856381835958422,1.365192639478575,1.1922175421084933,1.4230200758745843
2,offset_drift,318,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+offset+twist+mixed,1.6722860586122368,2.0125366007079073,0.07438208439032801,1.682369758103652,1.2959983989235069
2,offset_drift,319,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+tilt+waviness,1.5999583457597555,1.7956259418836176,0.1376631605051548,1.6067826031813035,1.2206524947626889
2,offset_drift,320,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,twist+bend+waviness+mixed+offset,1.2810991623652532,1.8791032337764961,0.0,1.3173414860031643,1.0797948674428413
2,offset_drift,321,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+bend+mixed+twist+mixed,2.045050128897711,2.409456889609887,0.6394212631807248,2.0637997382786346,1.7345584583343603
2,offset_drift,322,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,offset+mixed+offset+mixed+mixed,0.38825440930472704,0.5750010147484054,0.22274865045066677,0.40610955434666923,0.3964121777858067
2,offset_drift,323,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,bend+waviness+mixed+twist+mixed,0.6369544630681019,0.9876351707907544,0.3975495342166995,0.6800561698686394,0.6746473674095306
2,offset_drift,324,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+twist+mixed+offset+tilt,1.1980942174556803,1.40668371689801,0.5738034752302924,1.2104071303551858,1.0746151359107134
2,offset_drift,325,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,waviness+bend+mixed+mixed+mixed,2.4082156954663856,2.9619836674095565,0.5753528094505955,2.4366981462480237,2.0273354663227634
2,offset_drift,326,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+tilt+tilt+twist+twist,1.115562541767435,1.2951523955000583,0.05232421035161905,1.1190790463062839,0.8508196489163621
2,offset_drift,327,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+mixed+waviness+mixed+bend,0.7682470869312886,1.171292182583299,0.3644573452762483,0.7990087980566956,0.7710998642429203
2,offset_drift,328,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+twist+mixed+mixed+waviness,1.1998892996898347,1.8174881713007807,0.9026955695182013,1.253307962573451,1.30135270840999
2,offset_drift,329,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,mixed+tilt+mixed+twist+twist,1.3225238028207829,1.6189886042338433,0.45832408340005604,1.331609923606142,1.1531119394970188
2,offset_drift,330,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+mixed+waviness+mixed+mixed,0.7016231111704939,1.122975623606344,2.7755575615628914e-17,0.7517394954351484,0.6225535699765662
2,offset_drift,331,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,offset+mixed+mixed+mixed+tilt,1.3712171410639484,1.5537226044345287,0.05524572477758838,1.3757902615288569,1.0316346672357053
2,offset_drift,332,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,tilt+twist+mixed+mixed+bend,1.271174989449535,1.7413046699361554,0.3192614177777031,1.2937818715759537,1.1289005103066134
2,offset_drift,333,5,1.0,0.2127965395679451,0.0,0.0,medium+medium+high+low+medium,bend+twist+bend+offset+tilt,1.473112057713244,1.5574018232987012,0.11827635444114248,1.4754151746609536,1.0921785881020216
2,offset_drift,334,5,1.0,0.2127965395679451,0.0,0.0,high+medium+high+extreme+low,mixed+bend+tilt+offset+mixed,0.9254557076222552,1.2986608795084469,0.05066892297651793,0.9444613118693944,0.7768817842191054
3,angular_drift,335,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,waviness+bend+mixed+mixed+offset,0.7163628968759376,1.8049674162731542,2.415496396237276,0.8638816532935015,1.5674361781452604
3,angular_drift,336,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+mixed+waviness+bend+mixed,0.9061323550570107,1.6330386583276053,2.5236992975108694,1.0358814885183814,1.6224492421204837
3,angular_drift,337,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+mixed+twist,0.7599416039674558,1.4599294387365385,2.0949265337858636,0.9015867492015385,1.3845979478671113
3,angular_drift,338,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+waviness+offset+bend+mixed,0.5886943314408776,1.784191594011202,2.4399024627523627,0.7228955645264104,1.5161260729139736
3,angular_drift,339,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,twist+bend+mixed+bend+offset,0.5906039882687786,1.3658730845315898,2.327542412038139,0.6897173488735754,1.3541775803389098
3,angular_drift,340,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,bend+offset+mixed+mixed+mixed,0.9177211353700712,1.5549534211517928,2.3610074310762634,1.0421252629946554,1.5543171225789039
3,angular_drift,341,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,mixed+offset+offset+mixed+offset,0.5235629648055439,1.1844459216559118,2.1078083965449186,0.6087989930703724,1.2056250842089495
3,angular_drift,342,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+mixed+bend+mixed+mixed,0.6534771683791709,1.3777903034044157,2.4952871502719756,0.7314823631807933,1.431114622934748
3,angular_drift,343,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,waviness+offset+mixed+twist+mixed,0.5432079973569829,1.2528995805123602,1.4607276160289355,0.6578817738936067,1.0428387355588442
3,angular_drift,344,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,twist+offset+mixed+mixed+mixed,0.8586025404115002,1.9138173989540874,1.5252970729323199,0.9869286464816176,1.388007968337534
3,angular_drift,345,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,mixed+twist+mixed+mixed+offset,0.7324058538478735,1.292106231840903,2.2683855412460527,0.8056805778969796,1.3684373458701464
3,angular_drift,346,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,twist+offset+twist+offset+mixed,0.9096157459013929,1.9328787959896836,2.1902924223796476,1.0866340580554272,1.6184994950867597
3,angular_drift,347,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,offset+offset+mixed+offset+waviness,0.5921098778367122,1.294736112967643,2.439902462752363,0.6928522801159888,1.3673097640786145
3,angular_drift,348,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+mixed+mixed+waviness+mixed,0.6688217342105983,1.5061209228856993,2.4047390939514983,0.7917883370576844,1.453083359020107
3,angular_drift,349,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,bend+offset+tilt+mixed+mixed,0.7424555523651121,1.927226699195159,2.445765754759716,0.9288762344606845,1.6275220253420646
3,angular_drift,350,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+offset+offset+mixed+offset,0.9794447421326128,1.7788572644313672,2.439902462752363,1.1490577708664744,1.6743671178815505
3,angular_drift,351,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,waviness+offset+mixed+mixed+mixed,0.5873434569503666,1.216379946196254,1.744466794124771,0.6899238255960867,1.1334494417410261
3,angular_drift,352,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+mixed+tilt+twist+mixed,0.7016038055092193,1.3312881197448208,2.277501880756043,0.8083786428381724,1.3739560060868423
3,angular_drift,353,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,mixed+mixed+offset+bend+mixed,0.7546473532900813,1.5229238730864378,2.9119097847415,0.8600891822623037,1.642853221561636
3,angular_drift,354,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+mixed+mixed+mixed+mixed,0.5911880632150716,1.7821173865864313,2.259353119450007,0.7576886367333282,1.4655664344487858
3,angular_drift,355,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,waviness+twist+mixed+offset+waviness,0.8320636379490313,1.6074756062488906,3.1569823855172645,0.9294753756027307,1.771904026474829
3,angular_drift,356,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,twist+mixed+tilt+mixed+mixed,0.7147413080736765,1.6765395538520032,2.8174988860679298,0.8368182618266664,1.6463157505807493
3,angular_drift,357,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,mixed+waviness+mixed+waviness+waviness,0.6617524000785959,1.3281013504242105,2.0746672880433534,0.7514563115703478,1.2945019427208828
3,angular_drift,358,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,bend+tilt+bend+bend+bend,0.8257075294020672,1.3948645642013886,2.789729128402777,0.9241617596764002,1.5955065425695099
3,angular_drift,359,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+offset+twist,0.8059104310763494,1.5405027891691898,2.79183971367417,0.9067637176058871,1.6321522519365015
3,angular_drift,360,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+mixed+bend+mixed+mixed,0.77429197442236,1.3900223007110752,1.227819427706023,0.8833422505455055,1.1059743359063878
3,angular_drift,361,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,twist+tilt+mixed+mixed+twist,0.8715921528707825,1.7258756733936333,3.4517513467872667,1.0067950798349705,1.9154452598990015
3,angular_drift,362,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,twist+mixed+waviness+mixed+mixed,0.5752045429267914,1.2240955350414076,2.107487630105064,0.6284925059412384,1.2348855630161026
3,angular_drift,363,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,offset+twist+waviness+offset+waviness,0.5877648245004345,1.2647564244044063,2.4399024627523627,0.6909242360892166,1.3568195371060825
3,angular_drift,364,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+mixed+tilt+bend+tilt,0.8380068974076647,1.8549819526436593,3.325237264552116,0.9524623930839243,1.9007140736894244
3,angular_drift,365,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,waviness+bend+bend+mixed+tilt,0.5166961818121156,0.8614888306257389,1.4466814361776246,0.5737708934191221,0.9048370239265559
3,angular_drift,366,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,bend+tilt+mixed+bend+twist,0.9642179275992083,2.132998314685965,3.643697790035982,1.113747543733283,2.1336489640696747
3,angular_drift,367,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,mixed+mixed+mixed+tilt+mixed,0.8500969346750857,1.5751565411837194,1.651230668243885,0.9786957651947668,1.3208148197502836
3,angular_drift,368,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,bend+twist+offset+tilt+offset,0.7013370417137011,1.3786893230723867,2.664623078971684,0.796918284499704,1.503086661577302
3,angular_drift,369,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,tilt+mixed+waviness+offset+mixed,0.6566581488637727,1.4061814283916325,2.694545532471686,0.7665796520126941,1.5038734981193966
3,angular_drift,370,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+mixed+mixed+bend+mixed,0.8154485015922471,1.5499665876854436,3.0053346955587337,0.8950457151538175,1.700729506966309
3,angular_drift,371,5,1.0,0.0,0.027959220488594564,0.0,medium+medium+high+low+medium,offset+mixed+waviness+waviness+mixed,0.5359328260187357,1.4038048352596006,1.7614580900686185,0.6680873563671692,1.1771674610408032
3,angular_drift,372,5,1.0,0.0,0.027959220488594564,0.0,high+medium+high+extreme+low,mixed+twist+mixed+twist+mixed,0.9260684514464634,1.828966456368056,2.369107511138349,1.1065291814066482,1.6478956438265253
