assembly_id,batch_condition,component_index,severity,scenario_type,zero_quality,random_predicted_quality,random_actual_quality,bo_predicted_quality,bo_actual_quality,bo_prediction_error,bo_prediction_absolute_error,bo_z_adj,bo_theta_adj,bo_locator_offset,bo_correction_utilization,bo_mean_gap,bo_max_gap,bo_parallelism,bo_rms
266,offset_drift,4,extreme,mixed,1.0452201100782936,1.0446320926078718,1.1272888453978547,1.109307498475853,1.6949495220994222,0.5856420236235691,0.5856420236235691,0.3305659478031364,0.09458837340167703,-1.0,1.0,1.264715816441101,2.824816793941738,1.0753131411494354,1.4549579663973997
266,offset_drift,5,low,waviness,1.2078479332137217,1.535955585454605,1.3415560667591062,1.9074038360485377,1.9995341453129394,0.09213030926440169,0.09213030926440169,-0.6110474090303901,0.017945399399481365,-0.25075782363614685,0.25075782363614685,1.2630092764810374,3.478434307011406,1.3885194564974563,1.605452333159696
274,offset_drift,1,high,tilt,0.2852318714380662,0.8223102595359094,0.8667229783689153,0.6713849377846343,0.6779049252713518,0.00651998748671756,0.00651998748671756,0.15190638080631746,0.036218552476301014,-1.0,1.0,0.34934089421532527,0.8301044422861357,0.9311427469494151,0.4472850023608914
274,offset_drift,2,medium,bend,0.4640878765446513,0.7357343160604638,0.938537388842038,0.7690920603167133,0.7424296334588226,-0.026662426857890664,0.026662426857890664,-0.14944743373551894,-0.06658344138287231,-1.0,1.0,0.5589026331868011,1.4583723529850574,0.2309580556205585,0.6795972092109758
274,offset_drift,3,high,twist,0.6070113815196149,0.8783346665016691,0.7305400713186347,1.0351888788943264,1.3108481820523,0.2756593031579735,0.2756593031579735,0.19356550946762852,-0.04827916107610064,-1.0,1.0,0.8897511883297192,2.0524404519066164,1.073588575929032,1.0611411720268964
274,offset_drift,4,extreme,bend,1.0513290815294767,1.8627018724436972,2.5771178499864873,0.9956418562715792,1.3779942702939294,0.3823524140223502,0.3823524140223502,-0.21588535381653884,0.09646791797181309,-1.0,1.0,1.0719660562922118,2.499164798768185,0.6100958061858326,1.2362627192006073
274,offset_drift,5,low,mixed,1.3215053332640718,1.5393429045854705,2.7175067941454873,1.3542556036215436,1.8246733458244107,0.47041774220286703,0.47041774220286703,-0.182873366039507,-0.0864069068301403,-1.0,1.0,1.347259778625598,3.3051408748957813,0.8979903577546561,1.5955604244160038
281,offset_drift,1,medium,mixed,0.6036123350359814,1.2186172841144658,0.9645761031096827,0.6021017907334015,0.4544110800461019,-0.1476907106872996,0.1476907106872996,-0.8449354587910225,-0.0009181269017286553,1.0,1.0,0.28006751960602316,0.8967643916814979,0.20318432043926204,0.4040621052806699
281,offset_drift,2,medium,mixed,0.8821381668214509,1.1608888282925491,0.8520834998894065,0.7551985721522607,0.14994480101154,-0.6052537711407207,0.6052537711407207,-0.19584742328981486,-0.018937662148676093,-1.0,1.0,0.09903667005266822,0.23975330157846136,0.12067951047816017,0.12103956378753072
281,offset_drift,3,high,mixed,1.0464022278717362,1.1444313769736034,0.9099438343859061,1.906926478149181,1.8679662418018272,-0.038960236347353794,0.038960236347353794,2.5,0.005336686874977792,-1.0,1.0,2.3821719492187903,3.015973548211032,0.021171555379253526,2.4217112595910457
281,offset_drift,4,low,mixed,1.2666459732341437,1.598008789702561,2.007099881111053,0.9799907107752162,1.3196925327866043,0.3397018220113881,0.3397018220113881,-1.611331732576847,-0.032851417616047485,1.0,1.0,1.3687858253874452,1.9466927689231968,0.612864753998597,1.4118952829383253
281,offset_drift,5,medium,waviness,1.4482616749993777,1.2008188346164366,1.3307206718303108,1.1288548766576303,1.4892203648853528,0.3603654882277225,0.3603654882277225,-2.412783047232393,-0.06890994554532592,0.9584762367983166,0.9651132188929571,0.7268266796461454,2.106868802566417,1.8155707710394882,0.944404889097376
288,offset_drift,1,high,bend,0.23078271107983725,1.504865574735283,1.5010575124901007,0.4969363397579899,0.4457863676098174,-0.05114997214817252,0.05114997214817252,-0.31254984474707914,-0.004789323203234774,-1.0,1.0,0.30454958405809823,0.9521751338143906,0.0835894590332937,0.43692114538082644
288,offset_drift,2,medium,mixed,0.370151482469384,2.5915339376356368,2.447345421371148,0.715521965403636,0.7458306092942381,0.03030864389060206,0.03030864389060206,0.09518392819235899,-8.614597367873067e-05,-1.0,1.0,0.5038150722017682,1.6441946660540865,0.09691429303014903,0.7235339990843691
288,offset_drift,3,high,waviness,0.561368849423865,1.245909348073119,1.2984251686060504,0.947647078889397,1.0947060724438027,0.14705899355440566,0.14705899355440566,0.6019147681555657,-0.024682131990026557,-1.0,1.0,0.922156706707909,1.8548795432358147,0.5276987893155812,1.0328556066601133
288,offset_drift,4,extreme,tilt,0.7686398114833448,1.5972787347017305,1.8367405214752144,1.3123317871484448,1.3334271313805386,0.021095344232093804,0.021095344232093804,0.02787906660304973,0.006232476935366771,-1.0,1.0,1.2057359659628533,2.6051696260842183,0.18196731427878166,1.3556525948278269
288,offset_drift,5,low,mixed,0.9378331507302309,1.2105425368680827,0.9226943732431302,1.43184164837801,1.8911277821222372,0.4592861337442271,0.4592861337442271,0.6963102554232039,-0.05599458339768737,-1.0,1.0,1.7332296643322052,2.8105294213197864,1.129402503377426,1.8917930541341212
290,offset_drift,1,high,waviness,0.19475790428302334,0.40743302160702694,0.5175097556208568,0.5359268072611001,0.5042047455671683,-0.03172206169393177,0.03172206169393177,-0.23505747343616257,-0.009112901679742214,1.0,1.0,0.3384603858491662,1.0294080171977007,0.15905014006318455,0.46129182634152893
290,offset_drift,2,medium,mixed,0.6024761516488969,0.6520098180324914,0.49336358883990206,0.7239646849350988,0.24931880594504113,-0.47464587899005767,0.47464587899005767,-0.5977049464727191,-0.003482692993709735,-1.0,1.0,0.22202112458199516,0.4697942353991809,0.04806619111465288,0.27354340616292466
290,offset_drift,3,high,mixed,0.7518354271100328,1.3228586445931783,1.490299991621517,0.5405226652318323,0.40163174100588295,-0.1388909242259494,0.1388909242259494,-0.19887196857047407,0.00324920415130614,-0.027366924791923708,0.07954878742818963,0.34053887334297117,0.7567594774005963,0.10477550168520433,0.41009585277251376
290,offset_drift,4,extreme,tilt,0.8956529095095537,1.9468312281108422,2.0147769961640445,0.794010626612891,0.4939241081048693,-0.3000865185080217,0.3000865185080217,-0.2590604567106731,0.03135898547233573,1.0,1.0,0.41770759454256146,0.939431207381968,0.12485223780421778,0.49326796186245164
290,offset_drift,5,low,mixed,0.9709859576043598,1.2791188784911292,0.749132622499653,2.0693375028096215,1.6819165737915664,-0.387420929018055,0.387420929018055,-2.3164938145218255,-0.014033533558802658,0.9247864000677049,0.9265975258087302,1.8771210796894573,2.8682849937305686,0.18344503654877053,2.0326124080092756
295,offset_drift,1,medium,mixed,0.2694183421779243,1.534366700170849,1.3859588117166919,0.3644315894272881,0.20394471067544573,-0.16048687875184237,0.16048687875184237,-0.3902076747673049,-0.01974205119434802,-0.017043799230448298,0.15608306990692195,0.0870251759962477,0.21333572171024007,0.3445638080746738,0.10467298941097264
295,offset_drift,2,medium,mixed,0.543385750134175,1.0580419134190817,0.9441855583883357,0.47811582065908603,0.3885346622174883,-0.08958115844159775,0.08958115844159775,-0.275569129512367,-0.025217786923620755,0.40800829684903595,0.40800829684903595,0.204665820870413,0.46978540614932673,0.5342341177151979,0.25929058797007
295,offset_drift,3,high,tilt,0.9363705066492657,0.8966690597476529,0.49658113637374335,1.80222205503059,1.6825665822199407,-0.11965547281064937,0.11965547281064937,-2.5,-0.012669283833267375,0.40539268975858356,1.0,2.188732868272195,2.5763110435359344,0.10890805738508647,2.203809914619762
295,offset_drift,4,low,waviness,1.0845215297056927,2.6272186251638763,2.8104632439164208,0.8076752294012077,0.754712970439281,-0.052962258961926745,0.052962258961926745,1.3829951575641424,-0.015420977519731371,-0.5083947519507437,0.553198063025657,0.7443460089745725,1.1367241427496984,0.37805489547942805,0.7697545627817136
295,offset_drift,5,medium,mixed,1.344227195552917,1.4522815560836135,1.9522502830986717,0.9621296867216115,0.5983793473306244,-0.3637503393909871,0.3637503393909871,0.5367477204441502,-0.01406407902171769,-1.0,1.0,0.39248484003940726,1.060765281102248,0.3804356548505719,0.4827361453295622
313,offset_drift,1,medium,tilt,0.62692266129703,0.6516798418494314,0.5156308412807104,0.7582971652481866,0.5397753517115439,-0.21852181353664268,0.21852181353664268,-0.25895314523262947,-0.034142263155456876,-1.0,1.0,0.3491071787303412,0.9389733421392512,0.3601157253852647,0.45316477835086755
313,offset_drift,2,medium,bend,0.7701255410302036,1.6456857584042606,1.774980928720057,0.7191786340765438,0.628932877826136,-0.09024575625040776,0.09024575625040776,0.3653571395098738,-0.018127791370452284,-1.0,1.0,0.5619749241542182,1.277404070810968,0.04372606929913503,0.6400135854683967
313,offset_drift,3,high,mixed,1.059291623919599,2.699405669312312,1.5650090157918308,0.971936582354747,0.746436841935619,-0.22549974041912801,0.22549974041912801,-0.07195954519376446,-0.02799449770425655,-0.17911892059579293,0.17911892059579293,0.7008041041851948,1.195571114992608,0.3377943061271913,0.7618598434412085
313,offset_drift,4,low,waviness,1.2189296061783212,1.0996740022215667,0.9404798191811113,0.9578898004826307,1.220270422628077,0.2623806221454462,0.2623806221454462,-0.039555767899009275,-0.028328795745845792,-1.0,1.0,0.9405511426909569,1.93733846963686,0.8322251053069741,1.0723600733763976
313,offset_drift,5,medium,waviness,1.3828036206660148,0.8361298642222255,0.7745773400171702,1.1825146684714019,1.6012940773008575,0.41877940882945563,0.41877940882945563,0.2829046109324085,0.11112660011150166,-1.0,1.0,1.3091386850440248,2.436463461765147,1.1073023851971016,1.454227176989757
323,offset_drift,1,medium,bend,0.22151471086540145,1.316690820028298,1.5299338490440184,0.4752891828366076,0.3872312028079122,-0.08805798002869542,0.08805798002869542,-0.2007097226512542,0.0036037023400918855,-1.0,1.0,0.24353247208162462,0.8587562294835231,0.06289647117936667,0.3767565098455789
323,offset_drift,2,medium,waviness,0.4090691399909819,1.4715161136778976,1.635834763286121,0.7338477124198705,0.22156792380005944,-0.512279788619811,0.512279788619811,-0.08175107974545437,-0.0017008691287205835,1.0,1.0,0.22696564056940463,0.39598817273746867,0.033210704728944995,0.24718568389313944
323,offset_drift,3,high,mixed,0.2546256412998074,2.0703665905572013,1.9433867565004221,0.7406116040049677,0.6484409827880612,-0.09217062121690656,0.09217062121690656,-0.026858355560621217,0.0010262220364047892,-1.0,1.0,0.49764886979000134,1.261276335904809,0.1976748754150073,0.6146095845511592
323,offset_drift,4,low,twist,0.38341789505597407,2.3900119418350982,3.4502936365112533,0.7358115374995856,0.6988087435384784,-0.03700279396110717,0.03700279396110717,0.7623878963635642,0.0006401003005043204,-1.0,1.0,0.6508820894722614,1.251791651722693,0.1865030176277369,0.7205571589167111
323,offset_drift,5,medium,mixed,0.6746473674095301,1.184934421925572,2.1931801580360495,1.0210564612190058,0.5045856141745773,-0.5164708470444286,0.5164708470444286,-0.7293910958535874,-0.013009080241777937,1.0,1.0,0.32345482004875925,0.670179598170124,0.5623073050836187,0.37803097183826706
327,offset_drift,1,medium,mixed,0.46205203109825893,1.4890123832422155,1.458970683527928,0.6674228527723717,0.5333366050775057,-0.134086247694866,0.134086247694866,-0.25344923661754937,-0.03306524235204389,1.0,1.0,0.388639520320431,1.1812935675312985,0.02374577661392588,0.5523294573780906
327,offset_drift,2,medium,mixed,0.33234085365991933,1.628389439253181,1.4200725525684736,0.7531542613417755,0.7461612185086652,-0.006993042833110308,0.006993042833110308,-0.5880190195693236,-0.016975293412796466,-1.0,1.0,0.6247001085011249,1.1015381969722142,0.5393028469288339,0.6649887278801335
327,offset_drift,3,high,waviness,0.5106677264001265,1.8541301850603888,1.8052077672111053,0.7594328937841026,0.3864363817283403,-0.37299651205576234,0.37299651205576234,0.8862121684130306,0.039836276373720114,-1.0,1.0,0.3285867211500196,0.6760227051571924,0.15597144956031256,0.38262118968082903
