assembly_id,component_index,zero_quality,deterministic_uncorrected_quality,deterministic_quality,structured_quality,structured_advantage,structured_wins,state_l2_norm,bounded_residual_l2,bounded_residual_ratio,bounded_explained_energy,unbounded_residual_l2,unbounded_residual_ratio,unbounded_explained_energy,capability_residual_penalty,deterministic_z_adj,deterministic_theta_adj,deterministic_locator_offset,deterministic_utilization,least_squares_success,basis_residual_quartile
100255,2,0.5758198804375169,0.47261634903329863,0.028927258167108172,0.103819063740937,-0.07489180557382882,False,2.8512580101970735,0.3381235053323938,0.1185874810778781,0.9859370093316039,0.3381235053323938,0.1185874810778781,0.9859370093316039,0.0,-0.10760628744416811,-0.04476265089774371,-0.16192768459593332,0.16192768459593332,True,Q1_best_basis_fit
100255,3,0.7383034780533939,0.18824831976012726,0.04595851456171154,0.0919647537732543,-0.04600623921154277,False,1.8449891449338702,0.5206164533048612,0.2821785996597403,0.920375237894068,0.5206164533048612,0.2821785996597403,0.920375237894068,0.0,-0.11815945676378346,-0.007743457404020975,-0.15156920614195582,0.15156920614195582,True,Q2
100255,4,0.8876668524307386,0.16789722517820685,0.066051737599252,0.0971163000136966,-0.031064562414444608,False,1.9192443105053145,0.7199753952834697,0.37513483371687506,0.8592738565322126,0.7199753952834697,0.37513483371687506,0.8592738565322126,0.0,-0.12654594930594196,-0.0027345039249768556,-0.14333743238078606,0.14333743238078606,True,Q2
100255,5,0.8597375117339997,0.1804384341192666,0.07926153773319047,0.1574071378974433,-0.07814560016425282,False,1.7112591392797611,0.8819602576664576,0.5153867333252982,0.734376515112278,0.8819602576664576,0.5153867333252982,0.734376515112278,0.0,0.18202483676849385,-0.002734503924978446,-0.16192768459593324,0.16192768459593324,True,Q3
100256,1,0.0816513330373978,0.0816513330373978,0.013243347756384092,0.0816513330373978,-0.0684079852810137,False,0.7344799817001559,0.16298472090488494,0.22190491907977122,0.9507582068882002,0.16298472090488494,0.22190491907977122,0.9507582068882002,0.0,0.08931302066382228,-0.002734503924978446,-0.16192768459593335,0.16192768459593335,True,Q1_best_basis_fit
100256,2,0.28706974996115797,0.2696499510219466,0.12267027852389338,0.1711664331337315,-0.048496154609838124,False,2.9150557110944226,1.0271798874694853,0.3523705854265965,0.8758349705261177,1.0271798874694853,0.3523705854265965,0.8758349705261177,0.0,-0.1714066854587136,0.0015836939667880695,-0.27610509924418364,0.27610509924418364,True,Q2
100256,3,0.5569600545203176,0.32991730098222477,0.15616087494436995,0.271321656358775,-0.11516078141440503,False,3.5160151446548467,1.4278353562322992,0.4060947685060282,0.8350870389920354,1.4278353562322992,0.4060947685060282,0.8350870389920354,0.0,-0.20045297322337388,-0.0027345039249752658,-0.32808643706188706,0.32808643706188706,True,Q2
100256,4,0.7379502849109101,0.29320611565696875,0.24598252551614047,0.270065887504604,-0.024083361988463503,False,2.6685656436827196,2.083638806514182,0.7808085259010842,0.39033804588017595,2.083638806514182,0.7808085259010842,0.39033804588017595,0.0,-0.107606287444168,0.0012812674505177446,-0.16192768459593343,0.16192768459593343,True,Q4_worst_basis_fit
100256,5,0.8938242357992823,0.33902334310861304,0.25782396917004735,0.2543524307920216,0.0034715383780257736,True,2.8638439584728568,2.2226230308664885,0.776097812274556,0.39767218578264807,2.2226230308664885,0.776097812274556,0.39767218578264807,0.0,-0.13113398404103044,-0.002734503924978446,-0.13883404031815902,0.13883404031815902,True,Q4_worst_basis_fit
100257,1,0.18292523653854875,0.18292523653854875,0.09450242287338964,0.0785187765058567,0.01598364636753294,True,1.846017066705919,0.792565067937729,0.4293378876241934,0.8156689782503954,0.792565067937729,0.4293378876241934,0.8156689782503954,0.0,-0.107606287444168,0.0012704335884581863,-0.16192768459593343,0.16192768459593343,True,Q2
100257,2,0.3354757480958215,0.23738402951046864,0.20548413321219494,0.1642325467230139,0.041251586489181036,True,2.1498448485628106,1.727659913214298,0.8036207423848531,0.35419370240881753,1.727659913214298,0.8036207423848531,0.35419370240881753,0.0,-0.1076062874441681,0.0020210928750207186,-0.05909859802574271,0.05909859802574271,True,Q4_worst_basis_fit
100257,3,0.5816008795920542,0.40973278996158896,0.37554811983770847,0.3008742885699924,0.0746738312677161,True,3.7830972051208214,3.1622500535922833,0.8358891887080893,0.30128926420093227,3.1622500535922833,0.8358891887080893,0.30128926420093227,0.0,-0.14098073122225946,0.004582068191431106,-0.1820973861571871,0.1820973861571871,True,Q4_worst_basis_fit
100257,4,0.7477083544472265,0.43747386861514415,0.3820809077528633,0.305032630249198,0.07704827750366527,True,3.814388505094148,3.194454450701562,0.8374748525052813,0.29863587142125736,3.194454450701562,0.8374748525052813,0.29863587142125736,0.0,-0.10760628744416813,0.00015613795658416332,-0.2631015830461237,0.2631015830461237,True,Q4_worst_basis_fit
100257,5,0.9617137309247092,0.5622479715893173,0.5466919796095577,0.4235927898109077,0.12309918979865003,True,4.890393817455098,4.592213690626799,0.9390273793975414,0.11822758074178574,4.592213690626799,0.9390273793975414,0.11822758074178574,0.0,-0.10760628744416811,0.004464584446503934,-0.16192768459593337,0.16192768459593337,True,Q4_worst_basis_fit
100258,1,0.5059456177065634,0.5059456177065634,0.12372247972640604,0.0991190909264904,0.024603388799915638,True,4.303962856852703,1.0756899010765844,0.24993010786881853,0.9375349411806807,1.0756899010765844,0.24993010786881853,0.9375349411806807,0.0,-0.3065814759756122,0.03377445556481507,-0.21290091818595347,0.21290091818595347,True,Q2
100258,2,0.605441132480782,0.22490524283054414,0.16837396301435104,0.1282872547605701,0.04008670825378094,True,1.9649456910785705,1.4305260226089018,0.728023186138889,0.4699822404441808,1.4305260226089018,0.728023186138889,0.4699822404441808,0.0,-0.107606287444168,-0.000981687553204992,-0.07884340336273613,0.07884340336273613,True,Q3
100258,3,1.0012772709045796,0.4253947539418924,0.19887188438555456,0.2508781285194862,-0.05200624413393165,False,4.305187956114129,1.648991281496315,0.38302422526163005,0.8532924428627281,1.648991281496315,0.38302422526163005,0.8532924428627281,0.0,-0.20925960460235585,0.013508620780252082,-0.47916713012690315,0.47916713012690315,True,Q2
100258,4,0.7677529462181205,1.0157336078413228,0.20780339445868062,0.2083176603072881,-0.0005142658486074758,False,12.673255384094276,1.7397355709345632,0.137276139256062,0.9811552615909502,1.7397355709345632,0.137276139256062,0.9811552615909502,0.0,1.2959635464619452,-0.002734503924978446,-0.1619276845959331,0.518385418584778,True,Q1_best_basis_fit
100258,5,0.5385060783053432,0.5402126982999682,0.29289295799955,0.3400879360616866,-0.04719497806213657,False,3.9035190634243366,2.49418397216368,0.6389578049032693,0.5917329235531956,2.49418397216368,0.6389578049032693,0.5917329235531956,0.0,-0.22481185086485303,-0.02043963310101759,-0.16543005592759585,0.16543005592759585,True,Q3
100259,1,0.15194248036609517,0.15194248036609517,0.012846645287778008,0.1519424803660951,-0.13909583507831708,False,1.6558412843711823,0.15594714476923674,0.09418000761374831,0.9911301261658743,0.15594714476923674,0.09418000761374831,0.9911301261658743,0.0,-0.10332546417665177,-0.0027345039249768556,-0.16612953280274956,0.16612953280274956,True,Q1_best_basis_fit
100259,2,0.2009673104773879,0.08122847868730129,0.02472010250879994,0.0698302545937282,-0.04511015208492826,False,0.784025048045305,0.2929819923940559,0.37368958188836576,0.8603560963880984,0.2929819923940559,0.37368958188836576,0.8603560963880984,0.0,-0.0899288145622269,-0.0027345039249792413,0.08575070656561674,0.08575070656561674,True,Q2
100259,3,0.2688625603873804,0.36951510740857196,0.03784511829972804,0.052014469078446,-0.014169350778717962,False,4.617023529017368,0.45421568282880875,0.09837846395499712,0.9903216778298554,0.45421568282880875,0.09837846395499712,0.9903216778298554,0.0,0.5016835825166776,-0.0027345039249768556,-0.16192768459593324,0.200673433006671,True,Q1_best_basis_fit
100259,4,0.23849494934281373,0.20768235450322692,0.06271865882027909,0.1078592302679157,-0.04514057144763661,False,2.4393737368187756,0.774075032491856,0.3173253121521834,0.8993046462675194,0.774075032491856,0.3173253121521834,0.8993046462675194,0.0,-0.14628411768758934,-0.0027345039249768556,-0.23114566440212442,0.23114566440212442,True,Q2
100259,5,0.3856608550337177,0.20943017279267578,0.20368652675943205,0.259156586866883,-0.055470060107450925,False,2.202735897420505,1.8089142572938257,0.8212125018764797,0.32561002676177275,1.8089142572938257,0.8212125018764797,0.32561002676177275,0.0,0.09200921679724913,0.0032631553255849976,-0.35305277288536724,0.35305277288536724,True,Q4_worst_basis_fit
100260,1,0.19571277101200305,0.19571277101200305,0.171064459051294,0.1330417672279417,0.0380226918233523,True,1.888317646195999,1.4589776912761343,0.7726336160736693,0.40303729531292587,1.4589776912761343,0.7726336160736693,0.40303729531292587,0.0,-0.053992416169541174,0.004751761447667145,-0.16192768459593332,0.16192768459593332,True,Q4_worst_basis_fit
100260,2,0.5037217980805292,0.5718221631497747,0.25995846318190846,0.2671997366436338,-0.007241273461725317,False,6.252868174376891,2.174287756860901,0.3477264666750427,0.8790863043736904,2.174287756860901,0.3477264666750427,0.8790863043736904,0.0,0.660253604557513,0.000726897577636141,-0.2874541332049669,0.2874541332049669,True,Q2
100260,3,0.7726236766043963,0.4236291597133747,0.2672823901331161,0.2435287835037929,0.023753606629323215,True,4.1879714989643375,2.21859116098289,0.5297531660689514,0.719361583039922,2.21859116098289,0.5297531660689514,0.719361583039922,0.0,0.39565460064930064,-0.0027345039249768556,-0.15704750179487917,0.15826184025972026,True,Q3
100260,4,0.7028937946731066,0.2940209614141571,0.27487333243772466,0.2314255581941015,0.04344777424362317,True,2.4566531000077974,2.2719310842239793,0.9248074480750939,0.14473118398483265,2.2719310842239793,0.9248074480750939,0.14473118398483265,0.0,-0.10760628744416821,0.0022614251390176594,0.05938004952647694,0.05938004952647694,True,Q4_worst_basis_fit
100260,5,0.5856949180299676,0.42028351888349313,0.2985257478251366,0.2954117414146279,0.003114006410508685,True,3.774473768591326,2.4749951404887507,0.6557192584259091,0.5700322541293759,2.4749951404887507,0.6557192584259091,0.5700322541293759,0.0,-0.17858734845074667,-0.002734503924978446,-0.28895563876125385,0.28895563876125385,True,Q3
