assembly_id,zero_final_quality,deterministic_final_quality,structured_final_quality,structured_final_advantage,mean_bounded_residual_ratio,max_bounded_residual_ratio,mean_unbounded_residual_ratio
100059,1.5936871278580842,0.0220139459979544,0.074092811637614,-0.0520788656396596,0.07044658493238962,0.09480371430345128,0.07044658493238962
100060,0.9590689191092949,0.011134026835705758,0.0377884685901192,-0.026654441754413442,0.07686856924895127,0.2639302639719034,0.07686856924895127
100061,1.4137567859586289,0.1679208489179447,0.1473308055193225,0.020590043398622193,0.28517303780157327,0.3869393555012917,0.28517303780157327
100062,1.1439242011774347,0.4189927191641796,0.4022069779255969,0.016785741238582674,0.5647392276410925,0.8787774137447655,0.5647392276410925
100063,1.1259090755446648,0.1942587026123257,0.2545393153098255,-0.06028061269749979,0.2905297392546314,0.6041730160617196,0.2905297392546314
100064,1.073855274623158,0.252340712983101,0.1919221569056303,0.06041855607747071,0.4593651264244448,0.7729514246092262,0.4593651264244448
100065,0.7994043670111379,0.08057566275148473,0.0741898830985144,0.006385779652970325,0.3417719603263005,0.8925101938759548,0.3417719603263005
100066,1.9763803613139688,0.18164188598098652,0.183462689189476,-0.0018208032084894854,0.223457558565692,0.5430490305926895,0.223457558565692
100067,1.03920445349236,0.2892793996043854,0.2869576700244049,0.0023217295799805027,0.4444728537961753,0.7835665259535537,0.4444728537961753
100068,1.0505705063908006,0.21924948183178394,0.2422683091839409,-0.023018827352156962,0.5950196310799118,0.731560248032656,0.5950196310799118
100069,1.5674835822495303,0.25939709206940953,0.2405061743371722,0.018890917732237333,0.4171322344190015,0.7784866606330463,0.4171322344190015
100070,1.9565266402880301,0.37568208852845264,0.3455236359838394,0.030158452544613246,0.5677231419147267,0.8340399952744041,0.5677231419147267
100071,1.4218815616789227,0.10808218917813316,0.1982457601296508,-0.09016357095151765,0.11900924927849996,0.16830086800050714,0.11900924927849996
100072,1.1973164670102097,0.23499970904028672,0.2377810453740131,-0.0027813363337263752,0.36068652348082575,0.6601357576932787,0.36068652348082575
100073,1.0222642660689385,0.3335357551542286,0.2926196115574779,0.04091614359675072,0.5170091865561577,0.821092458866304,0.5170091865561577
100074,1.2152389942060697,0.3030252910432045,0.2181403300942693,0.08488496094893522,0.5648870462195467,0.8051159370238193,0.5648870462195467
100075,1.1125049214194251,0.320580599478227,0.2744878793155543,0.046092720162672685,0.5704379589251544,0.8427801239466177,0.5704379589251544
100076,0.9355320085421495,0.4716249476855906,0.4927900186743854,-0.021165070988794776,0.5195856990749952,0.8569422194761636,0.5195856990749952
100077,1.427406982387764,0.20263715288478176,0.2228251508635431,-0.020187997978761335,0.3117469056123317,0.6607258548861294,0.3117469056123317
100078,0.9495733633076496,0.13465467320669638,0.1222545755171164,0.01240009768957999,0.31933482154304504,0.49957112691164723,0.31933482154304504
100079,1.00431232462138,0.177068378406367,0.2178163616314463,-0.040747983225079304,0.3584166898997019,0.45385143121813204,0.3584166898997019
100080,1.1518722347429735,0.04750033107147583,0.1462087123369914,-0.09870838126551557,0.28242261751953956,0.852653139349025,0.28242261751953956
100081,0.8143618633438813,0.09120911357511273,0.0987839160145925,-0.007574802439479764,0.3026903031941332,0.6698304817598628,0.3026903031941332
100082,1.1159338905709846,0.4107524831739011,0.3318717355050565,0.07888074766884462,0.6905548852787233,0.9007671746363846,0.6905548852787233
100083,0.47935020652183974,0.2573425035424485,0.2593178819862602,-0.0019753784438117372,0.6952378754819873,0.8185816224587166,0.6952378754819873
100084,0.7936047071192733,0.3385343600673796,0.2680675123464345,0.07046684772094508,0.6799364390566772,0.9012501838547502,0.6799364390566772
100085,1.073670943743007,0.15121605178338482,0.1472211085634787,0.003994943219906122,0.2289921075754565,0.5990425805186678,0.2289921075754565
100086,1.5791026600267166,0.26180376367599756,0.2331470566462418,0.028656707029755757,0.5789161989246718,0.9088210414637772,0.5789161989246718
100087,0.7025182246272819,0.11529645695567126,0.2229011958045748,-0.10760473884890354,0.5261964058037651,0.8943055866029785,0.5261964058037651
100088,1.1791388148286526,0.08990761670550311,0.1307205639089457,-0.0408129472034426,0.1919543102780354,0.3941135146798422,0.1919543102780354
100089,0.2541494630201771,0.006035721535693507,0.0075545369496863,-0.001518815413992793,0.017110469634388427,0.05948323049725672,0.017110469634388427
100090,0.7628914544816842,0.320033510579799,0.3428685917558567,-0.022835081176057703,0.5138210478579222,0.8337818674931133,0.5138210478579222
100091,0.6314498747247652,0.08501361444514524,0.1369638221690603,-0.051950207723915065,0.26569434026716354,0.38427950654148424,0.26569434026716354
100092,1.0578368658440829,0.1375630383382775,0.1556511977750867,-0.01808815943680922,0.38472690823360073,0.8309658323149498,0.38472690823360073
100093,1.2810924224659306,0.09145077452473588,0.140666441099701,-0.04921566657496512,0.16689236723990802,0.2672193281787674,0.16689236723990802
100094,1.8421390623436666,0.35720948068298447,0.33543011642787,0.021779364255114453,0.40442147838040265,0.8369763425146942,0.40442147838040265
100095,0.8399536427469279,0.2272665817953152,0.2077170302258415,0.01954955156947369,0.5246391180618794,0.9442146889921423,0.5246391180618794
100096,0.41092897220817803,0.4076815796220194,0.3609889153877583,0.046692664234261105,0.5689571185828877,0.9023488510575381,0.5689571185828877
100097,0.8019690877788963,0.12829828470407265,0.095844595642743,0.032453689061329644,0.26606111961417234,0.4752804667056017,0.26606111961417234
100098,0.6621491713628744,0.2659194920951472,0.25902267660539,0.00689681548975718,0.3723193479333859,0.6554054253633878,0.3723193479333859
100099,0.7195678553850446,0.2152336966379831,0.1761123059421857,0.039121390695797426,0.4510811008852541,0.9086436643583177,0.4510811008852541
100100,1.6031092858371832,0.3038803073212648,0.348652074006117,-0.044771766684852166,0.4471132226574756,0.6762129466617459,0.4471132226574756
100101,1.1627921963652657,0.21411212735474527,0.1977798667494394,0.016332260605305876,0.5115093933804433,0.7351320887990339,0.5115093933804433
100102,1.5310647548167824,0.14494831392218957,0.1467788743820003,-0.0018305604598107261,0.40016413045721866,0.8561749079149882,0.40016413045721866
100103,1.1203688046929727,0.15557243414008048,0.1387249828978121,0.016847451242268385,0.4434024074279958,0.835638159901967,0.4434024074279958
100104,1.6476694982840976,0.16643384617695628,0.155798262002214,0.01063558417474228,0.45203891209174935,0.8377707483741078,0.45203891209174935
100105,0.8984358692273244,0.10268848750906222,0.0952555663903619,0.0074329211187003225,0.3289882640367073,0.7727330434159625,0.3289882640367073
100106,1.4195328822692241,0.1938790793793828,0.2221199764094968,-0.02824089703011398,0.5576913215872248,0.8801406250976057,0.5576913215872248
100107,0.6906919224689411,0.21600338505933764,0.2037233243029169,0.012280060756420741,0.718466753966983,0.9531184865090643,0.718466753966983
100108,1.2770236148046386,0.16633886428141756,0.1315387096443376,0.03480015463707997,0.3065773753914257,0.8705819069142205,0.3065773753914257
100109,1.1295645223749755,0.09617373211697017,0.0941649699633304,0.002008762153639765,0.4134853403258168,0.6781604005943183,0.4134853403258168
100110,1.0872295944050576,0.14744375253048708,0.1531538188787038,-0.005710066348216719,0.6630324728416372,0.8163570674646953,0.6630324728416372
100111,0.8051188398483232,0.08516248733104068,0.09670596939754,-0.011543482066499328,0.5275295695436817,0.8659410208971624,0.5275295695436817
100112,1.3404817778590785,0.21928094807160806,0.425472691174819,-0.20619174310321095,0.6366246615623659,0.9336536748078272,0.6366246615623659
100113,1.0369772755552704,0.25651990952782455,0.2450435675601923,0.011476341967632253,0.7042338066863506,0.9276343031227747,0.7042338066863506
100114,0.8930114675261689,0.11397716612599001,0.1401946073949336,-0.026217441268943598,0.5474411274329093,0.8519289778761595,0.5474411274329093
100115,0.9824706608894581,0.22649765133242825,0.3098341467173133,-0.08333649538488505,0.5961584966242601,0.8338966575888886,0.5961584966242601
100116,1.4566589561641643,0.1623807112564569,0.2177004982485657,-0.055319786992108794,0.41050712823127267,0.6843590178523794,0.41050712823127267
100117,0.8027507462202839,0.04272770179157827,0.2988121453502524,-0.25608444355867416,0.28661411110410545,0.8008667297352713,0.28661411110410545
100118,1.2940007423933788,0.3470151241961878,0.2687578181150275,0.07825730608116027,0.5802294316020785,0.9930278821500835,0.5802294316020785
100119,0.8324908981478896,0.3203446785202263,0.2473306907800121,0.0730139877402142,0.7312013644082682,0.9868128124766288,0.7312013644082682
100120,0.8412607887689496,0.20260215726590708,0.3226360655475723,-0.12003390828166521,0.3104307595008076,0.9070856515365969,0.3104307595008076
100121,1.2886385960348987,0.1435151670472715,0.1997602403373618,-0.05624507329009032,0.453449432039333,0.938105325614034,0.453449432039333
100122,0.5112260175096768,0.09466979145546109,0.1525400008461294,-0.05787020939066831,0.4820934841305947,0.8931937805947546,0.4820934841305947
100123,0.5674960783117713,0.03967149077103652,0.0713415827437861,-0.03167009197274958,0.29970688962389047,0.6949170481427241,0.29970688962389047
100124,0.7960127274573586,0.1680695776467879,0.2374056634630618,-0.0693360858162739,0.5432481977335663,0.9952734554210894,0.5432481977335663
100125,0.8869680744587896,0.07800442803258566,0.0695450158429669,0.00845941218961875,0.5016173173207646,0.8258842177927452,0.5016173173207646
100126,1.2187153002557713,0.3467478599093576,0.3237768520836813,0.022971007825676293,0.4776291310717469,0.9926978473635882,0.4776291310717469
100127,0.5972012866687277,0.1790203658092965,0.1585933613627764,0.020427004446520097,0.6555036450205826,0.9956515658111493,0.6555036450205826
100128,0.5707928595234129,0.14176178561266112,0.1405470196335941,0.0012147659790670284,0.7135179841259246,0.9580151970934707,0.7135179841259246
100129,0.37208981597119906,0.054179409204030894,0.0991510448645756,-0.044971635660544705,0.5974821619667885,0.9767240286663488,0.5974821619667885
100130,0.8514901449036876,0.28601181306807105,0.2702290453265594,0.01578276774151166,0.7598824983793102,0.9908527925523398,0.7598824983793102
100131,0.9482263436677725,0.22259026147891514,0.2920694739770956,-0.06947921249818045,0.39058654668795845,0.7549246230338768,0.39058654668795845
100132,0.6069919732851337,0.1837610844702383,0.2464195025291155,-0.06265841805887717,0.6733220960216412,0.9147576095461982,0.6733220960216412
100133,1.2050616987091616,0.055519781076391564,0.1283181484478044,-0.07279836737141283,0.14270919534646617,0.2890694416502294,0.14270919534646617
100134,0.7764741947362332,0.24864459093668903,0.2995219053437177,-0.05087731440702867,0.46147716700116204,0.9202890731011096,0.46147716700116204
100135,0.6943054798431341,0.18284163892794508,0.1779657282406019,0.0048759106873431934,0.7086850607867701,0.9638820231830062,0.7086850607867701
100136,0.8351646882013402,0.10413870376460563,0.1700226743072366,-0.06588397054263098,0.5806705021182879,0.812322296853423,0.5806705021182879
100137,1.1004225924147322,0.3058231023515898,0.3301262699523323,-0.02430316760074247,0.6196123688470843,0.9237593164795866,0.6196123688470843
100138,0.8741805013354166,0.3836728523652546,0.3155537079700951,0.06811914439515954,0.8067870184556867,0.976922843132344,0.8067870184556867
100139,0.7659878257062305,0.05528790339028044,0.0754893113080904,-0.020201407917809965,0.27711041645629597,0.5545086780897457,0.27711041645629597
100140,1.1175007438672497,0.23807370356018037,0.2631683760394044,-0.025094672479224034,0.5883087382899513,0.970848008469682,0.5883087382899513
100141,0.41318288955237314,0.1232065775208146,0.140825757780131,-0.017619180259316414,0.300354110507422,0.6747749973979241,0.300354110507422
100142,0.5335622701416683,0.3083094602047459,0.2655247118192918,0.0427847483854541,0.7572211742152501,0.96925953062126,0.7572211742152501
100143,0.33758708954296035,0.17793470437576042,0.1899316138877798,-0.011996909512019371,0.7418949119321825,0.999985412814593,0.7418949119321825
100144,1.1083371817207586,0.2397147846468297,0.3988781300954785,-0.15916334544864882,0.5696175779558975,0.835787128385571,0.5696175779558975
100145,0.48831046184561433,0.05972917008468945,0.1291532941677777,-0.06942412408308826,0.29046788850778016,0.5760162930255623,0.29046788850778016
100146,0.5114505303368572,0.08586894938146705,0.0981125673592146,-0.012243617977747548,0.5163633242072021,0.9156056164397042,0.5163633242072021
100147,1.1144545937953814,0.19656194515496836,0.1412266258238794,0.055335319331088956,0.5419173572244451,0.9917561770553396,0.5419173572244451
100148,0.7527016443365491,0.37116217180895694,0.4255589979385498,-0.054396826129592846,0.7114033660181264,0.9568369623881106,0.7114033660181264
100149,0.5635898859847355,0.21425435465888612,0.1612735715938127,0.05298078306507342,0.8455044440532771,0.9864596201073081,0.8455044440532771
100150,0.2194678324263739,0.13150633386154834,0.1994956538370328,-0.06798931997548446,0.2721252816627321,0.8603384404961428,0.2721252816627321
100151,0.9350243080437144,0.2837927451464745,0.2734787567544237,0.010313988392050832,0.6470106029809344,0.7962875210606353,0.6470106029809344
100152,0.46919667561211786,0.12969663860719785,0.1326175214557803,-0.00292088284858244,0.30086885601588054,0.5207192781803615,0.30086885601588054
100153,0.5876870720501857,0.19923718212987768,0.2554452148210957,-0.056208032691218046,0.4180962284575383,0.7718640034779357,0.4180962284575383
100154,0.7798546833065958,0.18359318188920792,0.1630806367043584,0.020512545184849518,0.45055352717389674,0.8511265439808259,0.45055352717389674
100155,0.7884609432944725,0.20209546773480364,0.1862122750987905,0.01588319263601315,0.5943640876127523,0.8607918029712531,0.5943640876127523
100156,1.0808635176523895,0.3041075449298451,0.270886143126712,0.0332214018031331,0.6567387440833398,0.9089194245993167,0.6567387440833398
100157,0.6488951337064135,0.2258918992339214,0.2227469300261423,0.003144969207779097,0.6205329363877434,0.8915799442429208,0.6205329363877434
100158,0.9139253406067529,0.2898592484106165,0.2326814325548074,0.05717781585580911,0.4957499508684268,0.9040667357613245,0.4957499508684268
100159,0.9905419569871231,0.18904638764307868,0.1817906236454898,0.007255763997588871,0.5568968810564682,0.8515155815075222,0.5568968810564682
100160,0.5686694278366579,0.08992153658225077,0.1596248872031667,-0.06970335062091593,0.34779730818327836,0.7475780658549726,0.34779730818327836
100161,0.7084345707295596,0.0869821879935055,0.1430676101586689,-0.05608542216516339,0.31997279597933925,0.5826199053485095,0.31997279597933925
100162,0.7661036857723343,0.1873520891042801,0.2371648259689308,-0.04981273686465068,0.5166546180077274,0.9224423668178541,0.5166546180077274
100163,0.5342324206336321,0.21363720254366608,0.211214908176444,0.0024222943672220776,0.5149347787304348,0.9687576359716843,0.5149347787304348
100164,1.1238717791737238,0.21997126507516682,0.2618314271927685,-0.04186016211760166,0.4978656104603819,0.933587624460229,0.4978656104603819
100165,0.47679212895297535,0.10597382345052586,0.1066410612690426,-0.0006672378185167416,0.4879569683745877,0.9029704776413264,0.4879569683745877
100166,0.7547504118653896,0.32659777833584197,0.2906127113633935,0.035985066972448465,0.6708089372187771,0.7999553905340117,0.6708089372187771
100167,0.5429554314320014,0.08486222348709116,0.1091167216518518,-0.024254498164760635,0.4060149091419077,0.5967133515070807,0.4060149091419077
100168,0.8737686354142662,0.3314068564521516,0.2936702126976829,0.037736643754468724,0.5588603241263824,0.8008770885765429,0.5588603241263824
100169,0.2842104460117664,0.09967872684093704,0.1353150923770868,-0.03563636553614977,0.4293937610350283,0.7463413800401999,0.4293937610350283
100170,0.6389026529838394,0.1462868377231447,0.2380427570177743,-0.09175591929462959,0.3220843419653094,0.4894779214814085,0.3220843419653094
100171,0.7863761667169628,0.19964392140368578,0.201621996679086,-0.001978075275400226,0.49048025227640146,0.7806634202934724,0.49048025227640146
100172,0.973652614378646,0.38718700361162567,0.321503329060736,0.06568367455088969,0.6730096603296604,0.9197894310050564,0.6730096603296604
100173,1.3836574731343751,0.18958705236516168,0.2391915592228657,-0.04960450685770401,0.440879968595274,0.6966512234060809,0.440879968595274
100174,1.5864419837244355,0.3391705137678513,0.321118017916819,0.018052495851032302,0.509319706834791,0.9051715899110877,0.509319706834791
100175,0.9196964291153781,0.20155840205090725,0.1932504542018068,0.008307947849100439,0.5697856076694676,0.76743201142037,0.5697856076694676
100176,1.0250562403566776,0.2636311910823439,0.37151914740922,-0.10788795632687609,0.5382464614481803,0.8733525576066349,0.5382464614481803
100177,1.5371482874183788,0.23434175244458066,0.3116180493077786,-0.07727629686319792,0.5249265250457624,0.8445550422247541,0.5249265250457624
100178,1.0758249602042829,0.21472908123443118,0.2177580536198644,-0.003028972385433204,0.6142835111126239,0.7186143280382274,0.6142835111126239
100179,0.7990068194939065,0.23614520703058609,0.2929932640892078,-0.0568480570586217,0.535627202762993,0.7100203921769591,0.535627202762993
100180,0.6860934744630164,0.15546731533746247,0.2505679402177614,-0.09510062488029894,0.40513292581172333,0.6130722508623931,0.40513292581172333
100181,1.1828886974198913,0.2831129983116649,0.2398944688804929,0.04321852943117202,0.45146539113380985,0.8703212036803288,0.45146539113380985
100182,1.0048140063369013,0.40749674916025974,0.649907226733873,-0.24241047757361328,0.6625568433091672,0.9778379303334226,0.6625568433091672
100183,1.0793043513654823,0.2243851624292768,0.2699326482482501,-0.04554748581897328,0.4794410498891022,0.7253740268661855,0.4794410498891022
100184,0.47844923760484687,0.3135895518701945,0.2916137336882739,0.02197581818192057,0.5225230945308933,0.8533532113956228,0.5225230945308933
100185,0.895980171116887,0.32864354987535516,0.2718207950128383,0.05682275486251687,0.689643837569728,0.919622410430462,0.689643837569728
100186,1.1051240114488863,0.25500873135559843,0.3008723255680079,-0.045863594212409486,0.5702133168181984,0.9488972604256322,0.5702133168181984
100187,1.241048261167551,0.15416539057805786,0.2256235188198508,-0.07145812824179293,0.3150684159457283,0.6604407901457126,0.3150684159457283
100188,0.6735058325081941,0.2928343706237131,0.3311634805089746,-0.0383291098852615,0.6053329586775357,0.8988096171804084,0.6053329586775357
100189,0.9458160436006745,0.3232287521176803,0.2696442082623737,0.05358454385530664,0.523956069103434,0.9170817872965554,0.523956069103434
100190,0.8961408638323398,0.34235908866088066,0.3670346997995375,-0.02467561113865685,0.7180465919377779,0.8595797105240547,0.7180465919377779
100191,0.5258927859035084,0.2634490532977167,0.2325100960013298,0.030938957296386876,0.7373531059832654,0.9105555976378771,0.7373531059832654
100192,0.8428227425773827,0.1835788970340857,0.2111781356316434,-0.027599238597557696,0.6399875669629368,0.8020163628143598,0.6399875669629368
100193,0.6390576294382613,0.1332075908778535,0.1601189441976873,-0.026911353319833797,0.39978295433802996,0.670448498756079,0.39978295433802996
100194,1.4633855172697898,0.2693176317045367,0.2776394232812272,-0.008321791576690496,0.5450652871340453,0.8887095953869569,0.5450652871340453
