sequence_length,assembly_index,component_index,lsq_quality,hybrid_quality,hybrid_minus_lsq
5,154,1,0.10653436171250792,0.07487435626011826,-0.03166000545238966
5,154,2,0.1319976275931863,0.10715503739375169,-0.02484259019943462
5,154,3,0.1324120600443301,0.1150689106443438,-0.017343149399986296
5,154,4,0.2838178161301373,0.19837124853992177,-0.08544656759021552
5,154,5,0.2234162199712206,0.19239430002516075,-0.03102191994605985
5,155,1,0.2597072499322228,0.18080297596780948,-0.0789042739644133
5,155,2,0.23188162765831885,0.20295467974916517,-0.028926947909153677
5,155,3,0.3181958291943654,0.27822298633057974,-0.03997284286378566
5,155,4,0.5665142926098211,0.5064160255523559,-0.06009826705746524
5,155,5,0.5191502843995193,0.4612003491555117,-0.057949935244007544
5,156,1,0.06495590910885723,0.060695007031159806,-0.004260902077697429
5,156,2,0.2790848348320967,0.21156908425572662,-0.06751575057637005
5,156,3,0.2744300761404815,0.22332471020021238,-0.0511053659402691
5,156,4,0.49975031418721105,0.37203471864606447,-0.1277155955411466
5,156,5,0.5971774731429713,0.4981659073950577,-0.09901156574791359
5,157,1,0.07260408565019548,0.04901251274299249,-0.02359157290720299
5,157,2,0.159592430721855,0.05591716458891214,-0.10367526613294287
5,157,3,0.19545104073464334,0.16435265124715182,-0.031098389487491523
5,157,4,0.24457559556230135,0.18852939028163457,-0.05604620528066678
5,157,5,0.3339966670608431,0.28869741669781046,-0.04529925036303262
5,158,1,0.290273428377922,0.20899670539921417,-0.08127672297870786
5,158,2,0.30139299207973475,0.270573728238901,-0.03081926384083372
5,158,3,0.2329869452385225,0.1633147855970214,-0.06967215964150111
5,158,4,0.2798977666535717,0.2510721155591762,-0.0288256510943955
5,158,5,0.33016678743286487,0.2641770774803898,-0.06598970995247505
5,159,1,0.19277548003786846,0.17372888461350752,-0.019046595424360935
5,159,2,0.10918338256665978,0.05867034350227522,-0.05051303906438456
5,159,3,0.30827297374316065,0.21665171908063252,-0.09162125466252813
5,159,4,0.29582562950726554,0.21799629045702437,-0.07782933905024117
5,159,5,0.14275186949024843,0.1261292594217485,-0.016622610068499938
5,160,1,0.044640480202661884,0.038697514488724744,-0.00594296571393714
5,160,2,0.32878356316291363,0.20502565073329007,-0.12375791242962356
5,160,3,0.16026739068695783,0.13540548304291983,-0.024861907644038006
5,160,4,0.30048522055165083,0.28330892955563564,-0.017176290996015198
5,160,5,0.44689744257980235,0.37539295245696347,-0.07150449012283888
5,161,1,0.09706392598029286,0.08602604089350456,-0.011037885086788296
5,161,2,0.23309163539220146,0.20276391130214058,-0.030327724090060876
5,161,3,0.17391354964735117,0.1594264821268189,-0.014487067520532276
5,161,4,0.185438135720943,0.12094774998320633,-0.06449038573773667
5,161,5,0.15983637693323252,0.140983695690134,-0.018852681243098524
5,162,1,0.1302289848307572,0.0820066540239538,-0.04822233080680341
5,162,2,0.09236245370594964,0.08928384657686171,-0.003078607129087932
5,162,3,0.1989941577316601,0.15114145796009146,-0.04785269977156864
5,162,4,0.31922193556332307,0.23169901039043078,-0.08752292517289229
5,162,5,0.36401150001346105,0.306584829349806,-0.05742667066365503
5,163,1,0.19574231319569935,0.16293105479445563,-0.032811258401243715
5,163,2,0.1712250222104536,0.09766310465477673,-0.07356191755567687
5,163,3,0.1939212533773085,0.13889596568329673,-0.05502528769401177
5,163,4,0.10352976932332593,0.08551138446988277,-0.018018384853443162
5,163,5,0.17730254901267173,0.1898492759628737,0.01254672695020198
5,164,1,0.1776779318695188,0.13846944506118344,-0.03920848680833536
5,164,2,0.336928476054231,0.30015915282580297,-0.03676932322842802
5,164,3,0.2509024415528927,0.23211921554407117,-0.01878322600882154
5,164,4,0.348116300789971,0.3029072902017402,-0.04520901058823085
5,164,5,0.5889908945705513,0.48286145960415694,-0.10612943496639438
5,165,1,0.14163053669542647,0.10126316898831215,-0.04036736770711431
5,165,2,0.11563414366292979,0.12013116481968206,0.004497021156752268
5,165,3,0.17485419365189436,0.16355512052510962,-0.011299073126784742
5,165,4,0.21594637265856753,0.204601953653346,-0.01134441900522154
5,165,5,0.28478391798753966,0.22140465112996913,-0.06337926685757053
5,166,1,0.16144234104577762,0.11188286201922737,-0.04955947902655025
5,166,2,0.17128510967120925,0.14156451380401078,-0.029720595867198468
5,166,3,0.14387639551778103,0.09381970539303965,-0.050056690124741385
5,166,4,0.15630070096911716,0.08973136940930596,-0.0665693315598112
5,166,5,0.08590370257154614,0.09597991506286138,0.01007621249131524
5,167,1,0.17071989544113345,0.1552631542637306,-0.015456741177402838
5,167,2,0.09332324403467168,0.06061408089273836,-0.03270916314193332
5,167,3,0.15169969732682362,0.07188839961620898,-0.07981129771061464
5,167,4,0.19158470817687093,0.1662703674887786,-0.025314340688092324
5,167,5,0.17934201620480905,0.10178045678398963,-0.07756155942081942
5,168,1,0.06894013828815779,0.06000878633632889,-0.008931351951828898
5,168,2,0.20332963575765017,0.18419438673215294,-0.019135249025497236
5,168,3,0.263875848078244,0.23661809770906925,-0.027257750369174744
5,168,4,0.17309530646680446,0.16907836729516817,-0.004016939171636286
5,168,5,0.17496952697071372,0.14330112399220168,-0.031668402978512034
5,169,1,0.08506388888791265,0.07404999150229132,-0.011013897385621335
5,169,2,0.2052379530528028,0.12660002962186315,-0.07863792343093964
5,169,3,0.1892888136529972,0.14251717574623504,-0.04677163790676217
5,169,4,0.32680832730244946,0.2697955657545235,-0.05701276154792595
5,169,5,0.45561267965316177,0.39529635550839737,-0.0603163241447644
5,170,1,0.12125133146299316,0.09445166203677587,-0.026799669426217296
5,170,2,0.16625397232682332,0.08108527815401739,-0.08516869417280593
5,170,3,0.2012407621126798,0.17881446551632632,-0.02242629659635348
5,170,4,0.34794794973768517,0.2620920056972504,-0.08585594404043478
5,170,5,0.12197397511691349,0.1138597168159931,-0.008114258300920385
5,171,1,0.155420312162978,0.14837909147172812,-0.007041220691249878
5,171,2,0.08877244204671592,0.06166150483221186,-0.027110937214504055
5,171,3,0.23121520561517897,0.20107721907360682,-0.030137986541572154
5,171,4,0.3176229524554312,0.27256859487426743,-0.04505435758116377
5,171,5,0.1218884537117357,0.09757600433539582,-0.02431244937633989
5,172,1,0.11303320232288586,0.10033654819700649,-0.012696654125879364
5,172,2,0.15795147116679173,0.08546915669008476,-0.07248231447670697
5,172,3,0.07625113251022657,0.07636455072077605,0.00011341821054948464
5,172,4,0.18897755741179564,0.1699930819734048,-0.018984475438390852
5,172,5,0.09915086082795446,0.0912396521701382,-0.007911208657816263
5,173,1,0.08975049025019073,0.05899692101255356,-0.03075356923763717
5,173,2,0.27515900303699564,0.2447677822948493,-0.03039122074214634
5,173,3,0.290609152908405,0.2479303274642473,-0.042678825444157686
5,173,4,0.11392067417787179,0.09490219061697883,-0.01901848356089296
5,173,5,0.16177104865264644,0.14474458433286647,-0.01702646431977997
5,174,1,0.09986453161013908,0.09295197003209428,-0.006912561578044804
5,174,2,0.1489467290002583,0.13611479226358253,-0.012831936736675764
5,174,3,0.20485306002102335,0.1936767230952129,-0.011176336925810465
5,174,4,0.517812824200304,0.40249090312397623,-0.11532192107632772
5,174,5,0.34529416606990077,0.28310075501003384,-0.06219341105986692
5,175,1,0.23569106356196304,0.18419915152809063,-0.051491912033872406
5,175,2,0.2902298554397837,0.2316747704669484,-0.05855508497283529
5,175,3,0.4763295002462091,0.373678003803263,-0.10265149644294613
5,175,4,0.7329312160790246,0.5621039704588257,-0.1708272456201989
5,175,5,0.7252103214265126,0.661406661022021,-0.0638036604044917
5,176,1,0.1269939687058279,0.05651836272656579,-0.07047560597926211
5,176,2,0.2115644448851674,0.1603791950394427,-0.0511852498457247
5,176,3,0.14749751119484064,0.15386594747286206,0.0063684362780214165
5,176,4,0.23459589010118123,0.21961959500912975,-0.014976295092051478
5,176,5,0.20476421360923497,0.16264736321320328,-0.04211685039603169
5,177,1,0.17729190583928828,0.10570058815811027,-0.071591317681178
5,177,2,0.19798248797689236,0.18721690966071225,-0.010765578316180108
5,177,3,0.3295896056611442,0.27665428681824533,-0.05293531884289887
5,177,4,0.5793963079412638,0.45528877205746165,-0.12410753588380219
5,177,5,0.601637092117176,0.46732141182049813,-0.13431568029667784
5,178,1,0.07824730857059654,0.07669393119937272,-0.0015533773712238241
5,178,2,0.30582760824877153,0.23371256288679965,-0.07211504536197189
5,178,3,0.196940966834912,0.20568502434593605,0.008744057511024056
5,178,4,0.3848681969397541,0.2880667127101461,-0.09680148422960799
5,178,5,0.4423453685463103,0.36808568057945396,-0.07425968796685634
5,179,1,0.15053297702623056,0.09665944151294917,-0.05387353551328139
5,179,2,0.21910735586598695,0.16451742898238086,-0.05458992688360609
5,179,3,0.2722488757702828,0.26138771252357057,-0.010861163246712213
5,179,4,0.20216598637528013,0.1903329771868288,-0.011833009188451343
5,179,5,0.3007296090159316,0.2086703779316379,-0.0920592310842937
5,180,1,0.16448097270798692,0.09843288873754609,-0.06604808397044083
5,180,2,0.09777337516645739,0.07333378838868845,-0.024439586777768932
5,180,3,0.22180894798564343,0.19546855564582985,-0.026340392339813584
5,180,4,0.4709696774842658,0.37413438095910234,-0.09683529652516348
5,180,5,0.4376855876361395,0.3801729878345362,-0.05751259980160334
5,181,1,0.19431285254449696,0.170321600965313,-0.023991251579183942
5,181,2,0.28781256780573994,0.2502476848083812,-0.03756488299735872
5,181,3,0.49251117733984606,0.3766605213304225,-0.11585065600942357
5,181,4,0.5063346726783736,0.45991952101607614,-0.04641515166229748
5,181,5,0.7505926433120917,0.5855731949764545,-0.1650194483356372
5,182,1,0.10462700406165021,0.07994149260609572,-0.02468551145555449
5,182,2,0.08844635506004388,0.07574704640002108,-0.012699308660022793
5,182,3,0.11826479970847371,0.1166599813957758,-0.001604818312697917
5,182,4,0.15446497474517645,0.1256443458137844,-0.02882062893139206
5,182,5,0.1884079005624935,0.18285870857916586,-0.00554919198332765
5,183,1,0.13318416277852033,0.10360251917977141,-0.029581643598748916
5,183,2,0.29643183205039564,0.24332570994190153,-0.05310612210849411
5,183,3,0.20854372487416836,0.18538971335386734,-0.023154011520301027
5,183,4,0.25387120577738254,0.22694415047493047,-0.02692705530245207
5,183,5,0.28803535194178126,0.25924771683598324,-0.028787635105798015
5,184,1,0.27064404735296027,0.22345566692193658,-0.04718838043102369
5,184,2,0.16473690557487747,0.11060539669145747,-0.05413150888342
5,184,3,0.09955862610362275,0.06887833935412861,-0.030680286749494134
5,184,4,0.13475242179092867,0.13117263970628143,-0.0035797820846472372
5,184,5,0.3995645572187539,0.28981858329700627,-0.10974597392174762
5,185,1,0.2106541538996484,0.15039233650529174,-0.060261817394356654
5,185,2,0.19458141778552462,0.15571939622056427,-0.03886202156496035
5,185,3,0.29441099054043707,0.23083705009413213,-0.06357394044630493
5,185,4,0.15607115289299656,0.14871281324686125,-0.0073583396461353034
5,185,5,0.355763021720639,0.25988183749736254,-0.09588118422327646
5,186,1,0.17312421020799526,0.13040872522732536,-0.042715484980669904
5,186,2,0.3276192510325593,0.2693506311069915,-0.05826861992556781
5,186,3,0.3583632423472481,0.24871137436950413,-0.10965186797774396
5,186,4,0.5165790072923997,0.3987897345508565,-0.11778927274154322
5,186,5,0.24320848251573768,0.20625592386179978,-0.0369525586539379
5,187,1,0.10030333956989985,0.09291245777618773,-0.007390881793712126
5,187,2,0.1833540621689297,0.1349339289077497,-0.04842013326118
5,187,3,0.3899577050217532,0.3035578867144088,-0.08639981830734439
5,187,4,0.3089941791213863,0.25947066933017976,-0.049523509791206566
5,187,5,0.14909111104127817,0.13335354939567493,-0.01573756164560325
5,188,1,0.11911590292896304,0.0890191497004386,-0.03009675322852444
5,188,2,0.1110516415400215,0.0795221047620989,-0.03152953677792261
5,188,3,0.08648680161428812,0.09561640615603843,0.00912960454175031
5,188,4,0.13775537765652698,0.05774005575151618,-0.0800153219050108
5,188,5,0.2934033800100904,0.2430353701423692,-0.05036800986772122
5,189,1,0.23144918052839109,0.18105751508860526,-0.05039166543978582
5,189,2,0.2650020264498361,0.25092558408154275,-0.014076442368293363
5,189,3,0.3406288212191699,0.32552690319631566,-0.01510191802285421
5,189,4,0.25978331295838547,0.24252142654297967,-0.017261886415405797
5,189,5,0.4405014683294235,0.3761469310813132,-0.0643545372481103
5,190,1,0.15732586537784202,0.15930888118771586,0.0019830158098738393
5,190,2,0.34858440973943045,0.30730578907460643,-0.04127862066482402
5,190,3,0.25013773321119803,0.18372592477011795,-0.06641180844108008
5,190,4,0.3439202815751187,0.2659938092428502,-0.07792647233226851
5,190,5,0.09462875173338753,0.09948110606477811,0.004852354331390585
5,191,1,0.13534444087286482,0.1067058883900146,-0.028638552482850216
5,191,2,0.15857595644580544,0.15449866662254616,-0.004077289823259278
5,191,3,0.11873949259471972,0.08135504240960975,-0.03738445018510997
5,191,4,0.13541910165270513,0.13929318041414632,0.003874078761441191
5,191,5,0.2922855754080147,0.2360593878354933,-0.0562261875725214
5,192,1,0.17467302736680906,0.17455967634280467,-0.00011335102400439334
5,192,2,0.19682790794248575,0.17690575014645443,-0.01992215779603132
5,192,3,0.3033770132011779,0.25356931736446997,-0.04980769583670791
5,192,4,0.23375957453391974,0.22115002247882593,-0.012609552055093814
5,192,5,0.2850014970193042,0.2468598096344855,-0.03814168738481871
5,193,1,0.20648587783711878,0.12920182150265613,-0.07728405633446264
5,193,2,0.07534772324954428,0.07873233524413964,0.00338461199459536
5,193,3,0.23017285178823796,0.20753918629580362,-0.02263366549243434
5,193,4,0.314844011077524,0.2527405713040353,-0.0621034397734887
5,193,5,0.3901462541708556,0.3614262898160424,-0.028719964354813166
5,194,1,0.20544580840646628,0.15651309968521904,-0.04893270872124725
5,194,2,0.17905347020943566,0.14423128007015332,-0.03482219013928234
5,194,3,0.2676325719178808,0.23402131914704058,-0.03361125277084023
5,194,4,0.3336535706394448,0.2824458421272075,-0.05120772851223726
5,194,5,0.28277098052543415,0.2756200028813531,-0.007150977644081069
5,195,1,0.08646855345592108,0.07810232163398861,-0.008366231821932468
5,195,2,0.1790270121976692,0.15945855272362736,-0.019568459474041844
5,195,3,0.2892700865070574,0.20968757482706976,-0.07958251167998762
5,195,4,0.13645525462512645,0.07693807783061063,-0.05951717679451582
5,195,5,0.24664851187360975,0.19830481558326252,-0.04834369629034724
5,196,1,0.14399076487064227,0.1114482580423301,-0.03254250682831217
5,196,2,0.15693228003853804,0.1258239946393618,-0.031108285399176233
5,196,3,0.1607065338783912,0.09460577611647074,-0.06610075776192047
5,196,4,0.23860585371018386,0.2027513137074903,-0.03585454000269356
5,196,5,0.13575095885091795,0.141319391142348,0.005568432291430059
5,197,1,0.15859023622636353,0.15345277545971003,-0.005137460766653501
5,197,2,0.3398380155267421,0.275123240272443,-0.06471477525429908
5,197,3,0.5878886678112698,0.4434706227995358,-0.144418045011734
5,197,4,0.6153647533827449,0.5166966383186508,-0.09866811506409412
5,197,5,0.5534854055134396,0.4963412813051018,-0.05714412420833781
5,198,1,0.23432837659239264,0.20197504471905883,-0.03235333187333381
5,198,2,0.1585478881177367,0.15627388960593738,-0.0022739985117993244
5,198,3,0.1065699452586151,0.06191755219927089,-0.04465239305934421
5,198,4,0.35645946209064777,0.27892495654810723,-0.07753450554254054
5,198,5,0.16186984224047757,0.14165760376303954,-0.020212238477438027
5,199,1,0.17040780664009905,0.13761280532091993,-0.03279500131917912
5,199,2,0.08665536950521577,0.08462897156685785,-0.0020263979383579184
5,199,3,0.31816863713231563,0.2685720925076963,-0.04959654462461932
5,199,4,0.2550781642993102,0.20632286894885302,-0.04875529535045717
5,199,5,0.365639457836375,0.3183467488875525,-0.04729270894882254
5,200,1,0.24145533355123638,0.20552266684037332,-0.035932666710863065
5,200,2,0.10057569708574263,0.07160915300127937,-0.028966544084463253
5,200,3,0.14660899569164548,0.09689987916036413,-0.04970911653128135
5,200,4,0.17463208878790365,0.16953025875192523,-0.005101830035978416
5,200,5,0.33852621891673357,0.29884284190878024,-0.039683377007953324
10,1,1,0.09348351729512311,0.08666548856673267,-0.006818028728390435
10,1,2,0.2048918495140332,0.1843861344382024,-0.020505715075830794
10,1,3,0.2400715535209691,0.21367697205403255,-0.026394581466936545
10,1,4,0.33072784585661114,0.27419767647973486,-0.05653016937687627
10,1,5,0.4852648865468656,0.41301773250655505,-0.07224715404031057
10,1,6,0.44138402866969056,0.3355470796232803,-0.10583694904641028
10,1,7,0.27440956485450324,0.19456885681799876,-0.07984070803650448
10,1,8,0.17871538614029128,0.17340213305299257,-0.005313253087298714
10,1,9,0.13666131968499023,0.10148641771275321,-0.03517490197223702
10,1,10,0.3595778976804916,0.2460188910365441,-0.1135590066439475
10,2,1,0.17374047654295482,0.14900710875860607,-0.02473336778434876
10,2,2,0.36566340267102554,0.3421417366379512,-0.023521666033074318
10,2,3,0.361351910247568,0.3313385373137643,-0.03001337293380374
10,2,4,0.3374779950465258,0.33375241915504195,-0.0037255758914838677
10,2,5,0.2851003298384685,0.264230132119511,-0.020870197718957484
10,2,6,0.259936480981374,0.24131230219514194,-0.01862417878623207
10,2,7,0.21057352711925337,0.19020099334487386,-0.020372533774379503
10,2,8,0.27694237453588844,0.27196838825673103,-0.004973986279157405
10,2,9,0.333771058840776,0.26948709179233205,-0.06428396704844397
10,2,10,0.32811885222423604,0.2928666536686917,-0.035252198555544345
10,3,1,0.15455478510408516,0.10320926744585107,-0.051345517658234086
10,3,2,0.20589824028963333,0.1814531727272628,-0.024445067562370526
10,3,3,0.39184003401227885,0.2947001139453797,-0.09713992006689914
10,3,4,0.5074853435117148,0.39786407557610604,-0.10962126793560878
10,3,5,0.4896655821029571,0.4257302534249132,-0.06393532867804386
10,3,6,0.6566522155675208,0.5700309066249314,-0.08662130894258946
10,3,7,0.9216946665621524,0.767398848991767,-0.15429581757038535
10,3,8,0.5874192389669901,0.5526777311507587,-0.03474150781623142
10,3,9,0.8457336347450473,0.6846470481926854,-0.16108658655236185
10,3,10,0.8195026853242118,0.6790065012538334,-0.14049618407037834
10,4,1,0.10010839776548312,0.08184822981587818,-0.018260167949604944
10,4,2,0.09632814677533763,0.10450659381320898,0.00817844703787135
10,4,3,0.10433817524601158,0.10671331262875114,0.0023751373827395617
10,4,4,0.14977325418517365,0.13387047931344084,-0.015902774871732805
10,4,5,0.05463167782264721,0.04851599930570762,-0.006115678516939588
10,4,6,0.22606552695743148,0.16398880606134975,-0.06207672089608174
10,4,7,0.12274769635392524,0.11140057003861921,-0.01134712631530603
10,4,8,0.08110199438399901,0.08117307862440756,7.108424040855321e-05
10,4,9,0.1770818823842612,0.13950328035605422,-0.03757860202820698
10,4,10,0.1521194090158502,0.1029131049971873,-0.0492063040186629
10,5,1,0.1578505601140353,0.11237473245452619,-0.045475827659509124
10,5,2,0.15095462971898263,0.12806878012355113,-0.022885849595431496
10,5,3,0.10167023332713973,0.07166690674149614,-0.030003326585643586
10,5,4,0.11966797876581275,0.09726412337270057,-0.022403855393112182
10,5,5,0.1078257488530521,0.09827810096483611,-0.009547647888215993
10,5,6,0.09182221814745767,0.09577931441352479,0.00395709626606712
10,5,7,0.2443561193234129,0.16995427417706438,-0.07440184514634851
10,5,8,0.18489300976217718,0.13570641521016083,-0.04918659455201635
10,5,9,0.20461948157043774,0.18258885040208858,-0.022030631168349163
10,5,10,0.3759061617406635,0.33012090702420066,-0.04578525471646283
10,6,1,0.11007158894164137,0.08986878563499046,-0.02020280330665092
10,6,2,0.31221584244609535,0.25745862839700007,-0.05475721404909528
10,6,3,0.37276568536477134,0.34957876194227566,-0.023186923422495676
10,6,4,0.5077665484325499,0.42597848192971777,-0.0817880665028321
10,6,5,0.33134684798337444,0.2933996047483997,-0.037947243234974726
10,6,6,0.3156468729928861,0.22989841767236754,-0.08574845532051853
10,6,7,0.372583880710549,0.3679746485681372,-0.004609232142411768
10,6,8,0.45879339273601444,0.368551923893108,-0.09024146884290646
10,6,9,0.2756434883345476,0.2736697462122856,-0.001973742122261979
10,6,10,0.1940629950382689,0.14472506871085122,-0.04933792632741768
10,7,1,0.0967055560116527,0.09069944164869671,-0.0060061143629559915
10,7,2,0.08913293790572069,0.08136642550339027,-0.007766512402330422
10,7,3,0.21833016456250012,0.12089751313294365,-0.09743265142955647
10,7,4,0.3585071226514114,0.2895670751394831,-0.06894004751192828
10,7,5,0.5794796350867996,0.41954747453946134,-0.15993216054733822
10,7,6,0.6654213789239564,0.5604573817557126,-0.10496399716824378
10,7,7,0.842280557634388,0.6508734880079105,-0.19140706962647758
10,7,8,0.9256492392899504,0.8070944057621486,-0.11855483352780172
10,7,9,0.977316739750555,0.8010026432726185,-0.1763140964779365
10,7,10,1.111913575099745,0.9727772207761594,-0.13913635432358573
10,8,1,0.11484888159166014,0.049195501489515694,-0.06565338010214444
10,8,2,0.210015645314917,0.1733020877384683,-0.0367135575764487
10,8,3,0.09521878266084159,0.0910712596110917,-0.004147523049749885
10,8,4,0.13594425041346067,0.07673733334113231,-0.05920691707232836
10,8,5,0.3090285296620045,0.22656577940076184,-0.08246275026124267
10,8,6,0.18144248083105263,0.15215235045694753,-0.029290130374105106
10,8,7,0.28727468455381927,0.278840503506552,-0.008434181047267286
10,8,8,0.45287727604701244,0.41163008492709696,-0.04124719111991548
10,8,9,0.3812373048162489,0.3642436443298907,-0.016993660486358197
10,8,10,0.30645158885704166,0.30753516457559615,0.001083575718554497
10,9,1,0.18051288580839475,0.15726354171769913,-0.023249344090695623
10,9,2,0.2301509568207047,0.18420723104610526,-0.04594372577459943
10,9,3,0.3319581044847304,0.24848947711339203,-0.08346862737133837
10,9,4,0.2405689922476148,0.2398364596780702,-0.0007325325695445861
10,9,5,0.19820622127764392,0.187049366407342,-0.011156854870301935
10,9,6,0.18461047193405405,0.15732708422005617,-0.02728338771399788
10,9,7,0.28329233063460213,0.2637669025319693,-0.019525428102632802
10,9,8,0.18068270938934258,0.18150629563605072,0.0008235862467081412
10,9,9,0.15678906959832875,0.1409996147816625,-0.015789454816666243
10,9,10,0.23067872648383186,0.19577797027019544,-0.03490075621363642
10,10,1,0.20887990368155876,0.19621552328958078,-0.01266438039197798
10,10,2,0.0848819474894241,0.08487820987281311,-3.737616610988148e-06
10,10,3,0.15546695711214994,0.1368295883291022,-0.018637368783047753
10,10,4,0.3557225787795811,0.26465796884368176,-0.09106460993589932
10,10,5,0.2513226672372483,0.23779582769918167,-0.013526839538066604
10,10,6,0.3856617966205671,0.3179671401107196,-0.06769465650984752
10,10,7,0.3903342810147259,0.3765882443247274,-0.01374603668999852
10,10,8,0.5346742974840677,0.48610054932186575,-0.048573748162201946
10,10,9,0.6717254106322699,0.5647787960799048,-0.1069466145523651
10,10,10,0.5532088844048595,0.541630436820728,-0.011578447584131513
10,11,1,0.17603494540692388,0.09019699971382938,-0.0858379456930945
10,11,2,0.2730973508457769,0.19180470947906014,-0.08129264136671677
10,11,3,0.3295461376143566,0.3350607798253016,0.005514642210944998
10,11,4,0.6463806169738195,0.531979728592065,-0.11440088838175455
10,11,5,0.7431938303783328,0.6084512958842545,-0.13474253449407825
10,11,6,0.572696928751787,0.5528110298471182,-0.019885898904668853
10,11,7,0.821096998674365,0.6504600333794301,-0.17063696529493488
10,11,8,0.7243031889298707,0.6293656384645303,-0.09493755046534036
10,11,9,0.8598559336179193,0.7260132438157187,-0.1338426898022006
10,11,10,0.9758494161059923,0.8383351991126587,-0.13751421699333355
10,12,1,0.18616398717725835,0.17894765405831706,-0.007216333118941293
10,12,2,0.48730206989965863,0.3737746752431669,-0.11352739465649175
10,12,3,0.4532692253597133,0.41561342961355946,-0.03765579574615385
10,12,4,0.5340182964773682,0.4175976223255876,-0.11642067415178059
10,12,5,0.24823897880018472,0.23447651215106202,-0.013762466649122701
10,12,6,0.19932407545706493,0.173948653727662,-0.025375421729402936
10,12,7,0.3866749498425839,0.29225975163475915,-0.09441519820782474
10,12,8,0.2010147363978018,0.168532380251182,-0.03248235614661979
10,12,9,0.27791397420881386,0.24124160734579325,-0.03667236686302061
10,12,10,0.3878494373143209,0.324227377560269,-0.06362205975405194
10,13,1,0.18417550783941913,0.16274541528286093,-0.0214300925565582
10,13,2,0.2334280913794796,0.17893927670202084,-0.05448881467745875
10,13,3,0.2889534440504977,0.2969056422418774,0.007952198191379656
10,13,4,0.20237138749924938,0.1864478922924393,-0.01592349520681008
10,13,5,0.4520229140597001,0.34313928043179015,-0.10888363362790993
10,13,6,0.567951289393235,0.47605908561691435,-0.09189220377632068
10,13,7,0.4288290934404685,0.43425405874229484,0.0054249653018263455
10,13,8,0.6522292359688786,0.571491772811283,-0.08073746315759556
10,13,9,0.7927502815915597,0.6550408116429278,-0.13770946994863187
10,13,10,0.6864726487381574,0.6156897964666279,-0.07078285227152947
10,14,1,0.16595987842759477,0.12887547940864974,-0.03708439901894503
10,14,2,0.06925998583209063,0.06177828276867887,-0.007481703063411761
10,14,3,0.21003537897999258,0.17073275038761765,-0.03930262859237493
10,14,4,0.3497495776826624,0.33854600260449536,-0.01120357507816705
10,14,5,0.3903323480072445,0.34130268052878926,-0.04902966747845522
10,14,6,0.4752324592687221,0.40642770718097604,-0.06880475208774606
10,14,7,0.37159509461272566,0.324272571718236,-0.04732252289448968
10,14,8,0.21614663878806006,0.20935563520818634,-0.006791003579873722
10,14,9,0.19872815904936905,0.14875284070183323,-0.049975318347535824
10,14,10,0.23136148943931514,0.21264222410933775,-0.01871926532997739
10,15,1,0.24831716843887852,0.19288204687520877,-0.055435121563669754
10,15,2,0.09108262022500034,0.06446800727450393,-0.026614612950496414
10,15,3,0.15954671903461562,0.08431719695579934,-0.07522952207881628
10,15,4,0.11065135842049628,0.07860484090709392,-0.03204651751340236
10,15,5,0.1887186730624751,0.1309291924862056,-0.05778948057626951
10,15,6,0.15757692928987804,0.07925736529932519,-0.07831956399055286
10,15,7,0.2194817152183891,0.16674378474973095,-0.052737930468658156
10,15,8,0.18624313107224977,0.16497879068542923,-0.02126434038682054
10,15,9,0.3099634892541194,0.28577386515160325,-0.024189624102516127
10,15,10,0.27349309749214085,0.22404423654412783,-0.04944886094801301
10,16,1,0.2464675590721405,0.19007532067317565,-0.056392238398964845
10,16,2,0.21919530900312997,0.18113718657859162,-0.03805812242453835
10,16,3,0.1671188774133663,0.15966275735869934,-0.007456120054666976
10,16,4,0.07111792832597863,0.07713418353755166,0.006016255211573035
10,16,5,0.17207966457743937,0.15937142882196478,-0.012708235755474584
10,16,6,0.08625659649738314,0.11066073546285676,0.024404138965473623
10,16,7,0.09754783552924647,0.09591807204169847,-0.0016297634875479944
10,16,8,0.14027622347241075,0.1259631689596814,-0.01431305451272935
10,16,9,0.1580918473234753,0.1720472008732648,0.013955353549789495
10,16,10,0.2298745187736755,0.21432486648672605,-0.015549652286949461
10,17,1,0.11083389091327751,0.04626032738516009,-0.06457356352811743
10,17,2,0.15324507073116134,0.14766167748242448,-0.0055833932487368565
10,17,3,0.26786814335622716,0.18381283871547718,-0.08405530464074998
10,17,4,0.18784070202122038,0.17545459616738693,-0.012386105853833457
10,17,5,0.4375933002273187,0.3822864835236458,-0.05530681670367288
10,17,6,0.3256179239974612,0.30327040434385666,-0.02234751965360454
10,17,7,0.2671943134492153,0.24636229300359036,-0.020832020445624932
10,17,8,0.25457961390078565,0.21022665260025203,-0.04435296130053362
10,17,9,0.2958110608196971,0.23000120975859564,-0.06580985106110146
10,17,10,0.2571849348558705,0.27506508885538433,0.017880153999513815
10,18,1,0.08426353000549541,0.07275220806102516,-0.011511321944470257
10,18,2,0.26673662846899693,0.22710429019032075,-0.03963233827867618
10,18,3,0.160214939209173,0.10044836982600178,-0.059766569383171236
10,18,4,0.30094695971230234,0.25619330846297317,-0.044753651249329174
10,18,5,0.5373118018284666,0.44998862017723784,-0.08732318165122877
10,18,6,0.6638851054507977,0.5230070537021212,-0.1408780517486765
10,18,7,0.39525543302999705,0.3658952386767198,-0.029360194353277247
