assembly_index,component_index,nonlinearity_strength,zero_quality,lsq_quality,z_adj_mm,theta_adj_deg,locator_offset_mm,solver_success,sequence_length
132,4,0.5,0.646090638479761,0.38486903515395565,0.07737523048892637,-0.033725452863919064,-0.33080923309557686,True,5
132,5,0.5,0.7029265793497251,0.4609992246024732,-0.3985596286901792,0.01654332714718007,0.054762341195551484,True,5
133,1,0.5,0.7204837637197978,0.060842234989779476,0.002462008857666644,-0.06663976662301291,0.5011835198493638,True,5
133,2,0.5,1.2594866819481794,0.17632366001071362,-0.6007299405280698,-0.040614964388732556,0.05506153399345699,True,5
133,3,0.5,1.406271845904703,0.28737433483204416,0.35638681365246494,-0.030433309998592825,-0.38583953850843283,True,5
133,4,0.5,1.7351345199547894,0.2592966365535324,-0.00015448307244084896,-0.032764819780621325,0.38134006490621924,True,5
133,5,0.5,1.4319844946861195,0.4395919315329052,-0.2417885772334893,0.04562676483844571,-0.026261948292093093,True,5
134,1,0.5,0.7249082171731539,0.1838105145135181,0.46989880169490716,-0.044339842923672615,-0.3408663117214156,True,5
134,2,0.5,1.666104140525827,0.09833185107806258,0.5251428027977842,-0.06749787127984469,0.3228856538346284,True,5
134,3,0.5,1.6309338503023216,0.34470516807224316,-0.3587794445373629,-0.002486787630750751,-0.2098014232604784,True,5
134,4,0.5,0.7268262819663747,0.580341474516934,-0.37206552690510375,0.09893739996636768,-0.15524285603892238,True,5
134,5,0.5,1.235158814430201,0.38804630510640087,-0.20477956970683697,-0.08554499094984078,0.16332592611039803,True,5
135,1,0.5,0.4837895922463935,0.06808749171392146,-0.34032178002564883,0.01834030025746807,-0.3484493464216008,True,5
135,2,0.5,0.5686682881409261,0.075673199509791,-0.20690419517636957,-0.0005223055925262116,0.30391020217169423,True,5
135,3,0.5,1.2620715084845173,0.1764838522702309,-0.527449857557802,0.031241481529176034,-0.053318738651130786,True,5
135,4,0.5,1.2581588067742835,0.07891188778753205,-0.36589471377861366,-0.024162635189601368,0.5215373866171884,True,5
135,5,0.5,1.058843216136451,0.1683431864726925,0.48581037814677025,0.020300403188053907,0.23808762513613654,True,5
136,1,0.5,0.2857940933637694,0.05189865369415991,0.3162987670143983,0.007227038957938988,-0.3512438756343873,True,5
136,2,0.5,0.46288071994175445,0.1781933622662569,-0.17909105536481867,-0.01832798889220437,-0.5280970132876859,True,5
136,3,0.5,0.7057919106042906,0.4209087423055399,0.38708501593467226,0.05002722707079785,0.06423468507486857,True,5
136,4,0.5,1.592679113810729,0.6644827590706679,-0.4770001591285011,0.10426594856638759,-0.44757030273388015,True,5
136,5,0.5,1.40016829136479,0.5355667571609835,-0.02289800874297326,-0.06353384344953883,-0.537615985664999,True,5
137,1,0.5,0.542002740251059,0.07700961291012023,0.3532596510099463,0.03737844611010589,-0.27269380609986793,True,5
137,2,0.5,0.7982333916302189,0.23835459770856005,0.4742765314752889,-0.010266823831635847,-0.06529052840633556,True,5
137,3,0.5,0.8674041018327805,0.045512667466066144,0.23014090983242547,-0.010552467303063608,-0.17242414186838062,True,5
137,4,0.5,1.0725897031910563,0.1735905214611,-0.556924929073798,0.062333245341357126,-0.025794003093505775,True,5
137,5,0.5,1.6929028465974199,0.2873338915646501,-0.22973118759201125,0.07052451297335549,0.21272770785395637,True,5
138,1,0.5,1.1240518514139994,0.08810871539251847,-0.5630499555969893,0.08965103208978392,-0.046098551413380755,True,5
138,2,0.5,1.6557678389005877,0.1036763769690622,0.1412720022910736,0.06142952237568573,0.19682588512969212,True,5
138,3,0.5,2.1880884143958155,0.12958986720663343,-0.1534488541897877,0.033868301802251824,-0.02124263451184488,True,5
138,4,0.5,1.4236021758434942,0.12600555556949042,0.38976702293914295,-0.05895189071838045,-0.08523256359418332,True,5
138,5,0.5,1.0747891383442025,0.3056217357015619,0.21594775557521131,-0.02614335189716772,0.4477493847185775,True,5
139,1,0.5,0.6778851855777743,0.09535605460821547,0.4981053886075748,-0.038722677056839315,0.022848821532057577,True,5
139,2,0.5,1.5707885079198411,0.1562458735251338,0.11756243448682757,-0.09863481264633628,-0.28018740692320454,True,5
139,3,0.5,0.9886972276528556,0.3083014749235895,-0.4163199198716742,0.05102277089906492,-0.07482973982150183,True,5
139,4,0.5,1.5708543280525484,0.16233044271461497,0.687704710973968,-0.03579681350266226,-0.1677559531251199,True,5
139,5,0.5,2.4903635258849754,0.23852982192800634,0.42158308150852436,-0.07361359356020067,-0.08436437397364543,True,5
140,1,0.5,0.8236984343534142,0.22334057480348302,-0.6975582831207598,0.0052459705382301835,-0.4776171849137914,True,5
140,2,0.5,1.4597778226921965,0.22524863140648554,-0.23298296086110815,0.07422466009452822,0.07885757453757554,True,5
140,3,0.5,2.5364358193602157,0.2823985150559786,-0.4526748591892291,0.09256246776362086,-0.22564975987811134,True,5
140,4,0.5,2.310582883438889,0.21199739189776098,0.2092392662629719,-0.008809537620935937,0.24557210017692974,True,5
140,5,0.5,1.8151717742996192,0.23177103081042438,0.11098362041982084,-0.05277466301895496,-0.22428001949662582,True,5
141,1,0.5,0.17160106026863656,0.11478693207707832,0.01166275344529442,-0.015235457657978572,0.021383067886998685,True,5
141,2,0.5,0.9303576325620558,0.15087334958599985,-0.33091599640495767,0.08910757865817219,-0.06610163801941599,True,5
141,3,0.5,1.0311632795754284,0.26445002692320574,0.1763273707578262,0.010703695036154296,-0.08839923856305003,True,5
141,4,0.5,1.9609782678958225,0.10647159865569991,0.3025824661210482,0.1022421006667851,-0.21374187943443312,True,5
141,5,0.5,1.8197765660646266,0.1291757186839472,0.4195397161747613,-0.0367582593405358,-0.18634157660925718,True,5
142,1,0.5,0.44717790452287187,0.22123745202781586,-0.3180454594302609,-0.02497155421726275,-0.09353869449652512,True,5
142,2,0.5,0.5495652103768959,0.329587190780425,0.018951330304979048,0.031011823101118448,-0.18115746449179215,True,5
142,3,0.5,0.5306043025857412,0.37112981866125727,0.07734380592105881,-0.04789563241514374,0.15120164630607855,True,5
142,4,0.5,0.8508813163904607,0.24083444766964995,-0.33689799127413045,0.08705607931834816,0.4017716842503618,True,5
142,5,0.5,0.9798588391392057,0.17648499957868585,-0.6032192167950927,-0.03957944391266424,-0.08668085248829663,True,5
143,1,0.5,0.5873586322604154,0.08180803152588959,-0.42195618412871927,0.033440082180378354,-0.20164849606187657,True,5
143,2,0.5,0.5181253943944651,0.23334446311550722,0.18017980031076353,-0.014142263632342906,-0.21286137161020813,True,5
143,3,0.5,1.0701891592967243,0.11112213488899908,-0.3536319930365284,0.057744841042277555,0.012904296530465932,True,5
143,4,0.5,0.7087210734776381,0.26185764944345036,0.02171093236954846,-0.07449489159389606,0.033640684136458175,True,5
143,5,0.5,0.44038849262565893,0.3270327059259822,0.7155024819255632,0.0161643938675541,-0.037380950972467714,True,5
144,1,0.5,0.9640102634193418,0.09432778876101222,-0.10679001023787434,-0.09478844002307364,0.4105034865708786,True,5
144,2,0.5,0.6961696810442208,0.2856685516962009,-0.21222719711945165,0.04169313293034938,0.13319304138922283,True,5
144,3,0.5,0.6674720422829963,0.16601405532642247,0.2509270684824584,0.09600472521455806,0.36594908254421976,True,5
144,4,0.5,0.6940418969145592,0.21331827125236222,-0.5475611523137542,-0.07716126393874219,-0.1135419270941388,True,5
144,5,0.5,1.2200437319581283,0.29009172090208135,0.37671319779720497,-0.072278392057607,0.30436950264510243,True,5
145,1,0.5,1.1092059708309427,0.1761446167495959,0.6026326589520502,-0.07825293610778203,0.08353137246372612,True,5
145,2,0.5,0.6682185955787946,0.2022231090527435,0.2316826574985984,0.08943461614528445,-0.2263104768898541,True,5
145,3,0.5,0.7036146257441919,0.1008283796507454,-0.37127281925701855,0.03688965634009532,-0.07417303317270714,True,5
145,4,0.5,0.4931743733933318,0.30797860046693376,-0.2283510210022458,-0.08492860108041021,0.18218131804772456,True,5
145,5,0.5,0.8282545096754171,0.16042767936777189,0.34176392267323424,0.08105992549720797,0.03990707249915807,True,5
146,1,0.5,0.5130724280768532,0.15383953542338255,0.28501017289532793,-0.03342384120834643,0.29281942247904885,True,5
146,2,0.5,0.9076816603186015,0.083662675110442,0.38489277616077494,0.08224375846124944,-0.17942286845580582,True,5
146,3,0.5,1.1376100501155975,0.13896718269834565,0.6254997585557688,-0.05813418123743347,0.2768701266453684,True,5
146,4,0.5,1.2358306595655861,0.4065110316428144,-0.36589325050275145,-0.049605753014744944,0.02044600795468309,True,5
146,5,0.5,0.8089568101091583,0.3649842031812284,-0.4012819070810306,0.06596703180016107,0.08322262910198255,True,5
147,1,0.5,0.6553449786925352,0.16027822775450337,-0.5612516121219692,-0.027855829407092133,-0.26957588486838513,True,5
147,2,0.5,0.6983157925060876,0.18558979599457331,-0.11829513556491773,0.018260949565975484,-0.031112860814902686,True,5
147,3,0.5,1.8784272769517223,0.2619343167033768,-0.6272329104547183,-0.09121801551984693,-0.09450453736110004,True,5
147,4,0.5,2.5462519168166464,0.22902735173566344,-0.4142193134007868,-0.05855325758413646,-0.032581391191454465,True,5
147,5,0.5,2.337437011520876,0.3990349073978212,0.046316104966312464,0.06070819795196489,-0.3007779756671918,True,5
148,1,0.5,0.874022160800145,0.11873728029982372,-0.18707066417837312,0.07564410715676913,0.05488974234045151,True,5
148,2,0.5,1.5279721922855045,0.15333802146256817,0.48976894278387384,0.06667300622187841,0.20125782528305386,True,5
148,3,0.5,2.351348340045731,0.14228145709911752,-0.5349214307971567,0.07686166733158235,-0.34885352899647765,True,5
148,4,0.5,2.7603883325289145,0.08853701413849749,-0.26626557311303867,0.03205602400338279,-0.17777950987458832,True,5
148,5,0.5,2.1167402483806006,0.2018656929436066,-0.3629807891649842,-0.08729064854560123,-0.44872793846152736,True,5
149,1,0.5,0.9918766268502892,0.09429672824590433,-0.03282364302317203,-0.09062368145166534,0.42385876413827284,True,5
149,2,0.5,1.98401243089874,0.15254898375930936,0.5034960352599765,-0.08343070793890903,0.24933603498069754,True,5
149,3,0.5,1.9588692217007533,0.15807140305188022,0.5949131267868664,0.039423657601045756,0.14200281379719065,True,5
149,4,0.5,1.394803708026176,0.22522047692095198,-0.39253766630772036,0.04856024325857978,0.04518700618638602,True,5
149,5,0.5,1.1770671887045037,0.16783596832931305,0.4869681095979397,0.09670645505108637,-0.20502663090173168,True,5
150,1,0.5,1.1207725843734806,0.15500335784688074,0.5459961198189847,-0.08308226647681925,0.250794359220347,True,5
150,2,0.5,0.46526120096512913,0.09611185870060411,-0.41710351992174,0.04891134425730022,-0.13816423159749577,True,5
150,3,0.5,0.6722345094508775,0.07891247618613248,0.18132307446530635,-0.00823845286715887,0.33037968145674595,True,5
150,4,0.5,0.5845864997600138,0.11693144493263358,0.10254897193292083,0.06667890099763546,-0.18066198566980451,True,5
150,5,0.5,1.2013122979071182,0.15716257434180528,-0.3074256825532954,0.09342221999992718,0.377121559412681,True,5
1,1,0.75,0.8654161262785269,0.1821745847290422,-0.29785848979363605,-0.06522201062562237,0.10789299033786028,True,5
1,2,0.75,1.0164629900477877,0.05786792779918268,-0.27756647656008554,-0.0013528511638424138,-0.21064456139927845,True,5
1,3,0.75,0.8979012580214673,0.19464329909240607,-0.3960046198619356,0.09402715215305124,0.2770323348238297,True,5
1,4,0.75,1.4226808918419078,0.2515060658945266,-0.5753196320160776,-0.00046516636539053514,-0.33582432460190803,True,5
1,5,0.75,1.6155620654819145,0.16207212808568952,0.08939694610896894,-0.09285209491563363,0.1231347932341218,True,5
2,1,0.75,0.8695458100711937,0.18654096401529802,0.27797777461547984,0.08134505795795353,-0.2699777555819932,True,5
2,2,0.75,0.1296124936196549,0.10926250957723724,-0.3033077223876046,-0.09770506138524461,0.19958369664800094,True,5
2,3,0.75,0.7522917141636755,0.0985503080465398,0.18913066495001174,0.0885964545676467,-0.42505574916444394,True,5
2,4,0.75,0.48078550601271935,0.09035817313619976,-0.12805391453219264,-0.04989581781347675,-0.16233770887890947,True,5
2,5,0.75,0.9989476143983692,0.19393926835191466,0.19719022561119723,0.05604301620795556,-0.3303434528240665,True,5
3,1,0.75,0.7416441128963147,0.20269253945123955,0.665201825734968,0.019886069317990526,0.38657929759222653,True,5
3,2,0.75,1.4886050988063624,0.2204653809268364,0.09783885499908805,0.0932850887694686,-0.06002120054453488,True,5
3,3,0.75,2.2606093455455096,0.15408418558417716,0.502450544959124,0.04994435022511772,-0.2835724758243494,True,5
3,4,0.75,1.8736957769136704,0.14386639960786093,-0.6329469407341023,-0.0076692522443638,0.05321228727557643,True,5
3,5,0.75,1.368388551486753,0.178002078362796,0.1164859960529649,-0.06681607950659543,0.26665769305529374,True,5
4,1,0.75,0.1187895914111029,0.11086609002105195,0.04849283081332337,-0.0016475016784591155,0.012131453026518139,True,5
4,2,0.75,0.915443773632058,0.11485880580257557,-0.32343743803268016,-0.07982246696916041,-0.23742096876323174,True,5
4,3,0.75,0.8383727389984963,0.07688267913242498,0.2381459169009235,0.005264009873236912,-0.18663752595283425,True,5
4,4,0.75,1.5003524097809182,0.23130428525959354,-0.7068622501960569,-0.01880788064844512,-0.5207728062026103,True,5
4,5,0.75,0.926680773690706,0.16939903857953545,-0.04047129016738786,0.08759730874532735,0.5699556748013537,True,5
5,1,0.75,0.5970012761726955,0.18538441219811916,0.3428805357333997,0.04441430297747818,-0.4576315430330493,True,5
5,2,0.75,0.6376034314632264,0.14181567880983115,-0.44244654064037336,-0.0070383981281513285,-0.280565959097748,True,5
5,3,0.75,0.8223450623615972,0.26628584614330303,0.20267315297620714,0.0215200557313134,-0.28014508458511067,True,5
5,4,0.75,1.0418808454538593,0.17906165707038008,0.41761763928389445,0.01786799703744412,0.26884927887393745,True,5
5,5,0.75,0.8623929212203131,0.12852576087015627,0.021356629912959987,-0.028464812040766656,0.41067263057903214,True,5
6,1,0.75,0.7193983162473792,0.22904308382032698,-0.5699584828734581,-0.012472956261124666,-0.3254855043159555,True,5
6,2,0.75,1.2009483224187605,0.3344058459391081,-0.14351567079110153,-0.04423642377973839,0.13503548026026593,True,5
6,3,0.75,0.8800056088039345,0.453483339880976,0.020451168938282988,0.08998392607063398,-0.19910292028205986,True,5
6,4,0.75,0.9316439362661908,0.20168121957342866,0.30121481086124446,0.03735747577911914,0.2830664063313206,True,5
6,5,0.75,0.9812027761442903,0.42909317781155576,0.004954876829100966,1.1584372978797334e-05,-0.01566499111829364,True,5
7,1,0.75,0.2312216676066509,0.08906416606606084,0.1091910527637922,-0.014286911675893127,-0.28908045990640674,True,5
7,2,0.75,1.079916855534228,0.12938073650581852,-0.25099480213148084,-0.09034751241414825,-0.005369176921939852,True,5
7,3,0.75,0.9188128283666286,0.11599591231019094,0.4913779012446557,0.028388006398942775,0.3619230309519848,True,5
7,4,0.75,0.4589525766273429,0.06935836099960946,-0.22061473875105544,0.03797065316940076,-0.15029117665768268,True,5
7,5,0.75,0.5997890062145773,0.11312990387966329,0.031749997735879186,0.09495480810588854,0.26142098406113856,True,5
8,1,0.75,0.8306755743220215,0.20394774595333545,-0.17385076367284227,0.07775475961590804,-0.4794585970750615,True,5
8,2,0.75,0.9158635566007364,0.07870618152009003,0.24136022727561016,0.01197574671036045,0.2960586227138399,True,5
8,3,0.75,1.2043156678815665,0.3216980055975145,0.025716453046315462,0.02992403096525864,0.08686434426733465,True,5
8,4,0.75,2.1329355632940494,0.30884858150706324,-0.4524551044312141,0.08013484190574048,0.10572808727596583,True,5
8,5,0.75,2.217286551940508,0.2610654470188972,0.4734114207804551,0.01712426133836747,-0.5080871822493687,True,5
9,1,0.75,0.8516298701841745,0.2029601031693422,-0.3264380242648578,0.06294737289679697,-0.09092395587694002,True,5
9,2,0.75,0.781433117951452,0.26672931596812394,0.6298409043660613,-0.0187405829213952,0.4888305033443765,True,5
9,3,0.75,1.6904870752340877,0.42419703192279185,0.3708891051569766,0.06791878071652133,-0.055221999802246534,True,5
9,4,0.75,1.9800663420905047,0.5154919708880228,-0.12153875486679633,0.026466118636993472,0.3410985258198066,True,5
9,5,0.75,2.664022172790105,0.3458746496507534,0.04017083145807109,0.09038919980131636,0.06454919878146817,True,5
10,1,0.75,1.1072744091229612,0.1435077072255817,0.6248587806141164,0.08319319538436216,0.24656645036391867,True,5
10,2,0.75,1.454535061589309,0.10949864052081693,0.04334843194847209,0.026631023464139345,-0.14316430257724658,True,5
10,3,0.75,1.2346803805733373,0.13056605962158707,-0.16699670080666285,-0.018208361691761116,0.27055387241648404,True,5
10,4,0.75,1.6718104814448684,0.22208418014248027,0.33218741738013446,0.03075207798358097,0.05956981284070533,True,5
10,5,0.75,2.738189061420247,0.3997928148575211,0.35507304231764475,0.09937391371726069,-0.23276084550386855,True,5
11,1,0.75,1.073784028365084,0.14063493061368262,-0.2611892943092469,0.09816911648088211,-0.1840422601347557,True,5
11,2,0.75,1.0339053839199392,0.04622551981906075,0.46682849073786004,-0.00523965323848961,0.18553871471292832,True,5
11,3,0.75,0.7339471939636973,0.14852913245229513,0.4827740327254846,-0.07251842374837637,0.1921863125594337,True,5
11,4,0.75,1.1878994847745001,0.24137983740115085,-0.24871811942718186,0.07663687190228861,0.35946358598801736,True,5
11,5,0.75,0.8815952645656071,0.19198959221007728,-0.2656994933897208,-0.03335761991078045,0.0795496354248406,True,5
12,1,0.75,0.5044831413557158,0.1647761459409516,-0.36963554612272953,-0.03241923025026356,-0.08853766727638,True,5
12,2,0.75,0.5898329318412032,0.12085388863147883,0.13218756983732055,-0.017857707311198425,0.05583721240376095,True,5
12,3,0.75,0.8515439402083445,0.26980301151526115,0.4498828784717034,-0.02352077241150183,0.07053011895188846,True,5
12,4,0.75,0.9929845429837962,0.4008909435918584,0.4853196204249095,0.02349582621298681,0.053428137513721066,True,5
12,5,0.75,1.820578553798085,0.44956636494577085,0.27928698303547667,-0.08190266667561621,-0.1772155536593594,True,5
13,1,0.75,0.6914839721610373,0.2661300274274561,-0.20429847682014077,0.06076417832196723,0.12165478484740987,True,5
13,2,0.75,1.3323093750572694,0.2723283315613026,-0.4099516545825676,0.040530194749284695,-0.2076986145281665,True,5
13,3,0.75,1.8793843511743884,0.24105279770053453,-0.30402595083217704,0.035400657929168404,-0.3740564887987999,True,5
13,4,0.75,2.048465786846415,0.14027932550967864,0.5537739140016558,0.04323180895538891,0.0038896460915670166,True,5
13,5,0.75,2.873348663221216,0.15336348838607103,-0.13583890242406146,0.08112059464976112,-0.021524692460495827,True,5
14,1,0.75,0.9201695497976548,0.188510282683613,0.6324193841912884,0.0497248774305412,0.0426691459083958,True,5
14,2,0.75,1.1320999005666752,0.28511202565980936,-0.07667385284987834,0.020818598897992948,-0.059137853489107405,True,5
14,3,0.75,1.0702486670607874,0.1735520885692756,-0.5478274367441787,0.02645382888661917,-0.20828662929770853,True,5
14,4,0.75,1.2265387712205642,0.24564883414862534,0.19280678687684355,0.010192390106794466,0.30620197290865453,True,5
14,5,0.75,1.8466715530241218,0.2037964412912368,0.03862463185733099,0.07740344497285037,0.017758887938914086,True,5
15,1,0.75,0.2581049492293925,0.2509127838510381,-0.018119833792900757,0.006422842547560693,0.32328412874267454,True,5
15,2,0.75,0.6500402543699921,0.3633917295170361,-0.525706863002316,-0.0069859143480796755,-0.4408416268839316,True,5
15,3,0.75,0.9222843119664544,0.3372524216995189,-0.16865996858368099,-0.027146309875657287,0.2024996849001215,True,5
15,4,0.75,0.800300245448641,0.24626860220635077,0.2917537508524509,0.0879403265546284,0.0601576557024941,True,5
15,5,0.75,0.6127706216807108,0.30042960239825744,0.7033738846427873,-0.07647161503751844,0.3699495207270736,True,5
16,1,0.75,0.531788901769334,0.08965387123226201,0.2255170516998073,-0.04770401287096679,-0.042002922273926595,True,5
16,2,0.75,1.0256027291932401,0.20255303530405666,-0.5153287036129738,-0.04060327018964795,-0.482955779521264,True,5
16,3,0.75,2.1373822482426084,0.3017529666161827,-0.3485466337421368,-0.09462432392033102,-0.40435239216621466,True,5
16,4,0.75,2.53232558766954,0.35165296663500784,-0.308417245050237,-0.010237027448174178,-0.3464622862272667,True,5
16,5,0.75,2.5447963620398433,0.5438329887001597,-0.02945228542509272,0.012568656748553982,-0.04240189672737053,True,5
17,1,0.75,0.48668205201094694,0.12101336072467624,0.35801098273819254,0.010431763915668751,0.3206048385688675,True,5
17,2,0.75,1.2932533631641854,0.19493265070974358,0.5680838078164391,0.0308782733052074,0.49990437743082766,True,5
17,3,0.75,0.8324705246590771,0.14253750151099862,-0.3650369708225048,-0.012885370449080044,-0.46179728719528085,True,5
17,4,0.75,1.0362776965127414,0.20594777094604974,0.3773909438723419,-0.003333656446496452,-0.2570460212093666,True,5
17,5,0.75,1.176584490424398,0.42343440017231876,-0.2705435007436712,0.028038603269006392,-0.2035766509416341,True,5
18,1,0.75,0.43613820631047756,0.1490189524268502,0.14449989352766,0.040019308455585836,0.006914055929447696,True,5
18,2,0.75,0.6141541143111934,0.13038307837464388,-0.25039166050415085,-0.0935808630693198,-0.09491086151858763,True,5
18,3,0.75,1.6069682866397483,0.15656933044650995,-0.5043475223549239,-0.07443612084902662,0.0922992143984964,True,5
18,4,0.75,1.6943430695546213,0.2249013823727118,-0.062259474225776934,0.0037181271415211714,0.04768652531719439,True,5
18,5,0.75,2.380122395647919,0.42052423844545306,-0.46530564890269044,-0.04014385735045045,0.27387403377009484,True,5
19,1,0.75,1.1855419232029392,0.2736868619255015,0.6387348009321266,-0.09485187106747099,-0.013149190244476272,True,5
19,2,0.75,1.5750263221815828,0.12452053738693199,0.46584569404041,0.0064384400987456585,0.2862147611098715,True,5
19,3,0.75,1.700347491372185,0.29083126342079013,0.33359023632806667,0.03817913004362001,0.08022321059165749,True,5
19,4,0.75,2.168267149246813,0.4144920703031261,0.5790081226043134,0.003961200183792192,-0.17155328438970835,True,5
19,5,0.75,2.1032599338816875,0.4495357090676523,-0.42132360321903517,-0.031835794876889624,-0.21518312243659865,True,5
20,1,0.75,0.5189407017040568,0.2396041537143342,0.052464241079384584,-0.04996244255977318,-0.29968492833625693,True,5
20,2,0.75,0.6114509470347649,0.13002546805747373,0.5937503748761457,0.06667700888080627,0.2898136056378094,True,5
20,3,0.75,0.7343304587444244,0.14235720296892998,-0.6060885562658819,-0.08551652292349717,-0.230351267390536,True,5
20,4,0.75,0.8275551607096192,0.13486987941007658,0.4100685813445452,0.008385836582960372,-0.05802329911365186,True,5
20,5,0.75,1.2712598361868024,0.2478498423284492,0.4171547975686598,-0.014930677763713516,0.24492618469935762,True,5
21,1,0.75,0.5617001084062205,0.21771746437459472,0.41526458048992293,0.019465666671816127,0.3377723278171276,True,5
21,2,0.75,0.5985946849412696,0.11854415591417991,-0.13215308331677447,0.02208274135104048,-0.09593896900730298,True,5
21,3,0.75,1.2851096179758728,0.25089154443403733,0.17673390758669838,0.07126905486586971,-0.15036262736156472,True,5
21,4,0.75,2.4038428387658546,0.34396091186701194,0.5532295709839002,0.0873202153134324,0.10803261443972331,True,5
21,5,0.75,1.7820554203929846,0.15574375138558924,0.08252703909896249,-0.08762684855780163,-0.40949502840482704,True,5
22,1,0.75,0.39336085967783724,0.17505426467487228,0.08705755276023022,0.01131000153338232,0.43410597376671745,True,5
22,2,0.75,0.8294702974340581,0.09722375605379478,0.3597668477582856,0.023209373753838997,0.2674917714982153,True,5
22,3,0.75,0.9509851098655918,0.20397529876545015,0.3283064079963319,-0.06859862148827191,-0.22578166956872958,True,5
22,4,0.75,1.0875350772158063,0.24683777718243594,0.2888366198036081,0.03434160217699523,-0.0014012607747385891,True,5
22,5,0.75,1.2605341083754042,0.5415370083148885,-0.5876590626624365,-0.10684668265093923,-0.2722702383392715,True,5
23,1,0.75,0.5550934370061326,0.12463155905531675,-0.21432858536928415,0.03948438733565682,-0.1607195584806883,True,5
23,2,0.75,0.6382688774728319,0.1502178166959561,0.49064000529871715,0.0028430940503840737,0.29950081471177126,True,5
23,3,0.75,0.7903515383966432,0.14041807795941613,-0.25831440332035754,0.02485615014099517,-0.010388628176488314,True,5
23,4,0.75,0.8127656457797817,0.3695418671096625,0.28418835106544293,-0.03022859726066794,0.0989782227103536,True,5
23,5,0.75,0.7989919909831531,0.36617426239208073,0.03686559748892698,-0.0002816884136186288,-0.15738676143009883,True,5
24,1,0.75,0.8327907925205271,0.09023136849162218,0.39816631875807074,0.06234079075790841,0.4255246885671364,True,5
24,2,0.75,0.8220512467306655,0.1419933134173054,0.3602837412076508,-0.055123581255164186,0.05497653466275788,True,5
24,3,0.75,1.2410442633989631,0.08648317668319161,-0.0427573454176225,-0.07921471709057654,0.101669976242291,True,5
24,4,0.75,1.3819811872230527,0.13273881086045192,0.12186132112171497,-0.0029776737553953267,-0.3217876340931892,True,5
24,5,0.75,1.053927929405775,0.15860274882925623,-0.45252010077445654,0.006448648825804035,0.14782001867693606,True,5
25,1,0.75,0.8578596492786417,0.06953132312307637,-0.2611804968043884,0.07613758484997227,0.5059421837539272,True,5
25,2,0.75,0.8641216610150421,0.08812262452840552,0.26022775467368275,-0.003297482469036679,0.12087497678893488,True,5
25,3,0.75,1.4112429800674513,0.22793842840652292,-0.7381775976037275,0.03208688470756755,-0.18614138068147543,True,5
25,4,0.75,2.12102568799314,0.42586637938965827,-0.028779046081087827,0.05654497336506086,0.06996900779917563,True,5
25,5,0.75,2.3488093800901306,0.28341510559027555,-0.30907496421783526,0.013347838295818756,-0.05822787563476135,True,5
26,1,0.75,0.68740160668598,0.13046600978123682,0.2848976213384481,-0.04877803460703311,0.22947784206725116,True,5
26,2,0.75,0.5333275706520637,0.21444071339396237,-0.46961346031000023,0.013580971424266954,-0.07435166206092439,True,5
26,3,0.75,1.6271096535419929,0.11546953406027739,-0.494655324889624,-0.09758411397234448,0.004513834494663053,True,5
26,4,0.75,1.786231589016106,0.18544694709027423,0.26012507446107724,-0.008380848233210095,-0.01722609689251303,True,5
26,5,0.75,1.8297675947525618,0.3407936853289301,-0.14612467288661368,0.01248140501363237,0.0038008899965479184,True,5
27,1,0.75,0.7431678383095466,0.202807691979929,-0.28137585864438164,0.06550902638480048,0.008409793596805376,True,5
27,2,0.75,0.5506586561682117,0.11663232467747316,-0.09427365091974654,-0.03845964722869511,-0.22253819622683518,True,5
27,3,0.75,0.9199855050041588,0.11649107258952446,-0.5499790048516976,-0.007372253934213089,0.03586062093294272,True,5
27,4,0.75,0.820860652744228,0.15203927843334034,0.23587416244713852,-0.050094332807100114,-0.09059980087002283,True,5
27,5,0.75,1.0848418893910023,0.15803139101272276,-0.25762346770032196,-0.012956268329321074,0.015763019063104913,True,5
28,1,0.75,0.2647870686340904,0.15275368131241795,-0.11484016267252331,0.020243888857431783,0.16587701738014293,True,5
28,2,0.75,1.0059781526445546,0.16141969459139585,-0.6029098901678549,0.044090405270361115,-0.1976760012946508,True,5
28,3,0.75,1.667093715095094,0.33827295051617584,-0.3375310052649689,0.0491507749509385,0.3159453177342572,True,5
28,4,0.75,1.6418282833792666,0.3236035517241839,0.36867444995922577,0.01913676768934358,0.3387315041120337,True,5
28,5,0.75,2.6923528111605233,0.5750280175939371,-0.45270415748819404,0.09022127923729924,0.2602075048049767,True,5
29,1,0.75,0.7229119399937518,0.22594617410086504,-0.3910694344393242,0.0405121297451971,-0.11186376005799559,True,5
29,2,0.75,0.9781781466635164,0.16291815213349087,0.5229973482709912,0.04836876824490248,0.3132395650025832,True,5
29,3,0.75,1.5449831323536174,0.25481972445804774,-0.2682973728019574,0.0476602763639247,-0.302660877154729,True,5
29,4,0.75,1.334526063267301,0.36375889630571495,-0.11228229824638526,-0.037484839899291494,0.009403056634405096,True,5
29,5,0.75,1.1347668081798,0.5610889005067288,-0.08288312412457007,-0.034773189045811774,0.1751222283212881,True,5
30,1,0.75,0.3587110089040486,0.2101071656168226,-0.33415693936856916,0.016610176253453818,0.17526672780356548,True,5
30,2,0.75,0.9328729256275098,0.3616355271328771,-0.45206407124220116,-0.042094538617250744,0.01909883065757098,True,5
