assembly_id,zero_final_quality,direct_final_quality,deterministic_final_quality,structured_final_quality,structured_regret_vs_direct,deterministic_regret_vs_direct,structured_closer_to_direct
100038,0.7744873580280068,0.1457352463656581,0.1992847169725463,0.1753029476960689,0.02956770133041081,0.053549470606888194,True
100039,0.8756917935613757,0.1506598353333466,0.1981287869933001,0.2493900683612774,0.0987302330279308,0.04746895165995352,False
100040,0.3686203161204649,0.304796581752648,0.4226154447808947,0.3310205137179078,0.026223931965259795,0.11781886302824668,True
100041,0.8269756258822367,0.1175831894306333,0.1542645833250577,0.1712649245394024,0.0536817351087691,0.036681393894424416,False
100042,0.8987575605599354,0.2021573138494763,0.2707575284077569,0.2773567824655362,0.07519946861605989,0.06860021455828061,False
100043,0.4110277569528822,0.1049506569719828,0.1322425008786844,0.166994571937263,0.062043914965280195,0.027291843906701585,False
100044,0.1591168454348641,0.1112229070234509,0.1524828796013277,0.122785881523481,0.01156297450003009,0.041259972577876794,True
100045,0.4263998227598448,0.1541323935319055,0.2083006388923537,0.2561301919171595,0.10199779838525402,0.0541682453604482,False
100046,0.8895852383117743,0.3000218452607148,0.4117374742917914,0.3187464526103619,0.018724607349647093,0.11171562903107662,True
100047,0.148537257526927,0.0834275069294864,0.1083394279759907,0.1065130513321109,0.023085544402624503,0.02491192104650429,True
100048,0.638072878525773,0.158359137316465,0.2040237017165573,0.2333771787657167,0.0750180414492517,0.04566456440009228,False
100049,0.3637311468230257,0.1208487918655527,0.1576073243588243,0.1994406103175448,0.07859181845199209,0.0367585324932716,False
100050,0.9401570492448288,0.0464567173447831,0.0518685406648668,0.1102959138469973,0.0638391965022142,0.005411823320083699,False
100051,1.0717074159474038,0.029658772258059,0.0334071017086728,0.1011841364483414,0.0715253641902824,0.0037483294506138014,False
100052,1.6247449849577345,0.0770910429192626,0.1027653880494112,0.1546106614858594,0.0775196185665968,0.0256743451301486,False
100053,1.5232245647269893,0.197895686737753,0.2688669650901131,0.2218233624573337,0.023927675719580682,0.07097127835236008,True
100054,1.4190304732585717,0.2528678190943783,0.3375210468516936,0.2726584412975305,0.019790622203152197,0.08465322775731532,True
100055,0.7385249096155712,0.0167258303468321,0.0186997030798279,0.0436402137221051,0.026914383375273004,0.001973872732995801,False
100056,2.8886383440421106,0.3411087157291869,0.4731200411045743,0.3437781326231672,0.0026694168939803142,0.1320113253753874,True
100057,0.9644004480896392,0.0635677811038756,0.0777032271556379,0.1369568282004799,0.0733890470966043,0.014135446051762299,False
100058,1.521741340883885,0.2387310595370982,0.318882903829094,0.3667027215574922,0.12797166202039398,0.08015184429199582,False
100059,1.5936871278580842,0.0219080000621295,0.0220139459979544,0.074092811637614,0.0521848115754845,0.00010594593582489986,False
100060,0.9590689191092948,0.0105600970100554,0.0111340268357057,0.0377884685901192,0.027228371580063804,0.0005739298256503007,False
100061,1.4137567859586289,0.1245449628547848,0.1679208489179447,0.1473308055193225,0.022785842664537717,0.04337588606315991,True
100062,1.1439242011774349,0.3091650101539585,0.4189927191641796,0.4022069779255969,0.09304196777163842,0.1098277090102211,True
100063,1.1259090755446648,0.1488460426652324,0.1942587026123257,0.2545393153098255,0.10569327264459308,0.04541265994709329,False
100064,1.073855274623158,0.1844775026924345,0.252340712983101,0.1919221569056303,0.007444654213195817,0.06786321029066653,True
100065,0.7994043670111379,0.0613174084801397,0.0805756627514847,0.0741898830985144,0.0128724746183747,0.019258254271344998,True
100066,1.9763803613139688,0.1327662428787447,0.1816418859809865,0.183462689189476,0.05069644631073131,0.048875643102241795,False
100067,1.03920445349236,0.2150149388488937,0.2892793996043854,0.2869576700244049,0.07194273117551123,0.07426446075549173,True
100068,1.0505705063908006,0.1687835294510017,0.2192494818317839,0.2422683091839409,0.07348477973293921,0.05046595238078219,False
100069,1.5674835822495303,0.1935397754713018,0.2593970920694095,0.2405061743371722,0.046966398865870396,0.06585731659810767,True
100070,1.95652664028803,0.2759535838222876,0.3756820885284526,0.3455236359838394,0.06957005216155182,0.09972850470616501,True
100071,1.4218815616789229,0.0868167824100922,0.1080821891781331,0.1982457601296508,0.1114289777195586,0.021265406768040895,False
100072,1.1973164670102097,0.17535166160159,0.2349997090402867,0.2377810453740131,0.0624293837724231,0.0596480474386967,False
100073,1.0222642660689385,0.2463637772769759,0.3335357551542286,0.2926196115574779,0.046255834280502006,0.08717197787725273,True
100074,1.2152389942060695,0.2201695128882428,0.3030252910432045,0.2181403300942693,-0.0020291827939734886,0.08285577815496173,True
100075,1.1125049214194251,0.239544392948424,0.320580599478227,0.2744878793155543,0.034943486367130294,0.08103620652980298,True
100076,0.9355320085421496,0.3539459875324289,0.4716249476855906,0.4927900186743854,0.13884403114195648,0.1176789601531617,False
100077,1.427406982387764,0.1564740444383389,0.2026371528847817,0.2228251508635431,0.0663511064252042,0.04616310844644281,False
100078,0.9495733633076496,0.1007026292102775,0.1346546732066963,0.1222545755171164,0.02155194630683889,0.033952043996418796,True
100079,1.00431232462138,0.1350123436227109,0.177068378406367,0.2178163616314463,0.08280401800873541,0.042056034783656104,False
100080,1.1518722347429735,0.0489655568862958,0.0475003310714758,0.1462087123369914,0.09724315545069559,-0.0014652258148200037,False
100081,0.8143618633438813,0.0697689957448471,0.0912091135751127,0.0987839160145925,0.029014920269745392,0.0214401178302656,False
100082,1.1159338905709846,0.2972544066748704,0.4107524831739011,0.3318717355050565,0.03461732883018609,0.11349807649903071,True
100083,0.4793502065218397,0.202046894775436,0.2573425035424485,0.2593178819862602,0.057270987210824215,0.05529560876701248,False
100084,0.7936047071192733,0.2460146962265405,0.3385343600673796,0.2680675123464345,0.022052816119893986,0.09251966384083907,True
100085,1.073670943743007,0.1130158342076139,0.1512160517833848,0.1472211085634787,0.034205274355864804,0.0382002175757709,True
100086,1.5791026600267166,0.1945005997285982,0.2618037636759975,0.2331470566462418,0.038646456917643596,0.0673031639473993,True
100087,0.7025182246272819,0.1045922433805339,0.1152964569556712,0.2229011958045748,0.1183089524240409,0.010704213575137303,False
100088,1.1791388148286526,0.0905214945818168,0.0899076167055031,0.1307205639089457,0.04019906932712891,-0.0006138778763137009,False
100089,0.2541494630201771,0.0088867782891494,0.0060357215356935,0.0075545369496863,-0.0013322413394631005,-0.0028510567534559004,True
100090,0.7628914544816842,0.2463256283027063,0.320033510579799,0.3428685917558567,0.09654296345315042,0.07370788227709271,False
100091,0.6314498747247652,0.0748283794186896,0.0850136144451452,0.1369638221690603,0.06213544275037071,0.010185235026455602,False
100092,1.0578368658440829,0.1041730884621448,0.1375630383382775,0.1556511977750867,0.0514781093129419,0.03338994987613268,False
100093,1.2810924224659306,0.081277938285934,0.0914507745247358,0.140666441099701,0.059388502813766994,0.010172836238801788,False
