assembly_index,component_index,method,pre_quality,post_quality,z_adj_mm,theta_adj_deg,locator_offset_mm,applied_delta_z_mm,applied_delta_theta_deg,applied_delta_locator_mm,utilization,reference_success,reference_evaluations
1,10,LSQ_PLUS_ML_ALL,1.0611478361334044,0.19997952526908452,0.37551642808306535,-0.09071990849790236,0.06556101506695015,-0.019781194432981097,0.004971630443570921,-0.06569497242912346,0.15020657123322614,,0
1,10,DIRECT_NONLINEAR_REFERENCE,1.1612756777223123,0.24497027225344223,0.3432082135212966,-0.10631248327181865,-0.09835599383458926,-0.037916466712830776,0.0027397106054672243,-0.12247061027209827,0.13728328540851864,False,711
2,1,ZERO,0.6762977689324448,0.6762977689324448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
2,1,LSQ,0.6762977689324448,0.11084753473780082,0.2622979792980609,0.05919463341289188,-0.05024629753231019,0.0,0.0,0.0,0.10491919171922437,,0
2,1,LSQ_PLUS_ML_THETA,0.6762977689324448,0.08499054388001849,0.2622979792980609,0.05576168411780778,-0.05024629753231019,0.0,-0.0034329492950840937,0.0,0.10491919171922437,,0
2,1,LSQ_PLUS_ML_Z_THETA,0.6762977689324448,0.0770021121861891,0.24236049678962046,0.05576168411780778,-0.05024629753231019,-0.019937482508440463,-0.0034329492950840937,0.0,0.09694419871584818,,0
2,1,LSQ_PLUS_ML_ALL,0.6762977689324448,0.0777380874128412,0.24236049678962046,0.05576168411780778,-0.08520469684067836,-0.019937482508440463,-0.0034329492950840937,-0.034958399308368165,0.09694419871584818,,0
2,1,DIRECT_NONLINEAR_REFERENCE,0.6762977689324448,0.047648998553654884,0.24745346771952767,0.05133854447587213,-0.0747620607795202,-0.014844511578533254,-0.007856088937019744,-0.024515763247210012,0.09898138708781107,False,843
2,2,ZERO,1.462074799837681,1.462074799837681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
2,2,LSQ,0.762991799924224,0.13019836455873712,0.563646822434067,0.037049588168021126,0.19974049513173506,0.0,0.0,0.0,0.22545872897362682,,0
2,2,LSQ_PLUS_ML_THETA,0.7884863428171515,0.14338589267465146,0.563646822434067,0.03840794168371531,0.19974049513173486,0.0,-0.0023907109103897053,0.0,0.22545872897362682,,0
2,2,LSQ_PLUS_ML_Z_THETA,0.8035844649211006,0.1268782147640271,0.5407995608035903,0.038281062000119076,0.1997404951317348,-0.04460564728938354,-0.0025207755146441357,0.0,0.2163198243214361,,0
2,2,LSQ_PLUS_ML_ALL,0.8091073653209998,0.12913629675166483,0.5450949698556834,0.03787076729151474,0.19184653490790549,-0.0403102382372903,-0.0029310702232484692,-0.046045132712508346,0.21803798794227336,,0
2,2,DIRECT_NONLINEAR_REFERENCE,0.8364896283967567,0.12020397862636485,0.5688465263982461,0.044836078265862056,0.08145672025754278,-0.011000566441429882,-0.0007951905521822317,-0.1450385786077838,0.22753861055929842,False,399
2,3,ZERO,2.0032874164436327,2.0032874164436327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
2,3,LSQ,0.9692469871342857,0.12331211661915531,-0.3906785871039765,0.07965569567499894,0.2903741362123651,0.0,0.0,0.0,0.2903741362123651,,0
2,3,LSQ_PLUS_ML_THETA,0.9903506985247418,0.11001338839725512,-0.39117918874483604,0.07925457101720387,0.29019673714679944,0.0,-0.002620664287650523,0.0,0.29019673714679944,,0
2,3,LSQ_PLUS_ML_Z_THETA,0.9700949930497648,0.10066732946429656,-0.3189595506667462,0.0788814478397053,0.2899823631740566,0.02590575340925616,-0.003098186557534535,0.0,0.2899823631740566,,0
2,3,LSQ_PLUS_ML_ALL,0.9733768002107874,0.10127830676158196,-0.32495451775499506,0.07928551069427722,0.28585983180183305,0.024721643153115702,-0.0031405309642183327,-0.05093853828582473,0.28585983180183305,,0
2,3,DIRECT_NONLINEAR_REFERENCE,0.956197359490688,0.07520919951081262,-0.34137816989541375,0.07353866473318348,0.40249194435596525,0.04046291532633345,-0.005996106663068976,-0.04442862807791392,0.40249194435596525,False,551
2,4,ZERO,1.0504526341981533,1.0504526341981533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
2,4,LSQ,1.1837744469038822,0.34649532377840303,-0.25160370480917427,-0.11319805967090511,0.2287815075264475,0.0,0.0,0.0,0.2287815075264475,,0
2,4,LSQ_PLUS_ML_THETA,1.1595328976714518,0.2928206134041085,-0.25124301851238295,-0.10394699571799819,0.22857484715502024,0.0,0.006648031860729278,0.0,0.22857484715502024,,0
2,4,LSQ_PLUS_ML_Z_THETA,1.1650285535254752,0.2823491481788706,-0.2450151729976591,-0.1034102453574068,0.22912158605645383,0.04078153546729826,0.006540084480891675,0.0,0.22912158605645383,,0
2,4,LSQ_PLUS_ML_ALL,1.1644116947873164,0.2872561835487457,-0.24436507555890286,-0.10375550531646971,0.1995533688960205,0.039474112847622145,0.006223022915111287,-0.08085979447539782,0.1995533688960205,,0
2,4,DIRECT_NONLINEAR_REFERENCE,1.137225615953903,0.18667703997784693,-0.28721159199874113,-0.08587298342344411,0.33380750322869823,0.010462216465333407,0.020638190175756424,0.07288395912581264,0.33380750322869823,False,579
2,5,ZERO,1.624815098912471,1.624815098912471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
2,5,LSQ,1.0528111692911974,0.24733889633021525,-0.4987801262924747,0.06952596354983914,0.28293316046618244,0.0,0.0,0.0,0.28293316046618244,,0
2,5,LSQ_PLUS_ML_THETA,0.9860679662173797,0.25104721070498226,-0.4989932067270369,0.06207530912160958,0.283112715449577,0.0,0.0003502036710718026,0.0,0.283112715449577,,0
2,5,LSQ_PLUS_ML_Z_THETA,1.011831161100663,0.23898201137468836,-0.5005659790212307,0.06195302642811279,0.2828172765974082,0.03969014165743934,7.609982630070455e-05,0.0,0.2828172765974082,,0
2,5,LSQ_PLUS_ML_ALL,1.006164997069428,0.24497185045972175,-0.5010468485067254,0.0617984880436664,0.30994039547481855,0.03799361517627753,-0.00042982944747812363,-0.05723936871645291,0.30994039547481855,,0
2,5,DIRECT_NONLINEAR_REFERENCE,0.8624872384740956,0.21322450559876657,-0.4817110508594093,0.05180854801760891,0.24572886284302056,0.02338027934211867,0.006138600445992709,0.04799567275149633,0.24572886284302056,False,1239
2,6,ZERO,1.6372763132017143,1.6372763132017143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
2,6,LSQ,0.5489684895169358,0.5426262619065656,-0.23539913481409286,-0.030487272335296082,0.16192022566249734,0.0,0.0,0.0,0.16192022566249734,,0
2,6,LSQ_PLUS_ML_THETA,0.5441734957106178,0.47341884272567825,-0.23656581748861583,-0.020092855946799448,0.16257528362334822,0.0,0.009733084776640536,0.0,0.16257528362334822,,0
2,6,LSQ_PLUS_ML_Z_THETA,0.5583457102873579,0.46725158880440604,-0.2546823241219741,-0.019761538122255312,0.16218089000191663,0.020634787011232336,0.00986997436711956,0.0,0.16218089000191663,,0
2,6,LSQ_PLUS_ML_ALL,0.552541068297515,0.4712134678945768,-0.25991466281258946,-0.0195839739150739,0.2170063592018235,0.013617823480298719,0.009527715517676942,0.0007635794734396351,0.2170063592018235,,0
2,6,DIRECT_NONLINEAR_REFERENCE,0.591041984628511,0.3862916534315493,-0.2795467022880386,-0.011063383736988924,0.26677800740591306,-0.01513645813394282,0.023121961419962207,0.14663861342036885,0.26677800740591306,False,723
2,7,ZERO,1.6186379242258195,1.6186379242258195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
2,7,LSQ,0.5221519545755652,0.4596104234025784,0.10527405280424437,0.0016252130096685827,0.18420026701709735,0.0,0.0,0.0,0.18420026701709735,,0
2,7,LSQ_PLUS_ML_THETA,0.4538498490438615,0.43898990919633624,0.10535659345937061,-0.005340393383171046,0.18415899570679153,0.0,0.0038587309761958163,0.0,0.18415899570679153,,0
2,7,LSQ_PLUS_ML_Z_THETA,0.44561138760338787,0.44827277495693457,0.051822901532889765,-0.005060719282127915,0.18393314414255604,-0.03522368657054788,0.0042783615452394765,0.0,0.18393314414255604,,0
2,7,LSQ_PLUS_ML_ALL,0.45011733249806135,0.4484210595598343,0.06029086898198211,-0.004828355547643104,0.171164187398527,-0.03426614518174121,0.004192518476187269,-0.006204559940411997,0.171164187398527,,0
2,7,DIRECT_NONLINEAR_REFERENCE,0.41499110733513783,0.35824463537345236,0.06739483099075487,-0.004547221548696203,0.23756496098717286,-0.05835882154480347,0.018956162373780897,0.21170893469164578,0.23756496098717286,False,1163
2,8,ZERO,1.2903862066044312,1.2903862066044312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
2,8,LSQ,0.6115725324186787,0.4990650498192104,-0.08789517325621553,-0.04321002809860265,0.2559177069582359,0.0,0.0,0.0,0.2559177069582359,,0
2,8,LSQ_PLUS_ML_THETA,0.6378546182865942,0.45322866492277913,-0.08761362591105333,-0.039692729359298254,0.2564275633472,0.0,0.006723258483515682,0.0,0.2564275633472,,0
