assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
1,ZERO,1.6154689821254855,1.8295929748596873,2.3702744126826056,0.5678224355237491,1.8516203520567314
1,LSQ,0.24586219927739209,0.11202871223486696,0.3230852586701475,0.3398203409128047,0.13381905732046315
1,LSQ_PLUS_ML_THETA,0.2103199150246492,0.10506920993062126,0.30028877371821006,0.25355626553011057,0.12645640270966663
1,LSQ_PLUS_ML_Z_THETA,0.20302598248348616,0.10017289351634508,0.27978646843087396,0.2565998761184857,0.12058211063774714
1,LSQ_PLUS_ML_ALL,0.19997952526908452,0.09880441058903464,0.2750155229008564,0.2529357015843204,0.11952834746821087
1,DIRECT_NONLINEAR_REFERENCE,0.24497027225344223,0.11026972056431242,0.3314018143936823,0.3287491244989903,0.1384407441634675
2,ZERO,1.696142007903281,0.8650483831997793,2.082396926930981,2.3686346674240504,1.0131801463683776
2,LSQ,0.8392341080041248,0.567921010173869,1.3666763114133658,0.6436995771137141,0.6574503839384014
2,LSQ_PLUS_ML_THETA,0.7916763254604542,0.5726899722059389,1.3329358372957496,0.5139852252755515,0.6579301502728231
2,LSQ_PLUS_ML_Z_THETA,0.8001583736015425,0.5732197590347338,1.3693156953129662,0.5044151629646514,0.6607318840783717
2,LSQ_PLUS_ML_ALL,0.7935241112676791,0.5705813357197838,1.3525957989361386,0.5021345673295807,0.6593060067202815
2,DIRECT_NONLINEAR_REFERENCE,0.6126631099135512,0.6002535681968968,1.2118714323674995,4.5890117927882557e-08,0.6902559597719696
3,ZERO,3.1331275821957374,2.346062882205435,3.5014143459478215,3.7250732994575166,2.6136242391250573
3,LSQ,0.37130009809313264,0.2649522885862949,0.6993603719427258,0.16634827060395285,0.32101818753240596
3,LSQ_PLUS_ML_THETA,0.3570572782978206,0.26646161897801846,0.6831231118928802,0.13351922180096698,0.32126092496260916
3,LSQ_PLUS_ML_Z_THETA,0.3526840789509535,0.2691353449241187,0.6659083917933059,0.13314394005052776,0.3222777592056779
3,LSQ_PLUS_ML_ALL,0.3538870254882618,0.268044130300662,0.6695393526978359,0.13459443012786854,0.3223365155035183
3,DIRECT_NONLINEAR_REFERENCE,0.3054132645282906,0.28481394670635646,0.6223804958130468,9.387098023339036e-07,0.33254650159528937
4,ZERO,1.3770115391263014,1.203904392253116,2.0275848377563066,0.9269919083405432,1.2946719762131178
4,LSQ,0.2203434230280194,0.1869816081465573,0.4619181719225218,0.012990980693461218,0.2177619479925731
4,LSQ_PLUS_ML_THETA,0.21695013113819853,0.1859655023143604,0.46464714970946247,0.00024212505147655494,0.2169369801560869
4,LSQ_PLUS_ML_Z_THETA,0.20979816735391676,0.18345330734136098,0.4311040062932855,0.013575734952697094,0.21358252777713715
4,LSQ_PLUS_ML_ALL,0.2118861019016951,0.18609015871296486,0.43780176770375506,0.011018328963275315,0.21413025287696535
4,DIRECT_NONLINEAR_REFERENCE,0.25581230324851145,0.21068691892605035,0.4867174133944437,0.07326535759364644,0.24611396274269307
5,ZERO,2.726153721790571,1.1637848306940657,3.298910620825594,4.1212789194465405,1.5096141050071088
5,LSQ,0.18575629067706106,0.09154653173148693,0.3120476008890566,0.17763664528331857,0.11387057305902436
5,LSQ_PLUS_ML_THETA,0.14737966724885437,0.08681297604114249,0.2721307431450134,0.09677044755060982,0.1066541722782465
