assembly_index,component_index,method,pre_quality,post_quality,base_composite_q_z_adj_mm,base_composite_q_theta_adj_deg,base_composite_q_locator_offset_mm,predicted_delta_z_mm,predicted_delta_theta_deg,predicted_delta_locator_mm,applied_delta_z_mm,applied_delta_theta_deg,applied_delta_locator_mm,final_z_adj_mm,final_theta_adj_deg,final_locator_offset_mm,final_utilization
3,2,COMPOSITE_Q,0.32031982437159734,0.17526320756485822,-0.28930674315036714,0.0007007927606727715,0.22393554556202955,0.0,0.0,0.0,0.0,0.0,0.0,-0.28930674315036714,0.0007007927606727715,0.22393554556202955,0.22393554556202955
3,3,COMPOSITE_Q,0.9732953119000045,0.087000833758685,0.4367188993219191,0.07137385301145208,0.22002357572806377,0.0,0.0,0.0,0.0,0.0,0.0,0.4367188993219191,0.07137385301145208,0.22002357572806377,0.22002357572806377
3,4,COMPOSITE_Q,0.877974695324992,0.10473589813994089,0.518231360297306,-0.04797915242473147,0.35044305562275196,0.0,0.0,0.0,0.0,0.0,0.0,0.518231360297306,-0.04797915242473147,0.35044305562275196,0.35044305562275196
3,5,COMPOSITE_Q,1.1290184209345329,0.16990919961932527,-0.4190635085251708,-0.07695702129861651,0.24919724544628066,0.0,0.0,0.0,0.0,0.0,0.0,-0.4190635085251708,-0.07695702129861651,0.24919724544628066,0.24919724544628066
3,6,COMPOSITE_Q,0.37207185679254384,0.2486619771334294,0.2554194963254276,0.0027804051872570706,-0.11772290282011544,0.0,0.0,0.0,0.0,0.0,0.0,0.2554194963254276,0.0027804051872570706,-0.11772290282011544,0.11772290282011544
3,7,COMPOSITE_Q,0.38797257297648513,0.26597551823684407,-0.07713414604645433,0.008149165040990464,-0.19227728009438913,0.0,0.0,0.0,0.0,0.0,0.0,-0.07713414604645433,0.008149165040990464,-0.19227728009438913,0.19227728009438913
3,8,COMPOSITE_Q,0.48303300649569836,0.27663388081860135,0.044436594186591606,-0.024620533934485586,0.2603341454145638,0.0,0.0,0.0,0.0,0.0,0.0,0.044436594186591606,-0.024620533934485586,0.2603341454145638,0.2603341454145638
3,9,COMPOSITE_Q,1.2514583611238603,0.388173268377228,-0.5777286552540317,-0.057833015462839484,-0.259184478502917,0.0,0.0,0.0,0.0,0.0,0.0,-0.5777286552540317,-0.057833015462839484,-0.259184478502917,0.259184478502917
3,10,COMPOSITE_Q,0.8945620463787123,0.47992361887362706,0.18776149428939629,0.047722049308721384,0.03223195661692596,0.0,0.0,0.0,0.0,0.0,0.0,0.18776149428939629,0.047722049308721384,0.03223195661692596,0.07510459771575852
3,1,COMPOSITE_Q_PLUS_RF,0.56775682732166,0.05046162378100953,0.4054343006340598,0.017195138071395458,0.34469455797572923,7.626710884666105e-07,-8.114330857918975e-11,-9.732821682613224e-06,7.626710884500731e-07,-8.114330735109476e-11,-9.732821682595372e-06,0.4054350633051482,0.01719513799025215,0.34468482515404664,0.34468482515404664
3,2,COMPOSITE_Q_PLUS_RF,0.32031968501716224,0.17526559447901222,-0.28970464559076187,0.0007007998942023624,0.2308037469870997,7.397064438576781e-10,-4.2659621582528316e-11,-1.711996582638418e-06,7.397064627490124e-10,-4.2659621603442777e-11,-1.7119965826373207e-06,-0.2897046448510554,0.0007007998515427408,0.23080203499051707,0.23080203499051707
3,3,COMPOSITE_Q_PLUS_RF,0.9723831606032106,0.08700068566857848,0.43714599083697525,0.07137556731998708,0.21291357620539675,-6.497149705354663e-08,3.663543542587112e-09,2.9721287377105583e-07,-6.497149707129779e-08,3.6635435379794856e-09,2.9721287378436934e-07,0.4371459258654782,0.07137557098353062,0.21291387341827053,0.21291387341827053
3,4,COMPOSITE_Q_PLUS_RF,0.8780286963522237,0.10473705695810848,0.5182182242436719,-0.04797907151897119,0.3506169903941402,-1.7617106533630852e-07,-5.941043207942612e-09,-8.577874041482507e-07,-1.7617106529144166e-07,-5.941043206003638e-09,-8.577874041626465e-07,0.5182180480726066,-0.0479790774600144,0.350616132606736,0.350616132606736
3,5,COMPOSITE_Q_PLUS_RF,1.129002353571922,0.16990616758653454,-0.41907629737401364,-0.07695660169773451,0.24940827682397174,-2.2564084450682835e-07,2.2237321663689775e-09,1.5919168684893982e-06,-2.2564084450893418e-07,2.2237321706253255e-09,1.5919168684930263e-06,-0.41907652301485815,-0.07695659947400234,0.24940986874084023,0.24940986874084023
3,6,COMPOSITE_Q_PLUS_RF,0.37206892344267894,0.2486620196248135,0.25542371221974036,0.002780003819232821,-0.11784544692331342,2.2438286489152375e-09,1.7503653758192905e-09,-4.193716804316371e-06,2.243828622905397e-09,1.7503653756446858e-09,-4.1937168043099105e-06,0.255423714463569,0.0027800055695981966,-0.11784964064011773,0.11784964064011773
3,7,COMPOSITE_Q_PLUS_RF,0.3879286370540399,0.26597554239032223,-0.07713958664657476,0.008149215313721226,-0.19215003929767238,2.2503212053475105e-10,-3.749351299281657e-11,-7.396688250582964e-08,2.2503211793978295e-10,-3.749351350224028e-11,-7.396688250782546e-08,-0.07713958642154264,0.008149215276227712,-0.1921501132645549,0.1921501132645549
3,8,COMPOSITE_Q_PLUS_RF,0.4830330270639047,0.2766338909104957,0.04443637210417318,-0.024620524063411656,0.2603362825762433,-6.507778916613717e-08,3.2352852174470474e-09,-9.097145094838252e-08,-6.507778916448048e-08,3.235285216812711e-09,-9.097145092784586e-08,0.044436307026384014,-0.02462052082812644,0.2603361916047924,0.2603361916047924
3,9,COMPOSITE_Q_PLUS_RF,1.251458416686213,0.3881733211229209,-0.5777285879271098,-0.05783301655105533,-0.25918439744659966,-2.1807030360194604e-07,-6.170337677596159e-11,-6.28056201804517e-07,-2.1807030359255464e-07,-6.170337851774121e-11,-6.280562018234903e-07,-0.5777288059974134,-0.057833016612758706,-0.2591850255028015,0.2591850255028015
3,10,COMPOSITE_Q_PLUS_RF,0.8945621253593556,0.4799237544680426,0.18776276669010425,0.04772204210085099,0.03220884263306445,7.916558145556751e-12,-3.83150069684679e-11,-3.315226130022294e-08,7.916556299392141e-12,-3.831500394735343e-11,-3.315226129729787e-08,0.1877627666980208,0.04772204206253599,0.03220880948080315,0.07510510667920832
