assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
50,COMPOSITE_Q_PLUS_GB,0.1389467367224262,0.13323338629211132,0.2790167618526873,9.001286996324076e-08,0.1527166527512562
51,COMPOSITE_Q,0.11533867686815698,0.10521079180560228,0.2373780864573462,7.085179143384579e-08,0.1256199213373502
51,COMPOSITE_Q_PLUS_RF,0.1153387574450141,0.10521098465288944,0.23737793957454806,2.1879133599300715e-07,0.1256201453938206
51,COMPOSITE_Q_PLUS_GB,0.11533869845625962,0.10521077890963315,0.23737815666094808,8.918470262297973e-08,0.1256199102967445
52,COMPOSITE_Q,0.7160742723431254,0.7393116102289956,1.37001555318147,1.4958609423354474e-07,0.8327607844415754
52,COMPOSITE_Q_PLUS_RF,0.7160766612630579,0.7393117977249087,1.3700232497940876,2.2813395617049537e-10,0.8327614693891885
52,COMPOSITE_Q_PLUS_GB,0.7160754026384439,0.7393116844922988,1.3700187235533894,5.512863633927445e-07,0.832761148388286
53,COMPOSITE_Q,0.29648667217439334,0.2815475543058592,0.5970426545042794,1.1397383853362086e-07,0.32909575339200203
53,COMPOSITE_Q_PLUS_RF,0.29648665330197566,0.281547342901437,0.5970429008821093,1.0038293735137316e-07,0.32909550052030545
53,COMPOSITE_Q_PLUS_GB,0.29648666279854685,0.28154762886816553,0.597042602268938,4.099531325518768e-08,0.3290958115882181
54,COMPOSITE_Q,0.17512485375286407,0.15350358762777755,0.3676841255287616,9.32254273777744e-13,0.18768539805622647
54,COMPOSITE_Q_PLUS_RF,0.17512608759346876,0.15350373310930854,0.36768748608616497,6.462081149072318e-07,0.18768527972392252
54,COMPOSITE_Q_PLUS_GB,0.17512655144931735,0.15350433458480692,0.36768763981139874,1.0162010269931798e-06,0.18768654270147528
55,COMPOSITE_Q,0.29872268004805724,0.2695545157330513,0.6206709411991855,6.44239550595671e-08,0.3165502364119966
55,COMPOSITE_Q_PLUS_RF,0.29872440371638864,0.26956334092777606,0.620665692142224,2.4215893401624555e-08,0.31655686530620625
55,COMPOSITE_Q_PLUS_GB,0.2987241832688914,0.26955728339408536,0.6206724365714531,5.616503406802309e-08,0.31655250429719617
56,COMPOSITE_Q,0.0960108837130828,0.08402065966789707,0.20247551082412352,1.0508555298160971e-07,0.10062001039810745
56,COMPOSITE_Q_PLUS_RF,0.09601244464952075,0.0840217888568253,0.20247936958023455,4.867195085855869e-08,0.10062082516817536
56,COMPOSITE_Q_PLUS_GB,0.09601111204425597,0.08402082112989037,0.20247614335325753,3.562297246073598e-08,0.1006201201241986
57,COMPOSITE_Q,0.3951250689840071,0.34679640366787995,0.8275486570515599,1.7595058743324898e-10,0.42821550715390005
57,COMPOSITE_Q_PLUS_RF,0.3951250685748081,0.34679622281051425,0.8275488838920085,1.763972257151636e-08,0.42821531272134516
57,COMPOSITE_Q_PLUS_GB,0.39512516690351884,0.3467962329794123,0.8275490368298599,1.736905673732636e-07,0.42821533853566957
58,COMPOSITE_Q,0.20381573252388743,0.18407453126879447,0.42342764153242696,7.332892626443765e-10,0.2156508046353422
58,COMPOSITE_Q_PLUS_RF,0.20381584216221824,0.18408615272854817,0.4234157643797636,6.639487981630054e-08,0.21565247111260755
58,COMPOSITE_Q_PLUS_GB,0.20381609370671822,0.1840654180695806,0.42343835224968984,6.812233277475599e-09,0.2156496056726712
59,COMPOSITE_Q,0.20506139051257824,0.1849427094491691,0.42356142419342796,2.0310598253248102e-07,0.2251008948800437
59,COMPOSITE_Q_PLUS_RF,0.20506078398824154,0.18478605802994924,0.4237629199612164,2.3433185503130005e-08,0.2249608356093622
59,COMPOSITE_Q_PLUS_GB,0.20506064328533977,0.18477398301380818,0.42377801155054684,1.5907239470092094e-08,0.22495040143861422
